pilot_id,claim_id,proposition,split,protocol,deleted_ok,cos_z,cos_del,d_cos,fve_z_released,fve_del_released,fve_drop_released,fve_z_local,fve_del_local,fve_drop_local
18,11,"The AV predicts the following continuation alternatives: strongly expecting ""and responsibility"" or ""in the narrative"" or ""as a player."".",dev,atomic-v1,True,0.886912000441992,0.8805989280283233,0.006313072413668741,0.6916482629638501,0.6744347049170369,0.017213558046813127,0.6356578174143289,0.6153186250065825,0.020339192407746398
19,14,The final tokenizer token is “singing”.,dev,atomic-v1,True,0.8495932316803447,0.8512611409961987,-0.0016679093158539215,0.5898929289170953,0.5944407389126072,-0.004547809995511853,0.5154257705555098,0.5207993709628764,-0.005373600407366674
19,15,The visible ending is syntactically incomplete.,dev,atomic-v1,True,0.8495932316803447,0.8498233729388562,-0.00023014125851150702,0.5898929289170953,0.5905204442777267,-0.0006275153606313255,0.5154257705555098,0.5161672300273972,-0.0007414594718874179
19,16,"The AV predicts the following continuation alternatives: strongly expecting "" 'The Other Side'"" or "" 'His Own Song'"" or "" 'Der Schatten'""..",dev,atomic-v1,True,0.8495932316803447,0.8027855420709065,0.04680768960943826,0.5898929289170953,0.46226460005700476,0.12762832886009057,0.5154257705555098,0.36462271575969474,0.15080305479581502
20,9,The final tokenizer token is “List”.,eval,atomic-v1,True,0.9079507026204466,0.8836291586994242,0.02432154392102248,0.7490135040775641,0.6826970925683004,0.0663164115092637,0.7034394273148223,0.6250812953231675,0.07835813199165487
20,10,The visible ending is syntactically incomplete.,eval,atomic-v1,True,0.9079507026204466,0.9075811590999233,0.00036954352052331885,0.7490135040775641,0.7480058871163553,0.0010076169612087682,0.7034394273148223,0.702248847471213,0.001190579843609374
20,11,"The AV predicts the following continuation alternatives: strongly expecting ""as a"" or ""since 1995"" or ""as a cultural heritage."" or ""and the related area."".",eval,atomic-v1,True,0.9079507026204466,0.9075867185257471,0.0003639840946995099,0.7490135040775641,0.7480210457416419,0.0009924583359222083,0.7034394273148223,0.7022667585965887,0.001172668718233627
21,12,The final tokenizer token is “ceremony”.,eval,atomic-v1,True,0.9051973196460036,0.8794853941489142,0.02571192549708934,0.7415059840381829,0.6713984843869509,0.07010749965123197,0.6945686933171957,0.6117310881716165,0.08283760514557925
21,13,The visible ending is syntactically incomplete.,eval,atomic-v1,True,0.9051973196460036,0.905310428485341,-0.0001131088393374613,0.7415059840381829,0.7418143925980669,-0.0003084085598840103,0.6945686933171957,0.6949331026405103,-0.0003644093233146073
21,14,"The AV predicts the following continuation alternatives: strongly expecting ""in Antarctica"" or ""held by settlers"" or ""on the continent"" to close the enumeration, likely completing the historical significance of the first religious rites..",eval,atomic-v1,True,0.9051973196460036,0.9061345879180983,-0.0009372682720947267,0.7415059840381829,0.744061589415401,-0.0025556053772181064,0.6945686933171957,0.6975883449978157,-0.003019651680620017
22,10,The final tokenizer token is “station”.,eval,atomic-v1,True,0.7622333692009964,0.7260625628931457,0.036170806307850634,0.35169289489024236,0.2530676561503633,0.09862523873987905,0.2339734229102287,0.11743983342599718,0.11653358948423154
22,11,The visible ending is syntactically incomplete.,eval,atomic-v1,True,0.7622333692009964,0.7626782646686935,-0.000444895467697104,0.35169289489024236,0.3529059704667853,-0.0012130755765429324,0.2339734229102287,0.23540676850265896,-0.0014333455924302463
22,12,"The AV predicts the following continuation alternatives: strongly expecting a continuation like ""with the name"" or ""called"" or ""rather than a talk station"" or ""in October 2005."" completing the historical description of the branding change..",eval,atomic-v1,True,0.7622333692009964,0.7560525486763325,0.006180820524663844,0.35169289489024236,0.33483994185775745,0.016852953032484908,0.2339734229102287,0.21406031410179827,0.019913108808430446
23,10,The final tokenizer token is “assembly”.,eval,atomic-v1,True,0.9106912062848694,0.9059452946748752,0.004745911609994269,0.7564859067072105,0.7435454524195642,0.012940454287646341,0.7122686672906136,0.6969784879514961,0.015290179339117471
23,11,The visible ending is syntactically incomplete.,eval,atomic-v1,True,0.9106912062848694,0.9102876999212067,0.000403506363662709,0.7564859067072105,0.7553856848567327,0.0011002218504777561,0.7122686672906136,0.7109686673808207,0.0012999999097929038
23,12,"The AV predicts the following continuation alternatives: strongly expecting ""from 1890 to 1920"" or ""and was also a politician"" or similar..",eval,atomic-v1,True,0.9106912062848694,0.9079491734559713,0.0027420328288981777,0.7564859067072105,0.7490093345766088,0.007476572130601711,0.7122686672906136,0.7034345007167335,0.008834166573880031
24,12,The final tokenizer token is “75”.,eval,atomic-v1,True,0.9050226088349284,0.9097153100475727,-0.004692701212644312,0.7410296082751966,0.7538249762715001,-0.012795367996303542,0.6940058173402817,0.7091245656488522,-0.015118748308570518
24,13,"The AV predicts the following continuation alternatives: strongly expecting ""in Paris"" or ""on September 15, 2005"" or ""in his career,"" completing the death narrative with a death context..",eval,atomic-v1,True,0.9050226088349284,0.8785110091030004,0.02651159973192796,0.7410296082751966,0.6687416744458088,0.07228793382938781,0.6940058173402817,0.608591855222987,0.08541396211729468
