pilot_id,claim_id,truth,type,subtype,proposition,exclude_local_true,evidence_only_in_source_final_sentence,explicit_final_token_or_word,source_final_sentence_start,source_final_sentence,prefix_evidence_json,deletion_drop,paraphrase_drop,shared_automatic_local,text_review_local,exclude_local,locality_rationale,locality_review_flag,fve_z,fve_del,fve_heavy,P_heavy,sensitivity_exclude_local
5,4,true,theme,topic,The passage covers street segments.,False,False,False,619,"Wayne Gretzky Drive and 75 Street are part of a continuous roadway that runs from 41 Avenue SW to 33 Street NE (Edmonton's northeastern city limit) and includes portions of 66 Street and Fort Road, as well as all of Manning Drive","[{""start"": 366, ""end"": 467, ""text"": ""66/75 Street is a major arterial road in east Edmonton which serves residential and industrial areas.""}]",0.0014389214782136,0.0006181105681579,False,False,False,Retained: earlier/global/mixed content; no additional final-sentence/token locality identified.,False,0.6497215282574318,0.6482826067792181,0.6491034176892738,0.0008208109100557,False
5,5,true,theme,topic,The passage covers intersections.,False,False,False,619,"Wayne Gretzky Drive and 75 Street are part of a continuous roadway that runs from 41 Avenue SW to 33 Street NE (Edmonton's northeastern city limit) and includes portions of 66 Street and Fort Road, as well as all of Manning Drive","[{""start"": 306, ""end"": 365, ""text"": ""which lies just west of Wayne Gretzky Drive, at 118 Avenue.""}]",0.0007634665531164,0.0006181105681579,False,False,False,Retained: earlier/global/mixed content; no additional final-sentence/token locality identified.,False,0.6497215282574318,0.6489580617043154,0.6491034176892738,0.0001453559849584,False
5,6,true,theme,topic,The passage covers road connections.,False,False,False,619,"Wayne Gretzky Drive and 75 Street are part of a continuous roadway that runs from 41 Avenue SW to 33 Street NE (Edmonton's northeastern city limit) and includes portions of 66 Street and Fort Road, as well as all of Manning Drive","[{""start"": 503, ""end"": 617, ""text"": ""both located between Whitemud Drive and Yellowhead Trail, is part of Edmonton's eastern leg of its Inner Ring Road""}]",0.0010865210420667,0.0006181105681579,False,False,False,Retained: earlier/global/mixed content; no additional final-sentence/token locality identified.,False,0.6497215282574318,0.648635007215365,0.6491034176892738,0.0004684104739087,False
5,7,true,detail,local_text,The article has been systematically listing connected roads and route details.,True,True,False,619,"Wayne Gretzky Drive and 75 Street are part of a continuous roadway that runs from 41 Avenue SW to 33 Street NE (Edmonton's northeastern city limit) and includes portions of 66 Street and Fort Road, as well as all of Manning Drive","[{""start"": 619, ""end"": 729, ""text"": ""Wayne Gretzky Drive and 75 Street are part of a continuous roadway that runs from 41 Avenue SW to 33 Street NE""}]",0.0086740465649903,0.0014229281239059,True,False,True,All nonempty cited evidence lies in the final source sentence; shared automatic exclusion.,False,0.6497215282574318,0.6410474816924414,0.6482986001335258,0.0072511184410843,True
5,8,false,entity,identification,The road/route being listed is Manitoba Provincial Road 100.,False,False,False,619,"Wayne Gretzky Drive and 75 Street are part of a continuous roadway that runs from 41 Avenue SW to 33 Street NE (Edmonton's northeastern city limit) and includes portions of 66 Street and Fort Road, as well as all of Manning Drive","[{""start"": 0, ""end"": 62, ""text"": ""Wayne Gretzky Drive is a freeway in Edmonton, Alberta, Canada.""}]",-0.0045506238721257,0.0014229281239059,False,False,False,"Keep: incorrect identity of the article's overall road/route, not a particular constituent in the final list.",True,0.6497215282574318,0.6542721521295576,0.6482986001335258,-0.0059735519960317,False
5,9,true,detail,local_text,The article builds toward a complete description of the full continuous route.,True,True,False,619,"Wayne Gretzky Drive and 75 Street are part of a continuous roadway that runs from 41 Avenue SW to 33 Street NE (Edmonton's northeastern city limit) and includes portions of 66 Street and Fort Road, as well as all of Manning Drive","[{""start"": 771, ""end"": 848, ""text"": ""includes portions of 66 Street and Fort Road, as well as all of Manning Drive""}]",0.0042006379855308,0.0014229281239059,True,False,True,All nonempty cited evidence lies in the final source sentence; shared automatic exclusion.,False,0.6497215282574318,0.645520890271901,0.6482986001335258,0.0027777098616248,True
5,12,true,detail,local_text,The final clause ends a list of roads comprising the continuous route.,True,True,False,619,"Wayne Gretzky Drive and 75 Street are part of a continuous roadway that runs from 41 Avenue SW to 33 Street NE (Edmonton's northeastern city limit) and includes portions of 66 Street and Fort Road, as well as all of Manning Drive","[{""start"": 771, ""end"": 848, ""text"": ""includes portions of 66 Street and Fort Road, as well as all of Manning Drive""}]",0.0038890477326426,0.0270283525323402,True,False,True,All nonempty cited evidence lies in the final source sentence; shared automatic exclusion.,False,0.6497215282574318,0.6458324805247891,0.6226931757250915,-0.0231393047996976,True
5,13,false,entity,identification,Pembina Highway is part of the continuous route.,False,False,False,619,"Wayne Gretzky Drive and 75 Street are part of a continuous roadway that runs from 41 Avenue SW to 33 Street NE (Edmonton's northeastern city limit) and includes portions of 66 Street and Fort Road, as well as all of Manning Drive",[],-0.0158409701662147,0.0333361220347885,False,True,True,"Text review: assertion refers to the final source sentence's event, entity, attribute, or syntax; excluded despite missing/earlier evidence.",False,0.6497215282574318,0.6655624984236466,0.6163854062226433,-0.0491770922010033,True
5,14,false,entity,identification,Portage Avenue is part of the continuous route.,False,False,False,619,"Wayne Gretzky Drive and 75 Street are part of a continuous roadway that runs from 41 Avenue SW to 33 Street NE (Edmonton's northeastern city limit) and includes portions of 66 Street and Fort Road, as well as all of Manning Drive",[],0.0361724662220855,0.0333361220347885,False,True,True,"Text review: assertion refers to the final source sentence's event, entity, attribute, or syntax; excluded despite missing/earlier evidence.",False,0.6497215282574318,0.6135490620353462,0.6163854062226433,0.002836344187297,True
5,16,false,detail,quantity,The continuous route is 22.5 kilometres long.,False,False,False,619,"Wayne Gretzky Drive and 75 Street are part of a continuous roadway that runs from 41 Avenue SW to 33 Street NE (Edmonton's northeastern city limit) and includes portions of 66 Street and Fort Road, as well as all of Manning Drive",[],0.0008446173305651,0.0010841999674385,False,True,True,Exclude: fabricated length added to the final continuous-roadway description.,True,0.6497215282574318,0.6488769109268666,0.6486373282899932,-0.0002395826368734,True
5,17,true,detail,local_text,The list of constituent roads is still being enumerated.,True,True,False,619,"Wayne Gretzky Drive and 75 Street are part of a continuous roadway that runs from 41 Avenue SW to 33 Street NE (Edmonton's northeastern city limit) and includes portions of 66 Street and Fort Road, as well as all of Manning Drive","[{""start"": 771, ""end"": 848, ""text"": ""includes portions of 66 Street and Fort Road, as well as all of Manning Drive""}]",0.0077754764204096,-0.0012687797287083,True,False,True,All nonempty cited evidence lies in the final source sentence; shared automatic exclusion.,False,0.6497215282574318,0.6419460518370221,0.6509903079861401,0.0090442561491179,True
6,0,true,theme,format,The passage follows a film synopsis/database format.,False,False,False,617,"Following on In Which We Serve (1942), the film is another of Lean's ventures into a genre of filmmaking where impressions of documentary film are created","[{""start"": 0, ""end"": 163, ""text"": ""The Sound Barrier (known in the United States, as Breaking Through the Sound Barrier and Breaking the Sound Barrier) is a 1952 British film directed by David Lean.""}]",-0.0065827440347916,0.0003213084688702,False,False,False,Retained: earlier/global/mixed content; no additional final-sentence/token locality identified.,False,0.7010633948403064,0.7076461388750981,0.7007420863714362,-0.0069040525036618,False
6,1,true,theme,style,The passage gives structured metadata followed by a plot summary.,False,False,False,617,"Following on In Which We Serve (1942), the film is another of Lean's ventures into a genre of filmmaking where impressions of documentary film are created","[{""start"": 117, ""end"": 163, ""text"": ""is a 1952 British film directed by David Lean.""}]",-0.0047690310209171,0.0003213084688702,False,False,False,Retained: earlier/global/mixed content; no additional final-sentence/token locality identified.,False,0.7010633948403064,0.7058324258612236,0.7007420863714362,-0.0050903394897874,False
6,2,true,detail,local_text,The passage transitions to critical/analytical commentary about the film's style and historical context.,False,False,False,617,"Following on In Which We Serve (1942), the film is another of Lean's ventures into a genre of filmmaking where impressions of documentary film are created","[{""start"": 498, ""end"": 616, ""text"": ""The Sound Barrier was a box-office success on first release, but it has become one of the least-known of Lean's films.""}]",-6.321428331768075e-05,0.0003213084688702,False,False,False,Retained: earlier/global/mixed content; no additional final-sentence/token locality identified.,False,0.7010633948403064,0.7011266091236241,0.7007420863714362,-0.0003845227521879,False
6,3,true,detail,local_text,The passage builds a comparative argument linking this film to British documentary-style cinema.,True,True,False,617,"Following on In Which We Serve (1942), the film is another of Lean's ventures into a genre of filmmaking where impressions of documentary film are created","[{""start"": 617, ""end"": 771, ""text"": ""Following on In Which We Serve (1942), the film is another of Lean's ventures into a genre of filmmaking where impressions of documentary film are created""}]",0.0031006292255529,0.0005343124115442,True,False,True,All nonempty cited evidence lies in the final source sentence; shared automatic exclusion.,False,0.7010633948403064,0.6979627656147535,0.7005290824287622,0.0025663168140087,True
6,4,false,entity,identification,The comparable British documentary-style film named is “49th Parallel”.,False,True,False,617,"Following on In Which We Serve (1942), the film is another of Lean's ventures into a genre of filmmaking where impressions of documentary film are created","[{""start"": 617, ""end"": 654, ""text"": ""Following on In Which We Serve (1942)""}]",-0.0004866037998119,0.0108806586819303,True,True,True,All nonempty cited evidence lies in the final source sentence; shared automatic exclusion.,False,0.7010633948403064,0.7015499986401184,0.6901827361583761,-0.0113672624817422,True
6,5,true,detail,attribute,The film's tradition is emphasized as realistic filmmaking.,True,True,False,617,"Following on In Which We Serve (1942), the film is another of Lean's ventures into a genre of filmmaking where impressions of documentary film are created","[{""start"": 700, ""end"": 771, ""text"": ""a genre of filmmaking where impressions of documentary film are created""}]",0.0081636108936935,0.0005343124115442,True,False,True,All nonempty cited evidence lies in the final source sentence; shared automatic exclusion.,False,0.7010633948403064,0.6928997839466129,0.7005290824287622,0.0076292984821493,True
6,6,false,detail,attribute,The film's tradition is emphasized as propaganda-oriented filmmaking.,False,False,False,617,"Following on In Which We Serve (1942), the film is another of Lean's ventures into a genre of filmmaking where impressions of documentary film are created",[],-0.0060636292637885,0.0005343124115442,False,True,True,Exclude: propaganda characterization of the final sentence's documentary-film comparison.,True,0.7010633948403064,0.707127024104095,0.7005290824287622,-0.0065979416753327,True
6,7,true,detail,final_token,The final word of the prefix is “created”.,True,True,True,617,"Following on In Which We Serve (1942), the film is another of Lean's ventures into a genre of filmmaking where impressions of documentary film are created","[{""start"": 764, ""end"": 771, ""text"": ""created""}]",-0.0086239947856667,-0.0055258178549563,True,False,True,"Explicit final-word/token claim, excluded regardless of truth.",False,0.7010633948403064,0.7096873896259732,0.7065892126952628,-0.0030981769307104,True
6,8,false,detail,local_text,The final clause ends a relative clause mid-thought.,False,False,False,617,"Following on In Which We Serve (1942), the film is another of Lean's ventures into a genre of filmmaking where impressions of documentary film are created",[],-0.0044675776181727,-0.0055258178549563,False,True,True,"Text review: assertion refers to the final source sentence's event, entity, attribute, or syntax; excluded despite missing/earlier evidence.",False,0.7010633948403064,0.7055309724584792,0.7065892126952628,0.0010582402367835,True
6,9,true,detail,attribute,The style creates the effects/impressions of documentary records/film.,True,True,False,617,"Following on In Which We Serve (1942), the film is another of Lean's ventures into a genre of filmmaking where impressions of documentary film are created","[{""start"": 700, ""end"": 771, ""text"": ""a genre of filmmaking where impressions of documentary film are created""}]",0.7041784056195085,0.1537430968374833,True,False,True,All nonempty cited evidence lies in the final source sentence; shared automatic exclusion.,False,0.7010633948403064,-0.0031150107792021,0.5473202980028231,0.5504353087820253,True
6,11,false,detail,attribute,This film is considered a classic of British cinema.,False,False,False,617,"Following on In Which We Serve (1942), the film is another of Lean's ventures into a genre of filmmaking where impressions of documentary film are created","[{""start"": 563, ""end"": 615, ""text"": ""it has become one of the least-known of Lean's films""}]",0.0117255810016048,0.0093337607041601,False,False,False,Retained: earlier/global/mixed content; no additional final-sentence/token locality identified.,False,0.7010633948403064,0.6893378138387016,0.6917296341361463,0.0023918202974446,False
6,12,true,detail,attribute,The film is similar to other films of the era.,True,True,False,617,"Following on In Which We Serve (1942), the film is another of Lean's ventures into a genre of filmmaking where impressions of documentary film are created","[{""start"": 617, ""end"": 654, ""text"": ""Following on In Which We Serve (1942)""}]",-0.0026822156761883,0.0093337607041601,True,False,True,All nonempty cited evidence lies in the final source sentence; shared automatic exclusion.,False,0.7010633948403064,0.7037456105164948,0.6917296341361463,-0.0120159763803484,True
6,13,false,entity,identification,The comparable film named is “The Life of Emile Zola”.,False,False,False,617,"Following on In Which We Serve (1942), the film is another of Lean's ventures into a genre of filmmaking where impressions of documentary film are created",[],-0.0057233448611324,0.0093337607041601,False,True,True,"Text review: assertion refers to the final source sentence's event, entity, attribute, or syntax; excluded despite missing/earlier evidence.",False,0.7010633948403064,0.7067867397014389,0.6917296341361463,-0.0150571055652926,True
6,14,true,detail,local_text,The final clause describes cinematic techniques implying realistic scenes.,True,True,False,617,"Following on In Which We Serve (1942), the film is another of Lean's ventures into a genre of filmmaking where impressions of documentary film are created","[{""start"": 700, ""end"": 771, ""text"": ""a genre of filmmaking where impressions of documentary film are created""}]",-0.0055461219539296,-0.0070318595019063,True,False,True,All nonempty cited evidence lies in the final source sentence; shared automatic exclusion.,False,0.7010633948403064,0.7066095167942361,0.7080952543422128,0.0014857375479766,True
7,0,true,theme,format,The passage is a biographical narrative.,False,False,False,1192,He continued to serve until his death in 1971,"[{""start"": 0, ""end"": 114, ""text"": ""Edward Rowan Finnegan (June 5, 1905 – February 2, 1971) was a U.S. Representative from Illinois from 1961 to 1964.""}]",-0.0079736618776228,0.0003051917204976,False,False,False,Retained: earlier/global/mixed content; no additional final-sentence/token locality identified.,False,0.60918815740946,0.6171618192870828,0.6088829656889623,-0.0082788535981205,False
7,1,true,theme,style,Each sentence follows a consistent pattern of adding a new factual detail.,False,False,False,1192,He continued to serve until his death in 1971,"[{""start"": 0, ""end"": 114, ""text"": ""Edward Rowan Finnegan (June 5, 1905 – February 2, 1971) was a U.S. Representative from Illinois from 1961 to 1964.""}]",-0.0039028431677592,0.0003051917204976,False,False,False,Retained: earlier/global/mixed content; no additional final-sentence/token locality identified.,False,0.60918815740946,0.6130910005772192,0.6088829656889623,-0.0042080348882569,False
7,2,true,theme,topic,The passage covers the subject's career.,False,False,False,1192,He continued to serve until his death in 1971,"[{""start"": 266, ""end"": 375, ""text"": ""He started practicing as an attorney in 1931 and then served as an Assistant State's attorney in Cook County.""}]",0.0039803555742983,0.0003051917204976,False,False,False,Retained: earlier/global/mixed content; no additional final-sentence/token locality identified.,False,0.60918815740946,0.6052078018351617,0.6088829656889623,0.0036751638538006,False
7,3,false,theme,topic,The passage covers a specific legal case.,False,False,False,1192,He continued to serve until his death in 1971,[],0.0038402553019014,0.0003051917204976,False,False,False,Retained: earlier/global/mixed content; no additional final-sentence/token locality identified.,False,0.60918815740946,0.6053479021075585,0.6088829656889623,0.0035350635814037,False
7,4,false,entity,identity,The subject is named Judge William J. Murphy.,False,False,False,1192,He continued to serve until his death in 1971,"[{""start"": 0, ""end"": 55, ""text"": ""Edward Rowan Finnegan (June 5, 1905 – February 2, 1971)""}]",-0.0024288499918095,0.0003051917204976,False,False,False,Retained: earlier/global/mixed content; no additional final-sentence/token locality identified.,False,0.60918815740946,0.6116170074012696,0.6088829656889623,-0.0027340417123072,False
7,5,true,detail,local_text,The article has systematically traced the subject's career arc.,False,False,False,1192,He continued to serve until his death in 1971,"[{""start"": 567, ""end"": 638, ""text"": ""In 1960, Finnegan was elected to Congress from Illinois' 12th district.""}]",-0.0258114479479771,0.0026241456278442,False,False,False,Retained: earlier/global/mixed content; no additional final-sentence/token locality identified.,False,0.60918815740946,0.6349996053574372,0.6065640117816157,-0.0284355935758214,False
7,6,true,detail,event,The career arc includes a nomination.,False,False,False,1192,He continued to serve until his death in 1971,"[{""start"": 449, ""end"": 566, ""text"": ""Finnegan unsuccessfully sought the Democratic nomination for the position of a Chicago municipal court judge in 1939.""}]",0.0017162993741568,0.0026241456278442,False,False,False,Retained: earlier/global/mixed content; no additional final-sentence/token locality identified.,False,0.60918815740946,0.6074718580353031,0.6065640117816157,-0.0009078462536874,False
7,7,false,detail,event,The career arc includes a disqualification.,False,False,False,1192,He continued to serve until his death in 1971,[],0.0063461950567667,0.0026241456278442,False,False,False,Retained: earlier/global/mixed content; no additional final-sentence/token locality identified.,False,0.60918815740946,0.6028419623526933,0.6065640117816157,0.0037220494289224,False
7,8,false,detail,event,The career arc includes a return to practice.,False,False,False,1192,He continued to serve until his death in 1971,[],-0.0060119794544901,0.0026241456278442,False,False,False,Retained: earlier/global/mixed content; no additional final-sentence/token locality identified.,False,0.60918815740946,0.6152001368639501,0.6065640117816157,-0.0086361250823344,False
7,9,true,detail,event,The career arc includes a judicial appointment.,False,False,False,1192,He continued to serve until his death in 1971,"[{""start"": 1009, ""end"": 1080, ""text"": ""Finnegan was appointed as a judge for the Circuit Court of Cook County.""}]",-0.0053742228553748,0.0026241456278442,False,False,False,Retained: earlier/global/mixed content; no additional final-sentence/token locality identified.,False,0.60918815740946,0.6145623802648348,0.6065640117816157,-0.0079983684832191,False
7,10,true,detail,event,The passage reaches the final life event: death in 1971.,True,True,False,1192,He continued to serve until his death in 1971,"[{""start"": 1192, ""end"": 1237, ""text"": ""He continued to serve until his death in 1971""}]",0.0172420498418168,0.0026241456278442,True,False,True,All nonempty cited evidence lies in the final source sentence; shared automatic exclusion.,False,0.60918815740946,0.5919461075676431,0.6065640117816157,0.0146179042139725,True
7,11,true,detail,local_text,The closing death year mirrors the opening sentence's stated death year.,False,False,False,1192,He continued to serve until his death in 1971,"[{""start"": 23, ""end"": 54, ""text"": ""June 5, 1905 – February 2, 1971""}]",0.0146274886376749,0.0026241456278442,False,True,True,Explicitly compares the closing death year with the opening year; a final-token correspondence claim.,False,0.60918815740946,0.594560668771785,0.6065640117816157,0.0120033430098306,True
7,12,true,detail,final_token,The final word of the prefix is “1971”.,True,True,True,1192,He continued to serve until his death in 1971,"[{""start"": 1233, ""end"": 1237, ""text"": ""1971""}]",0.0016829454495983,-0.0048039490034332,True,False,True,"Explicit final-word/token claim, excluded regardless of truth.",False,0.60918815740946,0.6075052119598616,0.6139921064128933,0.0064868944530316,True
7,13,false,detail,date,The subject retired in 1969.,False,True,False,1192,He continued to serve until his death in 1971,"[{""start"": 1192, ""end"": 1237, ""text"": ""He continued to serve until his death in 1971""}]",0.0187747069327932,0.0080316527971254,True,True,True,All nonempty cited evidence lies in the final source sentence; shared automatic exclusion.,False,0.60918815740946,0.5904134504766667,0.6011565046123345,0.0107430541356677,True
7,14,true,detail,event,The subject continued serving on the court until his death in 1971.,True,True,False,1192,He continued to serve until his death in 1971,"[{""start"": 1192, ""end"": 1237, ""text"": ""He continued to serve until his death in 1971""}]",0.8809453272874885,0.0040846178071649,True,False,True,All nonempty cited evidence lies in the final source sentence; shared automatic exclusion.,False,0.60918815740946,-0.2717571698780285,0.605103539602295,0.8768607094803236,True
8,0,true,theme,format,The passage is a biographical Wikipedia article.,False,False,False,665,He has also conducted and recorded film scores of others with the Royal Scottish National Orchestra,"[{""start"": 0, ""end"": 101, ""text"": ""Frédéric Talgorn (born 2 July 1961 in Toulouse, France) is a French composer for film and television.""}]",0.0001273745774141,-0.0004935384408126,False,False,False,Retained: earlier/global/mixed content; no additional final-sentence/token locality identified.,False,0.7164052295252488,0.7162778549478346,0.7168987679660614,0.0006209130182268,False
8,1,true,theme,style,The passage establishes a consistent pattern of listing career achievements and collaborators.,False,False,False,665,He has also conducted and recorded film scores of others with the Royal Scottish National Orchestra,"[{""start"": 102, ""end"": 207, ""text"": ""He studied music at the Paris Conservatoire where his teachers included Sabine Lacoraet and Yvonne Loriod""}]",-0.0022692318954298,-0.0004935384408126,False,False,False,Retained: earlier/global/mixed content; no additional final-sentence/token locality identified.,False,0.7164052295252488,0.7186744614206786,0.7168987679660614,-0.0017756934546171,False
8,2,false,detail,attribute,The subject is characterized as a Jerry Goldsmith-style figure.,False,False,False,665,He has also conducted and recorded film scores of others with the Royal Scottish National Orchestra,[],0.0060516374570871,-0.0004935384408126,False,False,False,Retained: earlier/global/mixed content; no additional final-sentence/token locality identified.,False,0.7164052295252488,0.7103535920681616,0.7168987679660614,0.0065451758978998,False
8,3,true,theme,topic,The article enumerates film-score credits.,False,False,False,665,He has also conducted and recorded film scores of others with the Royal Scottish National Orchestra,"[{""start"": 425, ""end"": 538, ""text"": ""Notable film scores include Edge of Sanity (1989), (1990), Robot Jox (1990), Fortress (1992) and The Temp (1993).""}]",-0.0016437098852977,-0.0024451838735997,False,False,False,Retained: earlier/global/mixed content; no additional final-sentence/token locality identified.,False,0.7164052295252488,0.7180489394105465,0.7188504133988485,0.0008014739883019,False
8,4,true,theme,topic,The article enumerates TV credits.,False,False,False,665,He has also conducted and recorded film scores of others with the Royal Scottish National Orchestra,"[{""start"": 56, ""end"": 100, ""text"": ""is a French composer for film and television""}]",0.0006553646702324,-0.0024451838735997,False,False,False,Retained: earlier/global/mixed content; no additional final-sentence/token locality identified.,False,0.7164052295252488,0.7157498648550163,0.7188504133988485,0.0031005485438321,False
8,5,false,theme,topic,The article enumerates pop credits.,False,False,False,665,He has also conducted and recorded film scores of others with the Royal Scottish National Orchestra,[],-0.0005825779927302,-0.0024451838735997,False,False,False,Retained: earlier/global/mixed content; no additional final-sentence/token locality identified.,False,0.7164052295252488,0.716987807517979,0.7188504133988485,0.0018626058808695,False
8,6,false,theme,topic,The article enumerates Broadway credits.,False,False,False,665,He has also conducted and recorded film scores of others with the Royal Scottish National Orchestra,[],-0.0014106078281479,-0.0024451838735997,False,False,False,Retained: earlier/global/mixed content; no additional final-sentence/token locality identified.,False,0.7164052295252488,0.7178158373533967,0.7188504133988485,0.0010345760454517,False
8,7,false,theme,topic,The article enumerates collaborations.,False,False,False,665,He has also conducted and recorded film scores of others with the Royal Scottish National Orchestra,[],0.0003458658920261,-0.0024451838735997,False,False,False,Retained: earlier/global/mixed content; no additional final-sentence/token locality identified.,False,0.7164052295252488,0.7160593636332226,0.7188504133988485,0.0027910497656258,False
8,8,true,detail,local_text,The article builds toward a complete professional profile.,True,True,False,665,He has also conducted and recorded film scores of others with the Royal Scottish National Orchestra,"[{""start"": 665, ""end"": 764, ""text"": ""He has also conducted and recorded film scores of others with the Royal Scottish National Orchestra""}]",0.000809335292353,-0.0024451838735997,True,False,True,All nonempty cited evidence lies in the final source sentence; shared automatic exclusion.,False,0.7164052295252488,0.7155958942328957,0.7188504133988485,0.0032545191659527,True
8,9,true,detail,final_token,The final word of the prefix is “Orchestra”.,True,True,True,665,He has also conducted and recorded film scores of others with the Royal Scottish National Orchestra,"[{""start"": 755, ""end"": 764, ""text"": ""Orchestra""}]",-0.0090860121048269,-0.01284331661516,True,False,True,"Explicit final-word/token claim, excluded regardless of truth.",False,0.7164052295252488,0.7254912416300757,0.7292485461404088,0.003757304510333,True
8,10,true,detail,local_text,The final sentence lists recording work with the Royal Scottish National Orchestra.,True,True,False,665,He has also conducted and recorded film scores of others with the Royal Scottish National Orchestra,"[{""start"": 665, ""end"": 764, ""text"": ""He has also conducted and recorded film scores of others with the Royal Scottish National Orchestra""}]",-0.0070515835235307,-0.01284331661516,True,False,True,All nonempty cited evidence lies in the final source sentence; shared automatic exclusion.,False,0.7164052295252488,0.7234568130487795,0.7292485461404088,0.0057917330916292,True
8,13,true,detail,event,He recorded orchestral versions of his own work.,False,False,False,665,He has also conducted and recorded film scores of others with the Royal Scottish National Orchestra,"[{""start"": 596, ""end"": 663, ""text"": ""has often conducted his own works in concert and recording sessions""}]",0.0097083738624819,0.0057223955771034,False,False,False,Retained: earlier/global/mixed content; no additional final-sentence/token locality identified.,False,0.7164052295252488,0.7066968556627669,0.7106828339481454,0.0039859782853785,False
8,14,false,entity,identification,The orchestra for his own-work recordings is the Royal Philharmonia Orchestra.,False,True,False,665,He has also conducted and recorded film scores of others with the Royal Scottish National Orchestra,"[{""start"": 722, ""end"": 764, ""text"": ""with the Royal Scottish National Orchestra""}]",-0.0083773695322912,0.0057223955771034,True,False,True,"Shared automatic exclusion: all cited evidence is in the final sentence. Semantic caveat: own-work fact is in the preceding sentence, while final sentence concerns others' scores.",True,0.7164052295252488,0.7247825990575401,0.7106828339481454,-0.0140997651093947,False
8,15,false,detail,local_text,The final sentence is incomplete.,False,False,False,665,He has also conducted and recorded film scores of others with the Royal Scottish National Orchestra,[],-0.0002750225973144,-0.01284331661516,False,True,True,"Text review: assertion refers to the final source sentence's event, entity, attribute, or syntax; excluded despite missing/earlier evidence.",False,0.7164052295252488,0.7166802521225633,0.7292485461404088,0.0125682940178455,True
8,16,false,detail,attribute,He recorded commercial orchestral versions/projects for clients.,False,False,False,665,He has also conducted and recorded film scores of others with the Royal Scottish National Orchestra,[],0.0473994559009429,0.0045550515825638,False,True,True,"Text review: assertion refers to the final source sentence's event, entity, attribute, or syntax; excluded despite missing/earlier evidence.",False,0.7164052295252488,0.6690057736243058,0.7118501779426849,0.0428444043183791,True
8,17,true,entity,identification,The orchestra named is the Royal Scottish National Orchestra.,True,True,False,665,He has also conducted and recorded film scores of others with the Royal Scottish National Orchestra,"[{""start"": 722, ""end"": 764, ""text"": ""with the Royal Scottish National Orchestra""}]",0.5110738599848517,0.0024920330412658,True,False,True,All nonempty cited evidence lies in the final source sentence; shared automatic exclusion.,False,0.7164052295252488,0.2053313695403971,0.7139131964839829,0.5085818269435858,True
8,19,false,detail,attribute,The recording sessions are Glasgow-based.,False,False,False,665,He has also conducted and recorded film scores of others with the Royal Scottish National Orchestra,[],-0.006408359390039,-0.0044938763609583,False,True,True,"Text review: assertion refers to the final source sentence's event, entity, attribute, or syntax; excluded despite missing/earlier evidence.",False,0.7164052295252488,0.7228135889152878,0.7208991058862071,-0.0019144830290807,True
9,0,true,theme,format,The passage maintains a factual travel-guide register throughout.,False,False,False,889,"This association is responsible for the organization of sports, activities and events in Holmenkollen National Park","[{""start"": 0, ""end"": 95, ""text"": ""Holmenkollen Ski Museum () is located at the base of the Holmenkollen ski jump in Oslo, Norway.""}]",0.0069487000936711,-0.0079531844327007,False,False,False,Retained: earlier/global/mixed content; no additional final-sentence/token locality identified.,False,0.7669273753111661,0.759978675217495,0.7748805597438668,0.0149018845263718,False
9,1,true,theme,topic,The passage describes the Holmenkollen ski museum.,False,False,False,889,"This association is responsible for the organization of sports, activities and events in Holmenkollen National Park","[{""start"": 0, ""end"": 95, ""text"": ""Holmenkollen Ski Museum () is located at the base of the Holmenkollen ski jump in Oslo, Norway.""}]",-0.003742017649593,-0.0079531844327007,False,False,False,Retained: earlier/global/mixed content; no additional final-sentence/token locality identified.,False,0.7669273753111661,0.7706693929607591,0.7748805597438668,0.0042111667831077,False
9,2,true,theme,style,The passage uses structured informational sentences.,False,False,False,889,"This association is responsible for the organization of sports, activities and events in Holmenkollen National Park","[{""start"": 96, ""end"": 168, ""text"": ""The Ski Museum was founded in 1923 and is the world's oldest ski museum.""}]",3.852662102321602e-05,-0.0079531844327007,False,False,False,Retained: earlier/global/mixed content; no additional final-sentence/token locality identified.,False,0.7669273753111661,0.7668888486901428,0.7748805597438668,0.0079917110537239,False
9,3,true,theme,style,The passage provides sequential coverage of museum features.,False,False,False,889,"This association is responsible for the organization of sports, activities and events in Holmenkollen National Park","[{""start"": 169, ""end"": 232, ""text"": ""The initiator of the museum was the architect Hjalmar Welhaven.""}]",0.0071499029591254,0.0017730527805016,False,False,False,Retained: earlier/global/mixed content; no additional final-sentence/token locality identified.,False,0.7669273753111661,0.7597774723520406,0.7651543225306644,0.0053768501786237,False
9,4,true,theme,topic,The passage covers the museum's history.,False,False,False,889,"This association is responsible for the organization of sports, activities and events in Holmenkollen National Park","[{""start"": 565, ""end"": 670, ""text"": ""The museum contains 4,000 years of skiing history, starting with rock carvings dating from the Stone Age.""}]",0.0028040254178323,0.0017730527805016,False,False,False,Retained: earlier/global/mixed content; no additional final-sentence/token locality identified.,False,0.7669273753111661,0.7641233498933337,0.7651543225306644,0.0010309726373306,False
