row,stim_idx,claim_idx,n_claims,is_last,kind,word_pos,tok_orig,tok_wrong,claim,wrong,generic,error,z_original,z_wrong,z_generic,z_omitted,cos_original,cos_wrong,cos_generic,cos_omitted,cost_wrong,cost_generic,cost_omitted,generic_minus_wrong,omitted_minus_wrong,omitted_minus_generic
462,136,1,3,False,name,6,Section,Hawaiian,"The phrase "" = = = Section : The timeline = "" signals a section header pattern, strongly implying the next tokens continue with the definition or description of the ""First derivative"" section's content about the timeline's events.","The phrase "" = = = Hawaiian : The timeline = "" signals a section header pattern, strongly implying the next tokens continue with the definition or description of the ""First derivative"" section's content about the timeline's events.","The phrase "" = = = a place : The timeline = "" signals a section header pattern, strongly implying the next tokens continue with the definition or description of the ""First derivative"" section's content about the timeline's events.",,"Wiki-style formatted article with numbered sections and bullet points listing events, establishing a structured encyclopedia format about a fictional ""Global warming"" song. The phrase "" = = = Section : The timeline = "" signals a section header pattern, strongly implying the next tokens continue with the definition or description of the ""First derivative"" section's content about the timeline's events. Final token "" = "" closes a header label ("" = First derivative = ""), part of a second section header structure ("" = Timeline section = ""), immediately expecting continuation like ""s"" or "" ""The following"" or ""..."" or "" This section describes the following:"" to complete the section header and introduce the mathematical definition.","Wiki-style formatted article with numbered sections and bullet points listing events, establishing a structured encyclopedia format about a fictional ""Global warming"" song. The phrase "" = = = Hawaiian : The timeline = "" signals a section header pattern, strongly implying the next tokens continue with the definition or description of the ""First derivative"" section's content about the timeline's events. Final token "" = "" closes a header label ("" = First derivative = ""), part of a second section header structure ("" = Timeline section = ""), immediately expecting continuation like ""s"" or "" ""The following"" or ""..."" or "" This section describes the following:"" to complete the section header and introduce the mathematical definition.","Wiki-style formatted article with numbered sections and bullet points listing events, establishing a structured encyclopedia format about a fictional ""Global warming"" song. The phrase "" = = = a place : The timeline = "" signals a section header pattern, strongly implying the next tokens continue with the definition or description of the ""First derivative"" section's content about the timeline's events. Final token "" = "" closes a header label ("" = First derivative = ""), part of a second section header structure ("" = Timeline section = ""), immediately expecting continuation like ""s"" or "" ""The following"" or ""..."" or "" This section describes the following:"" to complete the section header and introduce the mathematical definition.","Wiki-style formatted article with numbered sections and bullet points listing events, establishing a structured encyclopedia format about a fictional ""Global warming"" song. Final token "" = "" closes a header label ("" = First derivative = ""), part of a second section header structure ("" = Timeline section = ""), immediately expecting continuation like ""s"" or "" ""The following"" or ""..."" or "" This section describes the following:"" to complete the section header and introduce the mathematical definition.",0.7835982239445861,0.7786690137732568,0.7787738256082136,0.7494569824245806,0.004929210171329301,0.004824398336372493,0.03414124152000553,-0.00010481183495680835,0.029212031348676226,0.029316843183633035
463,136,2,3,True,name,11,First,English,"Final token "" = "" closes a header label ("" = First derivative = ""), part of a second section header structure ("" = Timeline section = ""), immediately expecting continuation like ""s"" or "" ""The following"" or ""..."" or "" This section describes the following:"" to complete the section header and introduce the mathematical definition.","Final token "" = "" closes a header label ("" = English derivative = ""), part of a second section header structure ("" = Timeline section = ""), immediately expecting continuation like ""s"" or "" ""The following"" or ""..."" or "" This section describes the following:"" to complete the section header and introduce the mathematical definition.","Final token "" = "" closes a header label ("" = a place derivative = ""), part of a second section header structure ("" = Timeline section = ""), immediately expecting continuation like ""s"" or "" ""The following"" or ""..."" or "" This section describes the following:"" to complete the section header and introduce the mathematical definition.",,"Wiki-style formatted article with numbered sections and bullet points listing events, establishing a structured encyclopedia format about a fictional ""Global warming"" song. The phrase "" = = = Section : The timeline = "" signals a section header pattern, strongly implying the next tokens continue with the definition or description of the ""First derivative"" section's content about the timeline's events. Final token "" = "" closes a header label ("" = First derivative = ""), part of a second section header structure ("" = Timeline section = ""), immediately expecting continuation like ""s"" or "" ""The following"" or ""..."" or "" This section describes the following:"" to complete the section header and introduce the mathematical definition.","Wiki-style formatted article with numbered sections and bullet points listing events, establishing a structured encyclopedia format about a fictional ""Global warming"" song. The phrase "" = = = Section : The timeline = "" signals a section header pattern, strongly implying the next tokens continue with the definition or description of the ""First derivative"" section's content about the timeline's events. Final token "" = "" closes a header label ("" = English derivative = ""), part of a second section header structure ("" = Timeline section = ""), immediately expecting continuation like ""s"" or "" ""The following"" or ""..."" or "" This section describes the following:"" to complete the section header and introduce the mathematical definition.","Wiki-style formatted article with numbered sections and bullet points listing events, establishing a structured encyclopedia format about a fictional ""Global warming"" song. The phrase "" = = = Section : The timeline = "" signals a section header pattern, strongly implying the next tokens continue with the definition or description of the ""First derivative"" section's content about the timeline's events. Final token "" = "" closes a header label ("" = a place derivative = ""), part of a second section header structure ("" = Timeline section = ""), immediately expecting continuation like ""s"" or "" ""The following"" or ""..."" or "" This section describes the following:"" to complete the section header and introduce the mathematical definition.","Wiki-style formatted article with numbered sections and bullet points listing events, establishing a structured encyclopedia format about a fictional ""Global warming"" song. The phrase "" = = = Section : The timeline = "" signals a section header pattern, strongly implying the next tokens continue with the definition or description of the ""First derivative"" section's content about the timeline's events.",0.7835982239445861,0.7809481931727873,0.7795223674423382,0.6962966187572656,0.002650030771798817,0.004075856502247954,0.08730160518732055,0.0014258257304491373,0.08465157441552174,0.0832257486850726
464,137,0,5,False,name,18,Royal,Lansing,"Australian historical tourism/heritage website format with structured descriptive sections detailing a park's architectural history and development of the Royal Botanic Gardens, Wellington.","Australian historical tourism/heritage website format with structured descriptive sections detailing a park's architectural history and development of the Lansing Botanic Gardens, Wellington.","Australian historical tourism/heritage website format with structured descriptive sections detailing a park's architectural history and development of the a place Botanic Gardens, Wellington.",,"Australian historical tourism/heritage website format with structured descriptive sections detailing a park's architectural history and development of the Royal Botanic Gardens, Wellington. The sentence ending ""In 1975 the surrounding land was declared a Historic Reserve and in 1981 the Botanic Gardens were formally established. In 1984 the"" describes a third event completing a timeline of conservation actions. Final token ""the"" is an incomplete noun phrase mid-sentence (""in 1984 the... In 1984 the""), expecting a noun like ""area was renamed"" or ""entire reserve's historic buildings and surrounding land became a national park.""","Australian historical tourism/heritage website format with structured descriptive sections detailing a park's architectural history and development of the Lansing Botanic Gardens, Wellington. The sentence ending ""In 1975 the surrounding land was declared a Historic Reserve and in 1981 the Botanic Gardens were formally established. In 1984 the"" describes a third event completing a timeline of conservation actions. Final token ""the"" is an incomplete noun phrase mid-sentence (""in 1984 the... In 1984 the""), expecting a noun like ""area was renamed"" or ""entire reserve's historic buildings and surrounding land became a national park.""","Australian historical tourism/heritage website format with structured descriptive sections detailing a park's architectural history and development of the a place Botanic Gardens, Wellington. The sentence ending ""In 1975 the surrounding land was declared a Historic Reserve and in 1981 the Botanic Gardens were formally established. In 1984 the"" describes a third event completing a timeline of conservation actions. Final token ""the"" is an incomplete noun phrase mid-sentence (""in 1984 the... In 1984 the""), expecting a noun like ""area was renamed"" or ""entire reserve's historic buildings and surrounding land became a national park.""","The sentence ending ""In 1975 the surrounding land was declared a Historic Reserve and in 1981 the Botanic Gardens were formally established. In 1984 the"" describes a third event completing a timeline of conservation actions. Final token ""the"" is an incomplete noun phrase mid-sentence (""in 1984 the... In 1984 the""), expecting a noun like ""area was renamed"" or ""entire reserve's historic buildings and surrounding land became a national park.""",0.8896348299248923,0.8897398336050937,0.8899464695952963,0.8874278204497579,-0.00010500368020138762,-0.0003116396704040403,0.002207009475134414,-0.00020663599020265266,0.0023120131553358014,0.002518649145538454
465,137,1,5,False,number,4,1975,1982,"The sentence ending ""In 1975 the surrounding land was declared a Historic Reserve and in 1981 the Botanic Gardens were formally established.","The sentence ending ""In 1982 the surrounding land was declared a Historic Reserve and in 1981 the Botanic Gardens were formally established.","The sentence ending ""In a number the surrounding land was declared a Historic Reserve and in 1981 the Botanic Gardens were formally established.",,"Australian historical tourism/heritage website format with structured descriptive sections detailing a park's architectural history and development of the Royal Botanic Gardens, Wellington. The sentence ending ""In 1975 the surrounding land was declared a Historic Reserve and in 1981 the Botanic Gardens were formally established. In 1984 the"" describes a third event completing a timeline of conservation actions. Final token ""the"" is an incomplete noun phrase mid-sentence (""in 1984 the... In 1984 the""), expecting a noun like ""area was renamed"" or ""entire reserve's historic buildings and surrounding land became a national park.""","Australian historical tourism/heritage website format with structured descriptive sections detailing a park's architectural history and development of the Royal Botanic Gardens, Wellington. The sentence ending ""In 1982 the surrounding land was declared a Historic Reserve and in 1981 the Botanic Gardens were formally established. In 1984 the"" describes a third event completing a timeline of conservation actions. Final token ""the"" is an incomplete noun phrase mid-sentence (""in 1984 the... In 1984 the""), expecting a noun like ""area was renamed"" or ""entire reserve's historic buildings and surrounding land became a national park.""","Australian historical tourism/heritage website format with structured descriptive sections detailing a park's architectural history and development of the Royal Botanic Gardens, Wellington. The sentence ending ""In a number the surrounding land was declared a Historic Reserve and in 1981 the Botanic Gardens were formally established. In 1984 the"" describes a third event completing a timeline of conservation actions. Final token ""the"" is an incomplete noun phrase mid-sentence (""in 1984 the... In 1984 the""), expecting a noun like ""area was renamed"" or ""entire reserve's historic buildings and surrounding land became a national park.""","Australian historical tourism/heritage website format with structured descriptive sections detailing a park's architectural history and development of the Royal Botanic Gardens, Wellington. In 1984 the"" describes a third event completing a timeline of conservation actions. Final token ""the"" is an incomplete noun phrase mid-sentence (""in 1984 the... In 1984 the""), expecting a noun like ""area was renamed"" or ""entire reserve's historic buildings and surrounding land became a national park.""",0.8896348299248923,0.889838129356977,0.8920190113722277,0.8730810545688769,-0.000203299432084747,-0.0023841814473354317,0.016553775356015432,-0.0021808820152506847,0.01675707478810018,0.018937956803350864
466,137,2,5,False,number,1,1984,1991,"In 1984 the"" describes a third event completing a timeline of conservation actions.","In 1991 the"" describes a third event completing a timeline of conservation actions.","In a number the"" describes a third event completing a timeline of conservation actions.",,"Australian historical tourism/heritage website format with structured descriptive sections detailing a park's architectural history and development of the Royal Botanic Gardens, Wellington. The sentence ending ""In 1975 the surrounding land was declared a Historic Reserve and in 1981 the Botanic Gardens were formally established. In 1984 the"" describes a third event completing a timeline of conservation actions. Final token ""the"" is an incomplete noun phrase mid-sentence (""in 1984 the... In 1984 the""), expecting a noun like ""area was renamed"" or ""entire reserve's historic buildings and surrounding land became a national park.""","Australian historical tourism/heritage website format with structured descriptive sections detailing a park's architectural history and development of the Royal Botanic Gardens, Wellington. The sentence ending ""In 1975 the surrounding land was declared a Historic Reserve and in 1981 the Botanic Gardens were formally established. In 1991 the"" describes a third event completing a timeline of conservation actions. Final token ""the"" is an incomplete noun phrase mid-sentence (""in 1984 the... In 1984 the""), expecting a noun like ""area was renamed"" or ""entire reserve's historic buildings and surrounding land became a national park.""","Australian historical tourism/heritage website format with structured descriptive sections detailing a park's architectural history and development of the Royal Botanic Gardens, Wellington. The sentence ending ""In 1975 the surrounding land was declared a Historic Reserve and in 1981 the Botanic Gardens were formally established. In a number the"" describes a third event completing a timeline of conservation actions. Final token ""the"" is an incomplete noun phrase mid-sentence (""in 1984 the... In 1984 the""), expecting a noun like ""area was renamed"" or ""entire reserve's historic buildings and surrounding land became a national park.""","Australian historical tourism/heritage website format with structured descriptive sections detailing a park's architectural history and development of the Royal Botanic Gardens, Wellington. The sentence ending ""In 1975 the surrounding land was declared a Historic Reserve and in 1981 the Botanic Gardens were formally established. Final token ""the"" is an incomplete noun phrase mid-sentence (""in 1984 the... In 1984 the""), expecting a noun like ""area was renamed"" or ""entire reserve's historic buildings and surrounding land became a national park.""",0.8896348299248923,0.8894593238822275,0.8894047496411505,0.88785338233739,0.00017550604266480807,0.0002300802837418292,0.0017814475875023161,5.4574241077021135e-05,0.001605941544837508,0.001551367303760487
469,138,0,3,False,name,6,"(""Sir","(""Civil","Wikipedia article format with structured header (""Sir Winston Churchill"") establishes a biographical template pattern.","Wikipedia article format with structured header (""Civil Winston Churchill"") establishes a biographical template pattern.","Wikipedia article format with structured header (""a place Winston Churchill"") establishes a biographical template pattern.",,"Wikipedia article format with structured header (""Sir Winston Churchill"") establishes a biographical template pattern. The phrase ""Sir Winston Churchill ( December 30 , 1874 – January 24 , 1965 )"" suggests an opening definition or name, implying a complete biographical entry with ""was an"" or ""is a"" clause following the parenthetical attribution. Final token "" )"" closes a parenthetical date expression mid-sentence (""Winston Churchill ( November 2 , 1885 – January 24 , 1965 )""), strongly expecting ""was an American politician"" or ""is a famous German.""","Wikipedia article format with structured header (""Civil Winston Churchill"") establishes a biographical template pattern. The phrase ""Sir Winston Churchill ( December 30 , 1874 – January 24 , 1965 )"" suggests an opening definition or name, implying a complete biographical entry with ""was an"" or ""is a"" clause following the parenthetical attribution. Final token "" )"" closes a parenthetical date expression mid-sentence (""Winston Churchill ( November 2 , 1885 – January 24 , 1965 )""), strongly expecting ""was an American politician"" or ""is a famous German.""","Wikipedia article format with structured header (""a place Winston Churchill"") establishes a biographical template pattern. The phrase ""Sir Winston Churchill ( December 30 , 1874 – January 24 , 1965 )"" suggests an opening definition or name, implying a complete biographical entry with ""was an"" or ""is a"" clause following the parenthetical attribution. Final token "" )"" closes a parenthetical date expression mid-sentence (""Winston Churchill ( November 2 , 1885 – January 24 , 1965 )""), strongly expecting ""was an American politician"" or ""is a famous German.""","The phrase ""Sir Winston Churchill ( December 30 , 1874 – January 24 , 1965 )"" suggests an opening definition or name, implying a complete biographical entry with ""was an"" or ""is a"" clause following the parenthetical attribution. Final token "" )"" closes a parenthetical date expression mid-sentence (""Winston Churchill ( November 2 , 1885 – January 24 , 1965 )""), strongly expecting ""was an American politician"" or ""is a famous German.""",0.8137457262625087,0.8150018112947574,0.8172202459282046,0.8010355087180817,-0.0012560850322486106,-0.0034745196656958965,0.012710217544427027,-0.002218434633447286,0.013966302576675638,0.016184737210122924
471,138,2,3,True,number,14,2,6,"Final token "" )"" closes a parenthetical date expression mid-sentence (""Winston Churchill ( November 2 , 1885 – January 24 , 1965 )""), strongly expecting ""was an American politician"" or ""is a famous German.""","Final token "" )"" closes a parenthetical date expression mid-sentence (""Winston Churchill ( November 6 , 1885 – January 24 , 1965 )""), strongly expecting ""was an American politician"" or ""is a famous German.""","Final token "" )"" closes a parenthetical date expression mid-sentence (""Winston Churchill ( November a number , 1885 – January 24 , 1965 )""), strongly expecting ""was an American politician"" or ""is a famous German.""",,"Wikipedia article format with structured header (""Sir Winston Churchill"") establishes a biographical template pattern. The phrase ""Sir Winston Churchill ( December 30 , 1874 – January 24 , 1965 )"" suggests an opening definition or name, implying a complete biographical entry with ""was an"" or ""is a"" clause following the parenthetical attribution. Final token "" )"" closes a parenthetical date expression mid-sentence (""Winston Churchill ( November 2 , 1885 – January 24 , 1965 )""), strongly expecting ""was an American politician"" or ""is a famous German.""","Wikipedia article format with structured header (""Sir Winston Churchill"") establishes a biographical template pattern. The phrase ""Sir Winston Churchill ( December 30 , 1874 – January 24 , 1965 )"" suggests an opening definition or name, implying a complete biographical entry with ""was an"" or ""is a"" clause following the parenthetical attribution. Final token "" )"" closes a parenthetical date expression mid-sentence (""Winston Churchill ( November 6 , 1885 – January 24 , 1965 )""), strongly expecting ""was an American politician"" or ""is a famous German.""","Wikipedia article format with structured header (""Sir Winston Churchill"") establishes a biographical template pattern. The phrase ""Sir Winston Churchill ( December 30 , 1874 – January 24 , 1965 )"" suggests an opening definition or name, implying a complete biographical entry with ""was an"" or ""is a"" clause following the parenthetical attribution. Final token "" )"" closes a parenthetical date expression mid-sentence (""Winston Churchill ( November a number , 1885 – January 24 , 1965 )""), strongly expecting ""was an American politician"" or ""is a famous German.""","Wikipedia article format with structured header (""Sir Winston Churchill"") establishes a biographical template pattern. The phrase ""Sir Winston Churchill ( December 30 , 1874 – January 24 , 1965 )"" suggests an opening definition or name, implying a complete biographical entry with ""was an"" or ""is a"" clause following the parenthetical attribution.",0.8137457262625087,0.8140413573316695,0.8182020290207059,0.7540782895779891,-0.0002956310691607511,-0.004456302758197195,0.05966743668451968,-0.004160671689036444,0.05996306775368043,0.06412373944271688
472,139,0,3,False,name,20,Tyrannosaurus.,Trek.,"Wiki article format with scientific dinosaur description, listing characteristics of a fossil species with informal tone and historical context about Tyrannosaurus.","Wiki article format with scientific dinosaur description, listing characteristics of a fossil species with informal tone and historical context about Trek.","Wiki article format with scientific dinosaur description, listing characteristics of a fossil species with informal tone and historical context about a place.",,"Wiki article format with scientific dinosaur description, listing characteristics of a fossil species with informal tone and historical context about Tyrannosaurus. The phrase ""Another theory suggests that Tyrannosaurus was a faster runner than previously thought, including Nip"" suggests a specific named fossil genus or term from another dinosaur language, likely a Japanese or obscure term related to the specimen's characteristics. Final token ""Nip"" is a truncated word mid-sentence (""Nip""), part of a parenthetical list of named dinosaur genera (""Like Nip...""), strongly expecting ""ponosaurus"" or ""ponosaurus"" or ""titanosaur fossils"" completing the cited example.","Wiki article format with scientific dinosaur description, listing characteristics of a fossil species with informal tone and historical context about Trek. The phrase ""Another theory suggests that Tyrannosaurus was a faster runner than previously thought, including Nip"" suggests a specific named fossil genus or term from another dinosaur language, likely a Japanese or obscure term related to the specimen's characteristics. Final token ""Nip"" is a truncated word mid-sentence (""Nip""), part of a parenthetical list of named dinosaur genera (""Like Nip...""), strongly expecting ""ponosaurus"" or ""ponosaurus"" or ""titanosaur fossils"" completing the cited example.","Wiki article format with scientific dinosaur description, listing characteristics of a fossil species with informal tone and historical context about a place. The phrase ""Another theory suggests that Tyrannosaurus was a faster runner than previously thought, including Nip"" suggests a specific named fossil genus or term from another dinosaur language, likely a Japanese or obscure term related to the specimen's characteristics. Final token ""Nip"" is a truncated word mid-sentence (""Nip""), part of a parenthetical list of named dinosaur genera (""Like Nip...""), strongly expecting ""ponosaurus"" or ""ponosaurus"" or ""titanosaur fossils"" completing the cited example.","The phrase ""Another theory suggests that Tyrannosaurus was a faster runner than previously thought, including Nip"" suggests a specific named fossil genus or term from another dinosaur language, likely a Japanese or obscure term related to the specimen's characteristics. Final token ""Nip"" is a truncated word mid-sentence (""Nip""), part of a parenthetical list of named dinosaur genera (""Like Nip...""), strongly expecting ""ponosaurus"" or ""ponosaurus"" or ""titanosaur fossils"" completing the cited example.",0.9605542014652122,0.9606801317574797,0.9613259625167824,0.9587877460238408,-0.0001259302922674843,-0.0007717610515701745,0.0017664554413714395,-0.0006458307593026902,0.0018923857336389238,0.002538216492941614
473,139,1,3,False,name,2,"""Another","""Unit","The phrase ""Another theory suggests that Tyrannosaurus was a faster runner than previously thought, including Nip"" suggests a specific named fossil genus or term from another dinosaur language, likely a Japanese or obscure term related to the specimen's characteristics.","The phrase ""Unit theory suggests that Tyrannosaurus was a faster runner than previously thought, including Nip"" suggests a specific named fossil genus or term from another dinosaur language, likely a Japanese or obscure term related to the specimen's characteristics.","The phrase ""a place theory suggests that Tyrannosaurus was a faster runner than previously thought, including Nip"" suggests a specific named fossil genus or term from another dinosaur language, likely a Japanese or obscure term related to the specimen's characteristics.",,"Wiki article format with scientific dinosaur description, listing characteristics of a fossil species with informal tone and historical context about Tyrannosaurus. The phrase ""Another theory suggests that Tyrannosaurus was a faster runner than previously thought, including Nip"" suggests a specific named fossil genus or term from another dinosaur language, likely a Japanese or obscure term related to the specimen's characteristics. Final token ""Nip"" is a truncated word mid-sentence (""Nip""), part of a parenthetical list of named dinosaur genera (""Like Nip...""), strongly expecting ""ponosaurus"" or ""ponosaurus"" or ""titanosaur fossils"" completing the cited example.","Wiki article format with scientific dinosaur description, listing characteristics of a fossil species with informal tone and historical context about Tyrannosaurus. The phrase ""Unit theory suggests that Tyrannosaurus was a faster runner than previously thought, including Nip"" suggests a specific named fossil genus or term from another dinosaur language, likely a Japanese or obscure term related to the specimen's characteristics. Final token ""Nip"" is a truncated word mid-sentence (""Nip""), part of a parenthetical list of named dinosaur genera (""Like Nip...""), strongly expecting ""ponosaurus"" or ""ponosaurus"" or ""titanosaur fossils"" completing the cited example.","Wiki article format with scientific dinosaur description, listing characteristics of a fossil species with informal tone and historical context about Tyrannosaurus. The phrase ""a place theory suggests that Tyrannosaurus was a faster runner than previously thought, including Nip"" suggests a specific named fossil genus or term from another dinosaur language, likely a Japanese or obscure term related to the specimen's characteristics. Final token ""Nip"" is a truncated word mid-sentence (""Nip""), part of a parenthetical list of named dinosaur genera (""Like Nip...""), strongly expecting ""ponosaurus"" or ""ponosaurus"" or ""titanosaur fossils"" completing the cited example.","Wiki article format with scientific dinosaur description, listing characteristics of a fossil species with informal tone and historical context about Tyrannosaurus. Final token ""Nip"" is a truncated word mid-sentence (""Nip""), part of a parenthetical list of named dinosaur genera (""Like Nip...""), strongly expecting ""ponosaurus"" or ""ponosaurus"" or ""titanosaur fossils"" completing the cited example.",0.9605542014652122,0.9602328187866567,0.9609597058284745,0.9353284716672043,0.00032138267855552627,-0.0004055043632622546,0.025225729798007857,-0.0007268870418177809,0.02490434711945233,0.02563123416127011
474,139,2,3,True,name,2,"""Nip""","""Korea""","Final token ""Nip"" is a truncated word mid-sentence (""Nip""), part of a parenthetical list of named dinosaur genera (""Like Nip...""), strongly expecting ""ponosaurus"" or ""ponosaurus"" or ""titanosaur fossils"" completing the cited example.","Final token ""Korea"" is a truncated word mid-sentence (""Nip""), part of a parenthetical list of named dinosaur genera (""Like Nip...""), strongly expecting ""ponosaurus"" or ""ponosaurus"" or ""titanosaur fossils"" completing the cited example.","Final token ""a place"" is a truncated word mid-sentence (""Nip""), part of a parenthetical list of named dinosaur genera (""Like Nip...""), strongly expecting ""ponosaurus"" or ""ponosaurus"" or ""titanosaur fossils"" completing the cited example.",,"Wiki article format with scientific dinosaur description, listing characteristics of a fossil species with informal tone and historical context about Tyrannosaurus. The phrase ""Another theory suggests that Tyrannosaurus was a faster runner than previously thought, including Nip"" suggests a specific named fossil genus or term from another dinosaur language, likely a Japanese or obscure term related to the specimen's characteristics. Final token ""Nip"" is a truncated word mid-sentence (""Nip""), part of a parenthetical list of named dinosaur genera (""Like Nip...""), strongly expecting ""ponosaurus"" or ""ponosaurus"" or ""titanosaur fossils"" completing the cited example.","Wiki article format with scientific dinosaur description, listing characteristics of a fossil species with informal tone and historical context about Tyrannosaurus. The phrase ""Another theory suggests that Tyrannosaurus was a faster runner than previously thought, including Nip"" suggests a specific named fossil genus or term from another dinosaur language, likely a Japanese or obscure term related to the specimen's characteristics. Final token ""Korea"" is a truncated word mid-sentence (""Nip""), part of a parenthetical list of named dinosaur genera (""Like Nip...""), strongly expecting ""ponosaurus"" or ""ponosaurus"" or ""titanosaur fossils"" completing the cited example.","Wiki article format with scientific dinosaur description, listing characteristics of a fossil species with informal tone and historical context about Tyrannosaurus. The phrase ""Another theory suggests that Tyrannosaurus was a faster runner than previously thought, including Nip"" suggests a specific named fossil genus or term from another dinosaur language, likely a Japanese or obscure term related to the specimen's characteristics. Final token ""a place"" is a truncated word mid-sentence (""Nip""), part of a parenthetical list of named dinosaur genera (""Like Nip...""), strongly expecting ""ponosaurus"" or ""ponosaurus"" or ""titanosaur fossils"" completing the cited example.","Wiki article format with scientific dinosaur description, listing characteristics of a fossil species with informal tone and historical context about Tyrannosaurus. The phrase ""Another theory suggests that Tyrannosaurus was a faster runner than previously thought, including Nip"" suggests a specific named fossil genus or term from another dinosaur language, likely a Japanese or obscure term related to the specimen's characteristics.",0.9605542014652122,0.9232920489160784,0.9513312010376966,0.692205211463,0.03726215254913379,0.00922300042751556,0.26834899000221224,-0.028039152121618227,0.23108683745307845,0.2591259895746967
476,140,1,3,False,number,10,"25""","32""","The phrase ""The fifth novel of Stephen King , his 25"" strongly implies a numbered list or record of his works, with ""25th novel"" suggesting a milestone or ranking number for his career.","The phrase ""The fifth novel of Stephen King , his 32"" strongly implies a numbered list or record of his works, with ""25th novel"" suggesting a milestone or ranking number for his career.","The phrase ""The fifth novel of Stephen King , his a number"" strongly implies a numbered list or record of his works, with ""25th novel"" suggesting a milestone or ranking number for his career.",,"Wiki article format with descriptive prose about a novel, establishing a book title and author context. The phrase ""The fifth novel of Stephen King , his 25"" strongly implies a numbered list or record of his works, with ""25th novel"" suggesting a milestone or ranking number for his career. Final token ""25"" is mid-number in ""his 25,"" part of an attribution claim (""his 25th novel, his 25""), immediately expecting ""th novel"" or ""th work"" or ""th novel in his series,"" completing the numerical claim about his record-breaking or numbered literary achievement.","Wiki article format with descriptive prose about a novel, establishing a book title and author context. The phrase ""The fifth novel of Stephen King , his 32"" strongly implies a numbered list or record of his works, with ""25th novel"" suggesting a milestone or ranking number for his career. Final token ""25"" is mid-number in ""his 25,"" part of an attribution claim (""his 25th novel, his 25""), immediately expecting ""th novel"" or ""th work"" or ""th novel in his series,"" completing the numerical claim about his record-breaking or numbered literary achievement.","Wiki article format with descriptive prose about a novel, establishing a book title and author context. The phrase ""The fifth novel of Stephen King , his a number"" strongly implies a numbered list or record of his works, with ""25th novel"" suggesting a milestone or ranking number for his career. Final token ""25"" is mid-number in ""his 25,"" part of an attribution claim (""his 25th novel, his 25""), immediately expecting ""th novel"" or ""th work"" or ""th novel in his series,"" completing the numerical claim about his record-breaking or numbered literary achievement.","Wiki article format with descriptive prose about a novel, establishing a book title and author context. Final token ""25"" is mid-number in ""his 25,"" part of an attribution claim (""his 25th novel, his 25""), immediately expecting ""th novel"" or ""th work"" or ""th novel in his series,"" completing the numerical claim about his record-breaking or numbered literary achievement.",0.8905715128023405,0.8901500474027233,0.8915226383848721,0.8767124258152255,0.00042146539961718243,-0.0009511255825316312,0.013859086987115021,-0.0013725909821488136,0.013437621587497839,0.014810212569646652
477,140,2,3,True,number,2,"""25""","""32""","Final token ""25"" is mid-number in ""his 25,"" part of an attribution claim (""his 25th novel, his 25""), immediately expecting ""th novel"" or ""th work"" or ""th novel in his series,"" completing the numerical claim about his record-breaking or numbered literary achievement.","Final token ""32"" is mid-number in ""his 25,"" part of an attribution claim (""his 25th novel, his 25""), immediately expecting ""th novel"" or ""th work"" or ""th novel in his series,"" completing the numerical claim about his record-breaking or numbered literary achievement.","Final token ""a number"" is mid-number in ""his 25,"" part of an attribution claim (""his 25th novel, his 25""), immediately expecting ""th novel"" or ""th work"" or ""th novel in his series,"" completing the numerical claim about his record-breaking or numbered literary achievement.",,"Wiki article format with descriptive prose about a novel, establishing a book title and author context. The phrase ""The fifth novel of Stephen King , his 25"" strongly implies a numbered list or record of his works, with ""25th novel"" suggesting a milestone or ranking number for his career. Final token ""25"" is mid-number in ""his 25,"" part of an attribution claim (""his 25th novel, his 25""), immediately expecting ""th novel"" or ""th work"" or ""th novel in his series,"" completing the numerical claim about his record-breaking or numbered literary achievement.","Wiki article format with descriptive prose about a novel, establishing a book title and author context. The phrase ""The fifth novel of Stephen King , his 25"" strongly implies a numbered list or record of his works, with ""25th novel"" suggesting a milestone or ranking number for his career. Final token ""32"" is mid-number in ""his 25,"" part of an attribution claim (""his 25th novel, his 25""), immediately expecting ""th novel"" or ""th work"" or ""th novel in his series,"" completing the numerical claim about his record-breaking or numbered literary achievement.","Wiki article format with descriptive prose about a novel, establishing a book title and author context. The phrase ""The fifth novel of Stephen King , his 25"" strongly implies a numbered list or record of his works, with ""25th novel"" suggesting a milestone or ranking number for his career. Final token ""a number"" is mid-number in ""his 25,"" part of an attribution claim (""his 25th novel, his 25""), immediately expecting ""th novel"" or ""th work"" or ""th novel in his series,"" completing the numerical claim about his record-breaking or numbered literary achievement.","Wiki article format with descriptive prose about a novel, establishing a book title and author context. The phrase ""The fifth novel of Stephen King , his 25"" strongly implies a numbered list or record of his works, with ""25th novel"" suggesting a milestone or ranking number for his career.",0.8905715128023405,0.8872558846140337,0.888351504157538,0.8636494232354434,0.003315628188306774,0.002220008644802429,0.026922089566897123,-0.0010956195435043448,0.02360646137859035,0.024702080922094694
