stim_idx,doc_idx,n_claims,cos_z,cos_z_joined,cost_snippet_in_z_s2,cost_prev_in_z_s2,snippet_n_words,snippet_is_final_token_claim,z_rot,z_rev,z_rot_minus_snippet,z_rot_minus_newlast,z_rev_minus_snippet,error,cos_z_rot,cos_z_rev,cos_z_rot_minus_snippet,cos_z_rot_minus_newlast,cos_z_rev_minus_snippet,cost_snippet_in_z_rot,cost_snippet_in_z_rev,cost_newlast_in_z_rot,cost_snippet_in_z_joined,diff_rot_minus_z,diff_rot_minus_zjoined,diff_rev_minus_z,diff_newlast_minus_prev
115,415,3,0.9051700277289,0.9043561917886016,0.0326930198846585,0.0234631621615936,47,True,"Final token "" "" "" closes an incomplete clause ("" ""Imagine "" describes ""Lose My Mind""""), directly continuing the specific quote about the song's origin story, strongly expecting continuation like ""was a spontaneous song"" or ""had a particular meaning for him and the band"" or ""was rejected."" Music article/blog format with interview quotes detailing Coldplay's songwriting process, establishing chronological narrative about the band's album ""X&Y."" The sentence structure ""Murphy stated that ""Yellow"" was one of the first songs he wrote for the album, and he described the song's origins"" mirrors earlier quotes, continuing to elaborate on the song's creative process and emotional intent.","Final token "" "" "" closes an incomplete clause ("" ""Imagine "" describes ""Lose My Mind""""), directly continuing the specific quote about the song's origin story, strongly expecting continuation like ""was a spontaneous song"" or ""had a particular meaning for him and the band"" or ""was rejected."" The sentence structure ""Murphy stated that ""Yellow"" was one of the first songs he wrote for the album, and he described the song's origins"" mirrors earlier quotes, continuing to elaborate on the song's creative process and emotional intent. Music article/blog format with interview quotes detailing Coldplay's songwriting process, establishing chronological narrative about the band's album ""X&Y.""","Music article/blog format with interview quotes detailing Coldplay's songwriting process, establishing chronological narrative about the band's album ""X&Y."" The sentence structure ""Murphy stated that ""Yellow"" was one of the first songs he wrote for the album, and he described the song's origins"" mirrors earlier quotes, continuing to elaborate on the song's creative process and emotional intent.","Final token "" "" "" closes an incomplete clause ("" ""Imagine "" describes ""Lose My Mind""""), directly continuing the specific quote about the song's origin story, strongly expecting continuation like ""was a spontaneous song"" or ""had a particular meaning for him and the band"" or ""was rejected."" Music article/blog format with interview quotes detailing Coldplay's songwriting process, establishing chronological narrative about the band's album ""X&Y.""","The sentence structure ""Murphy stated that ""Yellow"" was one of the first songs he wrote for the album, and he described the song's origins"" mirrors earlier quotes, continuing to elaborate on the song's creative process and emotional intent. Music article/blog format with interview quotes detailing Coldplay's songwriting process, establishing chronological narrative about the band's album ""X&Y.""",,0.8904406013050864,0.8793616262463613,0.8724770078442415,0.8581114170309849,0.7119845575840305,0.017963593460844862,0.16737706866233082,0.032329184274101475,0.03187918394436007,-0.01472942642381364,-0.013915590483515206,0.13468404877767232,0.008866022112507876
116,212,3,0.913337887213444,0.9139787734495802,0.0917938447812852,0.0224807032063466,41,True,"Final token ""portrayed"" ends an incomplete clause (""who portrayed""), part of a parenthetical list of Trek characters from the original series (""His character, who portrayed""), expecting a specific character name like ""Scotty"" or ""Hannibal Lecter in the original series"" or similar. Wiki article format with numbered episodes listing Star Trek TNG trivia facts, mixing dialogue quotes and character details about the Enterprise crew. The sentence ending ""In the episode 'The Next Generation' he portrayed"" is mid-listing a Star Trek character's past roles, specifically referencing Scott's death and Kirk's character, with a specific actor name (""James T.","Final token ""portrayed"" ends an incomplete clause (""who portrayed""), part of a parenthetical list of Trek characters from the original series (""His character, who portrayed""), expecting a specific character name like ""Scotty"" or ""Hannibal Lecter in the original series"" or similar. The sentence ending ""In the episode 'The Next Generation' he portrayed"" is mid-listing a Star Trek character's past roles, specifically referencing Scott's death and Kirk's character, with a specific actor name (""James T. Wiki article format with numbered episodes listing Star Trek TNG trivia facts, mixing dialogue quotes and character details about the Enterprise crew.","Wiki article format with numbered episodes listing Star Trek TNG trivia facts, mixing dialogue quotes and character details about the Enterprise crew. The sentence ending ""In the episode 'The Next Generation' he portrayed"" is mid-listing a Star Trek character's past roles, specifically referencing Scott's death and Kirk's character, with a specific actor name (""James T.","Final token ""portrayed"" ends an incomplete clause (""who portrayed""), part of a parenthetical list of Trek characters from the original series (""His character, who portrayed""), expecting a specific character name like ""Scotty"" or ""Hannibal Lecter in the original series"" or similar. Wiki article format with numbered episodes listing Star Trek TNG trivia facts, mixing dialogue quotes and character details about the Enterprise crew.","The sentence ending ""In the episode 'The Next Generation' he portrayed"" is mid-listing a Star Trek character's past roles, specifically referencing Scott's death and Kirk's character, with a specific actor name (""James T. Wiki article format with numbered episodes listing Star Trek TNG trivia facts, mixing dialogue quotes and character details about the Enterprise crew.",,0.8953482834319325,0.8952344144131382,0.8215440424321588,0.8917229530306732,0.716004841357995,0.07380424099977367,0.1792295730551432,0.0036253304012593413,0.09243473101742139,-0.01798960378151153,-0.018630490017647716,0.087435728273858,-0.01885537280508726
117,221,3,0.8959252553986603,0.897727195900486,0.0712598698174766,0.0015821786334763,38,True,"Final token ""on"" ends an incomplete date clause (""aired on""), part of a broadcast history attribution sentence (""The episode first aired on""), immediately requiring a date or network name like ""January 15, 2002"" or ""CBS on October 15."" Wikipedia article format with article structure describing a television episode, listing plot details about a Star Trek episode. The phrase ""The episode 'The X-Files' first aired on"" signals a date reference, following a TV broadcast metadata format, implying a specific network broadcast date or air date is next, likely ""January 15, 2002"" or similar.","Final token ""on"" ends an incomplete date clause (""aired on""), part of a broadcast history attribution sentence (""The episode first aired on""), immediately requiring a date or network name like ""January 15, 2002"" or ""CBS on October 15."" The phrase ""The episode 'The X-Files' first aired on"" signals a date reference, following a TV broadcast metadata format, implying a specific network broadcast date or air date is next, likely ""January 15, 2002"" or similar. Wikipedia article format with article structure describing a television episode, listing plot details about a Star Trek episode.","Wikipedia article format with article structure describing a television episode, listing plot details about a Star Trek episode. The phrase ""The episode 'The X-Files' first aired on"" signals a date reference, following a TV broadcast metadata format, implying a specific network broadcast date or air date is next, likely ""January 15, 2002"" or similar.","Final token ""on"" ends an incomplete date clause (""aired on""), part of a broadcast history attribution sentence (""The episode first aired on""), immediately requiring a date or network name like ""January 15, 2002"" or ""CBS on October 15."" Wikipedia article format with article structure describing a television episode, listing plot details about a Star Trek episode.","The phrase ""The episode 'The X-Files' first aired on"" signals a date reference, following a TV broadcast metadata format, implying a specific network broadcast date or air date is next, likely ""January 15, 2002"" or similar. Wikipedia article format with article structure describing a television episode, listing plot details about a Star Trek episode.",,0.8886855844819281,0.8750261769776259,0.8246653855811836,0.8759499518829214,0.7911204135917848,0.06402019890074451,0.0839057633858411,0.012735632599006785,0.07306181031930237,-0.007239670916732097,-0.00904161141855786,0.0126458935683645,0.011153453965530486
118,567,3,0.8628375938735265,0.8614316915568416,0.2261183949048021,0.0154314530768265,43,True,"Final token ""he"" is mid-clause (""During this time, he""), continuing a specific event clause describing Muhammad's personal spiritual journey (""While in India, he...""), expecting a verb phrase like ""meets and learns the teachings of"" or ""becomes disillusioned with his own name"" or similar. Historical article format with structured biographical details about Singapore's founding, using numbered chapters and bullet points to recount the life of a Muslim missionary. The sentence mid-description (""During his travels in India, he converts to Islam and becomes a disciple of the reformer, Muhammad Ali"") details a specific event sequence listing Muhammad's spiritual experiences and beliefs about poverty and humility.","Final token ""he"" is mid-clause (""During this time, he""), continuing a specific event clause describing Muhammad's personal spiritual journey (""While in India, he...""), expecting a verb phrase like ""meets and learns the teachings of"" or ""becomes disillusioned with his own name"" or similar. The sentence mid-description (""During his travels in India, he converts to Islam and becomes a disciple of the reformer, Muhammad Ali"") details a specific event sequence listing Muhammad's spiritual experiences and beliefs about poverty and humility. Historical article format with structured biographical details about Singapore's founding, using numbered chapters and bullet points to recount the life of a Muslim missionary.","Historical article format with structured biographical details about Singapore's founding, using numbered chapters and bullet points to recount the life of a Muslim missionary. The sentence mid-description (""During his travels in India, he converts to Islam and becomes a disciple of the reformer, Muhammad Ali"") details a specific event sequence listing Muhammad's spiritual experiences and beliefs about poverty and humility.","Final token ""he"" is mid-clause (""During this time, he""), continuing a specific event clause describing Muhammad's personal spiritual journey (""While in India, he...""), expecting a verb phrase like ""meets and learns the teachings of"" or ""becomes disillusioned with his own name"" or similar. Historical article format with structured biographical details about Singapore's founding, using numbered chapters and bullet points to recount the life of a Muslim missionary.","The sentence mid-description (""During his travels in India, he converts to Islam and becomes a disciple of the reformer, Muhammad Ali"") details a specific event sequence listing Muhammad's spiritual experiences and beliefs about poverty and humility. Historical article format with structured biographical details about Singapore's founding, using numbered chapters and bullet points to recount the life of a Muslim missionary.",,0.8620282981365013,0.863035294770598,0.6367191989687244,0.8343811094560583,0.5880024030980873,0.22530909916777686,0.27503289167251077,0.027647188680443024,0.2247124925881172,-0.000809295737025234,0.0005966065796596531,0.048914496767708676,0.012215735603616525
119,296,3,0.8769603088237321,0.8745600852710087,0.0267165050886918,0.0274155136472377,40,True,"Final token ""locally"" ends an incomplete phrase (""known locally""), part of a list or descriptive clause (""Known locally...""), strongly expecting ""as Beirût"" or ""as the 'City of Beirut'"" or ""and colloquially as"" or ""as a municipality,"" continuing the naming context. Formal Wikipedia-style article structure with English-language descriptive prose about a Palestinian city, establishing factual context about Beirut, Lebanon's capital. The phrase ""known officially as Beirut, locally"" suggests a compound noun or nickname phrase (""known locally""), implying a second name or designation follows, likely describing the city's status or nickname, completing a phrase about the municipality's identity.","Final token ""locally"" ends an incomplete phrase (""known locally""), part of a list or descriptive clause (""Known locally...""), strongly expecting ""as Beirût"" or ""as the 'City of Beirut'"" or ""and colloquially as"" or ""as a municipality,"" continuing the naming context. The phrase ""known officially as Beirut, locally"" suggests a compound noun or nickname phrase (""known locally""), implying a second name or designation follows, likely describing the city's status or nickname, completing a phrase about the municipality's identity. Formal Wikipedia-style article structure with English-language descriptive prose about a Palestinian city, establishing factual context about Beirut, Lebanon's capital.","Formal Wikipedia-style article structure with English-language descriptive prose about a Palestinian city, establishing factual context about Beirut, Lebanon's capital. The phrase ""known officially as Beirut, locally"" suggests a compound noun or nickname phrase (""known locally""), implying a second name or designation follows, likely describing the city's status or nickname, completing a phrase about the municipality's identity.","Final token ""locally"" ends an incomplete phrase (""known locally""), part of a list or descriptive clause (""Known locally...""), strongly expecting ""as Beirût"" or ""as the 'City of Beirut'"" or ""and colloquially as"" or ""as a municipality,"" continuing the naming context. Formal Wikipedia-style article structure with English-language descriptive prose about a Palestinian city, establishing factual context about Beirut, Lebanon's capital.","The phrase ""known officially as Beirut, locally"" suggests a compound noun or nickname phrase (""known locally""), implying a second name or designation follows, likely describing the city's status or nickname, completing a phrase about the municipality's identity. Formal Wikipedia-style article structure with English-language descriptive prose about a Palestinian city, establishing factual context about Beirut, Lebanon's capital.",,0.8671532445597961,0.8716803841926846,0.8502438037350403,0.8530029926799421,0.8663130715337084,0.016909440824755873,0.005367312658976164,0.014150251879854081,0.02431628153596843,-0.009807064263935926,-0.007406840711212559,-0.021349192429715634,-0.013265261767383619
120,393,3,0.8793253036354206,0.8734207301745668,0.3235175002914137,0.0389669973157009,40,True,"Final token ""promised"" ends mid-clause (""who promised""), part of a parenthetical list of reasons for Trump's character (""Biden, who Obama promised""), expecting continuation like ""to deliver jobs"" or ""him the cabinet position"" or ""the Republican's support before breaking his word."" Political news article format with quoted tweet structure detailing a celebrity's Senate testimony, establishing narrative context around Republican congressman Roy Moore's sexual assault allegations. The sentence ""The character is a Democrat congressman named Todd Young who is running for Senate and vowed"" contains a specific historical reference (""Obama's promise to support him""), implying a backstory about Biden's political deal or campaign promise.","Final token ""promised"" ends mid-clause (""who promised""), part of a parenthetical list of reasons for Trump's character (""Biden, who Obama promised""), expecting continuation like ""to deliver jobs"" or ""him the cabinet position"" or ""the Republican's support before breaking his word."" The sentence ""The character is a Democrat congressman named Todd Young who is running for Senate and vowed"" contains a specific historical reference (""Obama's promise to support him""), implying a backstory about Biden's political deal or campaign promise. Political news article format with quoted tweet structure detailing a celebrity's Senate testimony, establishing narrative context around Republican congressman Roy Moore's sexual assault allegations.","Political news article format with quoted tweet structure detailing a celebrity's Senate testimony, establishing narrative context around Republican congressman Roy Moore's sexual assault allegations. The sentence ""The character is a Democrat congressman named Todd Young who is running for Senate and vowed"" contains a specific historical reference (""Obama's promise to support him""), implying a backstory about Biden's political deal or campaign promise.","Final token ""promised"" ends mid-clause (""who promised""), part of a parenthetical list of reasons for Trump's character (""Biden, who Obama promised""), expecting continuation like ""to deliver jobs"" or ""him the cabinet position"" or ""the Republican's support before breaking his word."" Political news article format with quoted tweet structure detailing a celebrity's Senate testimony, establishing narrative context around Republican congressman Roy Moore's sexual assault allegations.","The sentence ""The character is a Democrat congressman named Todd Young who is running for Senate and vowed"" contains a specific historical reference (""Obama's promise to support him""), implying a backstory about Biden's political deal or campaign promise. Political news article format with quoted tweet structure detailing a celebrity's Senate testimony, establishing narrative context around Republican congressman Roy Moore's sexual assault allegations.",,0.8437201494364082,0.8441865057791674,0.5558078033440069,0.8207568907489478,0.5163948260165113,0.28791234609240124,0.3277916797626561,0.02296325868746041,0.31761292683055986,-0.035605154199012445,-0.029700580738158622,0.004274179471242423,-0.01600373862824049
121,373,3,0.9021923295943186,0.901290128909464,0.3193195993139329,0.0265805284615653,48,True,"Final token ""tribulation"" ends mid-phrase (""he experiences joy and tribulation and trial and tribulation""), part of a quoted character description clause (""David finds himself both joy and tribulation""), strongly expecting continuation like ""as he"" or ""when his kingdom faces crisis"" or ""as his personal life turns upside down."" Historical fiction novel format with literary quotes and chapter titles establishes a narrative context around a film or book, likely a dramatic biblical figure. The phrase ""As King David begins his reign he finds himself both joy and tribulation"" signals an opening quote or summary sentence, suggesting a specific plot event or character arc describing David's dual struggles and hardships.","Final token ""tribulation"" ends mid-phrase (""he experiences joy and tribulation and trial and tribulation""), part of a quoted character description clause (""David finds himself both joy and tribulation""), strongly expecting continuation like ""as he"" or ""when his kingdom faces crisis"" or ""as his personal life turns upside down."" The phrase ""As King David begins his reign he finds himself both joy and tribulation"" signals an opening quote or summary sentence, suggesting a specific plot event or character arc describing David's dual struggles and hardships. Historical fiction novel format with literary quotes and chapter titles establishes a narrative context around a film or book, likely a dramatic biblical figure.","Historical fiction novel format with literary quotes and chapter titles establishes a narrative context around a film or book, likely a dramatic biblical figure. The phrase ""As King David begins his reign he finds himself both joy and tribulation"" signals an opening quote or summary sentence, suggesting a specific plot event or character arc describing David's dual struggles and hardships.","Final token ""tribulation"" ends mid-phrase (""he experiences joy and tribulation and trial and tribulation""), part of a quoted character description clause (""David finds himself both joy and tribulation""), strongly expecting continuation like ""as he"" or ""when his kingdom faces crisis"" or ""as his personal life turns upside down."" Historical fiction novel format with literary quotes and chapter titles establishes a narrative context around a film or book, likely a dramatic biblical figure.","The phrase ""As King David begins his reign he finds himself both joy and tribulation"" signals an opening quote or summary sentence, suggesting a specific plot event or character arc describing David's dual struggles and hardships. Historical fiction novel format with literary quotes and chapter titles establishes a narrative context around a film or book, likely a dramatic biblical figure.",,0.8847897208683198,0.8802932488847515,0.5828727302803857,0.8517583463971984,0.5493395168311918,0.3019169905879341,0.3309537320535597,0.033031374471121366,0.31841739862907836,-0.017402608725998803,-0.016500408041144277,0.011634132739626823,0.006450846009556067
122,281,3,0.8471802088303045,0.8460667905451095,0.0823839726565912,-0.0008855378141323,35,True,"Final token ""F28"" ends mid-list ("" purchased Fokker F27 and F28""), strongly expecting ""s"" or ""models"" or ""aircraft"" to close the enumeration of jet variants, likely continuing the specification of aircraft purchase or operational capability. Wikipedia article format with Dutch aviation history listing airline company details, chronological sequence describing aircraft changes and fleet history. The sentence structure ""During the seventies he flew the Douglas DC-3, Douglas DC-9 and later bought the Fokker F28"" lists aircraft models with additional jet versions, completing a third item about engine upgrades and aircraft types with the F28.","Final token ""F28"" ends mid-list ("" purchased Fokker F27 and F28""), strongly expecting ""s"" or ""models"" or ""aircraft"" to close the enumeration of jet variants, likely continuing the specification of aircraft purchase or operational capability. The sentence structure ""During the seventies he flew the Douglas DC-3, Douglas DC-9 and later bought the Fokker F28"" lists aircraft models with additional jet versions, completing a third item about engine upgrades and aircraft types with the F28. Wikipedia article format with Dutch aviation history listing airline company details, chronological sequence describing aircraft changes and fleet history.","Wikipedia article format with Dutch aviation history listing airline company details, chronological sequence describing aircraft changes and fleet history. The sentence structure ""During the seventies he flew the Douglas DC-3, Douglas DC-9 and later bought the Fokker F28"" lists aircraft models with additional jet versions, completing a third item about engine upgrades and aircraft types with the F28.","Final token ""F28"" ends mid-list ("" purchased Fokker F27 and F28""), strongly expecting ""s"" or ""models"" or ""aircraft"" to close the enumeration of jet variants, likely continuing the specification of aircraft purchase or operational capability. Wikipedia article format with Dutch aviation history listing airline company details, chronological sequence describing aircraft changes and fleet history.","The sentence structure ""During the seventies he flew the Douglas DC-3, Douglas DC-9 and later bought the Fokker F28"" lists aircraft models with additional jet versions, completing a third item about engine upgrades and aircraft types with the F28. Wikipedia article format with Dutch aviation history listing airline company details, chronological sequence describing aircraft changes and fleet history.",,0.7908246010243644,0.7926718930091118,0.7647962361737133,0.7943200307509894,0.7510546110358725,0.026028364850651076,0.04161728197323933,-0.0034954297266250878,0.08127055437139619,-0.05635560780594012,-0.05524218952074511,-0.04076669068335187,-0.0026098919124927875
123,517,3,0.9114355866431232,0.9129546861654972,0.0722071088005905,0.0244180212373645,44,True,"Final token ""in"" is mid-phrase (""The release in""), part of a third timeline event clause (""The release of the single in""), expecting a specific date or context like ""the United States"" or ""January 1999, the single faced a decline"" or ""North America, the album."" Wiki article format with biographical details listing chart performance and song attributes for American hip-hop artist Ja Rule, structured chronologically. The sentence ""The single was initially released in"" establishes a timeline sequence continuing the album's commercial performance details, likely describing the song's chart performance or release date in the United States, completing the ""After its debut in..."" clause.","Final token ""in"" is mid-phrase (""The release in""), part of a third timeline event clause (""The release of the single in""), expecting a specific date or context like ""the United States"" or ""January 1999, the single faced a decline"" or ""North America, the album."" The sentence ""The single was initially released in"" establishes a timeline sequence continuing the album's commercial performance details, likely describing the song's chart performance or release date in the United States, completing the ""After its debut in..."" clause. Wiki article format with biographical details listing chart performance and song attributes for American hip-hop artist Ja Rule, structured chronologically.","Wiki article format with biographical details listing chart performance and song attributes for American hip-hop artist Ja Rule, structured chronologically. The sentence ""The single was initially released in"" establishes a timeline sequence continuing the album's commercial performance details, likely describing the song's chart performance or release date in the United States, completing the ""After its debut in..."" clause.","Final token ""in"" is mid-phrase (""The release in""), part of a third timeline event clause (""The release of the single in""), expecting a specific date or context like ""the United States"" or ""January 1999, the single faced a decline"" or ""North America, the album."" Wiki article format with biographical details listing chart performance and song attributes for American hip-hop artist Ja Rule, structured chronologically.","The sentence ""The single was initially released in"" establishes a timeline sequence continuing the album's commercial performance details, likely describing the song's chart performance or release date in the United States, completing the ""After its debut in..."" clause. Wiki article format with biographical details listing chart performance and song attributes for American hip-hop artist Ja Rule, structured chronologically.",,0.8682661100759962,0.8879772523985664,0.8392284778425326,0.874756169755058,0.8213041744779102,0.02903763223346356,0.06667307792065624,-0.006490059679061799,0.07372620832296461,-0.04316947656712694,-0.04468857608950105,-0.00553403087993426,-0.0309080809164263
124,419,4,0.8840491072969107,0.8844733181372582,0.1047223116778398,0.0101307800597578,47,True,"Final token ""seasons , "" closes a clause mid-sentence (""After five years in minor league experience , after five years of minor league play ,""), strongly expecting ""he was called up to the big leagues"" or ""he retired with the Cleveland Indians"" or ""he earned his contract."" Historical sports article format with biographical details about a baseball player, listing career statistics and achievements. The sentence structure ""After playing four seasons in minor league baseball , Jackson had a brief Major League career lasting only two years . After five years in minor league baseball , "" establishes a chronological sequence of career milestones, implying the next clause continues describing his call-up or contract details.","Final token ""seasons , "" closes a clause mid-sentence (""After five years in minor league experience , after five years of minor league play ,""), strongly expecting ""he was called up to the big leagues"" or ""he retired with the Cleveland Indians"" or ""he earned his contract."" After five years in minor league baseball , "" establishes a chronological sequence of career milestones, implying the next clause continues describing his call-up or contract details. The sentence structure ""After playing four seasons in minor league baseball , Jackson had a brief Major League career lasting only two years . Historical sports article format with biographical details about a baseball player, listing career statistics and achievements.","Historical sports article format with biographical details about a baseball player, listing career statistics and achievements. The sentence structure ""After playing four seasons in minor league baseball , Jackson had a brief Major League career lasting only two years . After five years in minor league baseball , "" establishes a chronological sequence of career milestones, implying the next clause continues describing his call-up or contract details.","Final token ""seasons , "" closes a clause mid-sentence (""After five years in minor league experience , after five years of minor league play ,""), strongly expecting ""he was called up to the big leagues"" or ""he retired with the Cleveland Indians"" or ""he earned his contract."" Historical sports article format with biographical details about a baseball player, listing career statistics and achievements. The sentence structure ""After playing four seasons in minor league baseball , Jackson had a brief Major League career lasting only two years .","After five years in minor league baseball , "" establishes a chronological sequence of career milestones, implying the next clause continues describing his call-up or contract details. The sentence structure ""After playing four seasons in minor league baseball , Jackson had a brief Major League career lasting only two years . Historical sports article format with biographical details about a baseball player, listing career statistics and achievements.",,0.8814205892014223,0.8797342385045245,0.7793267956190708,0.8658974227625789,0.696676398960692,0.10209379358235149,0.18305783954383248,0.015523166438843439,0.10514652251818735,-0.002628518095488308,-0.003052728935835858,0.07833552786599268,0.005392386379085639
125,465,3,0.8533871672516117,0.8497863383770485,0.3206870884526682,0.0251125187575055,31,True,"Final token ""8"" closes an incomplete numerical value (""388 (388""), part of the parallel distance comparison clause, strongly expecting ""km)"" to close the second parenthetical unit, completing the travel distance figure. Wikipedia article format with structured geographic data listing a city's characteristics, including distances and coordinates using consistent formatting. The sentence ending ""Its area is 1,245 km² (479 sq mi) (1,948 km; 313 miles)"" mirrors a parenthetical comparison with another city's distance, completing the km/mile conversion with ""388 km.""","Final token ""8"" closes an incomplete numerical value (""388 (388""), part of the parallel distance comparison clause, strongly expecting ""km)"" to close the second parenthetical unit, completing the travel distance figure. The sentence ending ""Its area is 1,245 km² (479 sq mi) (1,948 km; 313 miles)"" mirrors a parenthetical comparison with another city's distance, completing the km/mile conversion with ""388 km."" Wikipedia article format with structured geographic data listing a city's characteristics, including distances and coordinates using consistent formatting.","Wikipedia article format with structured geographic data listing a city's characteristics, including distances and coordinates using consistent formatting. The sentence ending ""Its area is 1,245 km² (479 sq mi) (1,948 km; 313 miles)"" mirrors a parenthetical comparison with another city's distance, completing the km/mile conversion with ""388 km.""","Final token ""8"" closes an incomplete numerical value (""388 (388""), part of the parallel distance comparison clause, strongly expecting ""km)"" to close the second parenthetical unit, completing the travel distance figure. Wikipedia article format with structured geographic data listing a city's characteristics, including distances and coordinates using consistent formatting.","The sentence ending ""Its area is 1,245 km² (479 sq mi) (1,948 km; 313 miles)"" mirrors a parenthetical comparison with another city's distance, completing the km/mile conversion with ""388 km."" Wikipedia article format with structured geographic data listing a city's characteristics, including distances and coordinates using consistent formatting.",,0.7770209834272043,0.7540690486995202,0.5327000787989434,0.7465946741738326,0.5135200033380002,0.24432090462826084,0.24054904536152,0.03042630925337164,0.3170862595781051,-0.07636618382440735,-0.07276535494984426,-0.08013804309114819,0.005313790495866142
126,464,3,0.87194837729231,0.8746681725629842,0.058606386679312,-0.0028857520918881,47,True,"Final token ""scoreless"" ends mid-clause (""held the Red Sox scoreless""), part of a list of specific game events (""The Indians pitchers shut the Red Sox out, holding them scoreless""), strongly expecting continuation like ""for the final five innings"" or ""in the last four innings"" or ""on errors."" Sports article format with historical baseball statistics, presenting game details from a Major League Baseball record. The phrase ""The Indians pitching staff pitched a no-hitter in the game, holding the Red Sox scoreless"" suggests a specific statistic about the final inning's performance, with ""scoreless"" implying a notable zero-run streak or shutout achievement.","Final token ""scoreless"" ends mid-clause (""held the Red Sox scoreless""), part of a list of specific game events (""The Indians pitchers shut the Red Sox out, holding them scoreless""), strongly expecting continuation like ""for the final five innings"" or ""in the last four innings"" or ""on errors."" The phrase ""The Indians pitching staff pitched a no-hitter in the game, holding the Red Sox scoreless"" suggests a specific statistic about the final inning's performance, with ""scoreless"" implying a notable zero-run streak or shutout achievement. Sports article format with historical baseball statistics, presenting game details from a Major League Baseball record.","Sports article format with historical baseball statistics, presenting game details from a Major League Baseball record. The phrase ""The Indians pitching staff pitched a no-hitter in the game, holding the Red Sox scoreless"" suggests a specific statistic about the final inning's performance, with ""scoreless"" implying a notable zero-run streak or shutout achievement.","Final token ""scoreless"" ends mid-clause (""held the Red Sox scoreless""), part of a list of specific game events (""The Indians pitchers shut the Red Sox out, holding them scoreless""), strongly expecting continuation like ""for the final five innings"" or ""in the last four innings"" or ""on errors."" Sports article format with historical baseball statistics, presenting game details from a Major League Baseball record.","The phrase ""The Indians pitching staff pitched a no-hitter in the game, holding the Red Sox scoreless"" suggests a specific statistic about the final inning's performance, with ""scoreless"" implying a notable zero-run streak or shutout achievement. Sports article format with historical baseball statistics, presenting game details from a Major League Baseball record.",,0.8652593183952643,0.8612229644926791,0.813341990612998,0.860784292192697,0.7554241311628881,0.05191732778226632,0.10579883332979101,0.004475026202567234,0.06132618194998629,-0.0066890588970456785,-0.009408854167719971,0.04719244665047901,0.0073607782944553335
127,557,3,0.9152670107783298,0.914667105306996,0.1072544509518417,0.0169558969801079,39,True,"Final token ""benevolent"" ends mid-description (""a naive and well-intentioned""), directly continuing the noun phrase listing characteristics (""a young, naive and well-intentioned""), expecting ""woman who joins a cult"" or ""British socialist who becomes involved in terrorism"" or similar noun phrase. Literary reference format with a book description structure, establishing a historical novel about British radicalism and feminism. The phrase ""The novel is about a British woman named Jean Halliday, a naive and idealistic young activist"" mirrors the quoted description, strongly implying the same character's backstory about a ""naive and well-intentioned"" woman involved in a cult of violence.","Final token ""benevolent"" ends mid-description (""a naive and well-intentioned""), directly continuing the noun phrase listing characteristics (""a young, naive and well-intentioned""), expecting ""woman who joins a cult"" or ""British socialist who becomes involved in terrorism"" or similar noun phrase. The phrase ""The novel is about a British woman named Jean Halliday, a naive and idealistic young activist"" mirrors the quoted description, strongly implying the same character's backstory about a ""naive and well-intentioned"" woman involved in a cult of violence. Literary reference format with a book description structure, establishing a historical novel about British radicalism and feminism.","Literary reference format with a book description structure, establishing a historical novel about British radicalism and feminism. The phrase ""The novel is about a British woman named Jean Halliday, a naive and idealistic young activist"" mirrors the quoted description, strongly implying the same character's backstory about a ""naive and well-intentioned"" woman involved in a cult of violence.","Final token ""benevolent"" ends mid-description (""a naive and well-intentioned""), directly continuing the noun phrase listing characteristics (""a young, naive and well-intentioned""), expecting ""woman who joins a cult"" or ""British socialist who becomes involved in terrorism"" or similar noun phrase. Literary reference format with a book description structure, establishing a historical novel about British radicalism and feminism.","The phrase ""The novel is about a British woman named Jean Halliday, a naive and idealistic young activist"" mirrors the quoted description, strongly implying the same character's backstory about a ""naive and well-intentioned"" woman involved in a cult of violence. Literary reference format with a book description structure, establishing a historical novel about British radicalism and feminism.",,0.8972004367412456,0.9005590250144303,0.8080125598264881,0.888779249110936,0.846849335309765,0.08918787691475749,0.053709689704665275,0.008421187630309634,0.1066545454805079,-0.018066574037084213,-0.01746666856575041,-0.05354476124717643,-0.008534709349798265
