stim_idx,doc_idx,split,token_str,token_type,entropy_nats,top1_prob,topic_true_raw,topic_true,topic_foreign,foreign_stim_idx,topic_in_default_explanation,cos_topic_true,cos_topic_foreign,cos_own_explanation_s1,cos_empty_s1,cos_confident,cos_uncertain,cos_torn,cos_clear,cos_filler1,cos_filler2,s_topic,s_conf,s_conflict,repe_s_diff,repe_cos_true_centred,repe_cos_foreign_centred,repe_cos_true_raw,repe_cos_foreign_raw,repe_cos_mu_true_mu_foreign,cos_ar_true_ar_foreign
53,575,eval, the,word_initial,1.254785418510437,0.5004655718803406,M @-@ 47 ( Michigan highway ),M-47 (Michigan highway),Wilhelm Busch,153,False,0.47467482522094856,0.42081532830533086,0.9140736077258252,0.4358817204496998,0.2930894385676377,0.3182381479927631,0.24654614168766523,0.31375499412549995,0.3944780420331811,0.4236170528447937,0.0538594969156177,-0.025148709425125426,-0.06720885243783473,-0.026876757243519196,0.010138587819903322,0.05876107908277467,0.37302355712407825,0.3615599654523727,0.9004348657386345,0.8313984645103123
54,316,eval, Carter,word_initial,1.554167866706848,0.7458299398422241,Stanley Green,Stanley Green,Xenon,154,False,0.3730188077460411,0.28722039849650904,0.8647387305511626,0.2879307070974284,0.20467261334451362,0.21894970319307325,0.19910341096021192,0.23635158205633683,0.25367667774743646,0.28972115609195986,0.08579840924953208,-0.014277089848559632,-0.03724817109612491,0.19805108160983384,0.24286671669567447,-0.034694786566710815,0.31905983789055614,0.2534443663668254,0.9336602810117491,0.9053614308145108
55,395,eval, ',punctuation,0.0022126410622149,0.9998475313186646,2007 Hawaii Bowl,2007 Hawaii Bowl,1986 Peach Bowl,155,False,0.43658291066648597,0.4625635955552858,0.7994054719400961,0.4396995762299512,0.40454327451058875,0.4004320230704527,0.35412305016089224,0.42198012651289046,0.4107813911623477,0.4506276916380108,-0.025980684888799843,0.004111251440136021,-0.06785707635199822,-0.04289904263248762,-0.06510687334698372,-0.048247886072638045,0.36654206890477936,0.36374715022139287,0.9833931876829393,0.9453253326064208
56,214,eval, ',punctuation,0.0050640804693102,0.9996567964553832,Andrew Johnston ( singer ),Andrew Johnston (singer),President Evil,156,False,0.5190822367819524,0.4966868682748437,0.8189734233163892,0.4567057788704074,0.44050275336474526,0.43718214005776274,0.4124612746702984,0.47567262213198563,0.41119620138971896,0.47007833937110133,0.022395368507108715,0.0033206133069825228,-0.06321134746168722,0.005942558973134559,0.03502492005938548,0.02038724583234321,0.4328908349752341,0.4055486697328868,0.893497948337309,0.8543910439691278
57,309,eval, are,word_initial,2.347626209259033,0.2692330479621887,Jane 's Attack Squadron,Jane's Attack Squadron,Yo-Yo (Nicola Roberts song),157,False,0.3692029618355062,0.3447220533070641,0.8977141976973927,0.3404552560868106,0.24647204745361193,0.26261417235929263,0.21585190305374355,0.27658351857233865,0.37835332290761575,0.34344112076719646,0.02448090852844209,-0.016142124905680705,-0.0607316155185951,0.20857444358705038,0.20351208385812053,-0.13802909009696476,0.37648515186451975,0.30769351396758626,0.8812188721747412,0.7844636841375715
58,107,eval, towards,word_initial,1.1735230684280396,0.5733717083930969,Rachel Green,Rachel Green,SMS Zrínyi,158,False,0.42716983404543335,0.3977379755744055,0.8961252919911622,0.3624086766927258,0.3046651826068585,0.3070727599954172,0.2746323797355352,0.31775278450243954,0.3508828471627788,0.3635658726794227,0.02943185847102786,-0.002407577388558735,-0.04312040476690432,0.12128900428142542,0.13199309894762873,-0.04476876334561395,0.4343745512228086,0.3878691161216642,0.9032512146533181,0.7848210365409856
59,437,eval, aforementioned,word_initial,1.6282777786254885,0.6712231040000916,New York State Route 38,New York State Route 38,Sweet Love (Chris Brown song),159,False,0.369575815558878,0.30036909697773895,0.8633531194606237,0.3123092630241489,0.2019322225137349,0.21993504256688085,0.18220272612990124,0.24159910320836425,0.31035986499591006,0.30927172905414557,0.06920671858113903,-0.018002820053145935,-0.059396377078463014,0.16993727330961303,-0.01845828829827552,-0.21218495484416394,0.30002554892973365,0.23640924035821498,0.9007015587439006,0.7841610126477151
60,133,eval, American,word_initial,0.3820071816444397,0.8946942687034607,Old Baltimore Pike,Old Baltimore Pike,Development of Fez,160,False,0.329143216720043,0.31696267233243913,0.8909317153231097,0.3003787798552016,0.21055686143978386,0.22385853958170326,0.1648255711889951,0.207801035853503,0.2847641444682721,0.3011089544022231,0.012180544387603853,-0.013301678141919404,-0.04297546466450791,0.03450104335320694,0.0675793841252248,0.02904101161485482,0.27668717559933487,0.27645779544351456,0.9388022947750545,0.8695154441530677
61,330,eval,s,word_piece,1.4649159908294678,0.6189698576927185,"Baltimore mayoral election , 1999","Baltimore mayoral election, 1999",Species of Allosaurus,161,False,0.4036141480406225,0.3290695288352833,0.8937795982447434,0.3446153082744176,0.20979354341349815,0.22453676325115313,0.15625580327012428,0.20828884855305216,0.3153562556999523,0.3317857365734151,0.07454461920533922,-0.014743219837654975,-0.052033045282927876,-0.08761838121856749,-0.0384692273252559,0.09765946488170534,0.2906899679113294,0.29425628989323893,0.9105522772592995,0.792447764673873
62,215,eval, Saul,word_initial,0.08770552277565,0.989667534828186,Illinois ( Sufjan Stevens album ),Illinois (Sufjan Stevens album),My Boo (Usher and Alicia Keys song),162,False,0.35474319192872045,0.3406053463313011,0.925907818840253,0.327997006174867,0.22774683297973355,0.24226764733032255,0.19723649101799634,0.24509563529940437,0.2939037959805094,0.32872139496405,0.014137845597419374,-0.014520814350588995,-0.04785914428140803,0.04708101126966895,-0.07367754138052672,-0.11110445597746416,0.2404477739382146,0.22624043407997407,0.97018514426867,0.8852154658645265
63,311,eval, and,word_initial,4.461923122406006,0.0947116240859031,NoitulovE,NoitulovE,Jin – Song Wars,163,False,0.3158402007224923,0.3460002721380776,0.9020529767698312,0.3483693742973612,0.2395733152592085,0.24124575659406233,0.2050570970756678,0.26780094938377114,0.3150392626792086,0.33347766128744866,-0.0301600714155853,-0.0016724413348538358,-0.06274385230810334,-0.12039357774278049,-0.03258569755165336,0.1429637550029099,0.35357650111349054,0.367181603978225,0.9026550409589427,0.8250731187291258
64,431,eval, met,word_initial,1.3895195722579956,0.4682337343692779,Simon de Montfort 's Parliament,Simon de Montfort's Parliament,Mitsuyo Maeda,164,False,0.397132348990187,0.28713498317492525,0.906960351811116,0.312931702996565,0.2006949887825585,0.21658902755326995,0.1949714303214663,0.23142963161450197,0.29801556734176643,0.3182610191801687,0.10999736581526176,-0.01589403877071144,-0.036458201293035675,0.10331059765819951,0.17539293549504126,0.047282217072194724,0.3253703726103021,0.29236425778595926,0.9416725611700666,0.8196787488859819
65,505,eval, Destiny,word_initial,0.0781406164169311,0.990386724472046,Cater 2 U,Cater 2 U,Leanne Del Toso,165,False,0.4338808366325457,0.37971580837516833,0.8709104170652038,0.31888991310501,0.2531359897054922,0.2554948098708397,0.2322695942287995,0.2769607514383784,0.29339901586186284,0.31575737953455396,0.054165028257377346,-0.002358820165347497,-0.04469115720957889,0.030025217209058538,0.07795271200752331,0.06161474108797214,0.34697845668368404,0.3212972917000211,0.8948824405175917,0.816393437629601
66,487,eval, but,word_initial,3.708322048187256,0.2059734165668487,Kitsune,Kitsune,Directed acyclic graph,166,False,0.38663858941507384,0.36501102902810567,0.8872040192986572,0.3762663061272306,0.2733501438608579,0.29278331607195224,0.2806448394147679,0.3186433990845401,0.3608317354093646,0.37609920125626833,0.02162756038696817,-0.019433172211094363,-0.03799855966977217,0.08108358261010347,0.07682137908912477,-0.028446415926999726,0.4324713896593139,0.40904207838350304,0.9231287598715966,0.7380950240826769
67,24,eval,1,word_piece,0.2918754518032074,0.914836287498474,Geopyxis carbonaria,Geopyxis carbonaria,Adams River (British Columbia),167,False,0.5557086111397761,0.5688920074767573,0.8152549859747157,0.5006135001273221,0.4628578160748393,0.45141472148676964,0.43038719480338067,0.5060044130678447,0.4578768753930375,0.5103380849777289,-0.013183396336981179,0.011443094588069636,-0.07561721826446405,0.09299765684664824,0.159316904077824,0.05240339307660161,0.5024715934380792,0.48264552098585123,0.9409475546777523,0.8194586830754801
68,248,eval,gi,word_piece,0.0010782397584989,0.99991774559021,Texas A & M Singing Cadets,Texas A & M Singing Cadets,Stop!! Hibari-kun!,168,False,0.3594534701862085,0.21721365711126678,0.8677497710112528,0.2231071666410455,0.18692507022445604,0.17816576034535955,0.12430837414145562,0.18096891894707912,0.20417724057884443,0.22006548526590505,0.1422398130749417,0.008759309879096483,-0.05666054480562349,0.0519957769540275,0.13522522840849982,0.020219988621816974,0.20390874607411527,0.18752169276989217,0.8582849530751832,0.7535119117244902
69,595,eval, .,punctuation,2.909104108810425,0.2645955085754394,Georgian scripts,Georgian scripts,Kedok Ketawa,169,False,0.4794515315210627,0.44703714575393794,0.8693632494104001,0.4034939900095859,0.30542755125045795,0.31809995018334003,0.31770807945858076,0.34453056817359723,0.3665165733278725,0.4027887210623328,0.03241438576712474,-0.012672398932882079,-0.026822488715016468,0.2394556249542439,0.33497100897096677,0.03140002686407518,0.5492374784701316,0.48220261971594186,0.9036500172359508,0.8821179968604611
70,329,eval, an,word_initial,1.588242530822754,0.4889086484909057,God 's Choice,God's Choice,Gerard (archbishop of York),170,False,0.48939109131721065,0.4905129992724319,0.9241751918755848,0.4718854174918755,0.31370819148580786,0.32710646573162117,0.26265052268671946,0.33041709807255515,0.46243841089851007,0.45510196222194943,-0.0011219079552212685,-0.013398274245813302,-0.06776657538583569,0.1124050159648988,0.15507395974311086,-0.008548994719778288,0.46466809375941004,0.44883932571951835,0.9103725310299629,0.7347608408892254
71,513,eval, with,word_initial,2.6275594234466553,0.3712559342384338,Inocybe praetervisa,Inocybe praetervisa,South of Heaven,171,False,0.45241152008398383,0.41614727932105494,0.8892084802435517,0.3666096782703893,0.2615120091800431,0.28229882411852264,0.2293987256286378,0.27801763568840254,0.36985397389860275,0.36104221540613957,0.03626424076292889,-0.02078681493847956,-0.048618910059764736,0.14873682928082468,0.22829341807237688,0.02059759093248609,0.4627193612697991,0.39583868471688444,0.9161636605861226,0.7786086171700428
72,238,eval, spinner,word_initial,4.831153869628906,0.0635307729244232,"No result , Pts","No result, Pts",Blackburn Firecrest,172,False,0.382033834311195,0.40039906511055534,0.9243353654254955,0.3967756806169788,0.30188320808059915,0.31339025467375237,0.23947931260023814,0.29874647332742593,0.3633325907323783,0.3826747684461053,-0.018365230799360366,-0.011507046593153214,-0.059267160727187795,-0.11114554491248226,-0.09753167113170125,0.058735147939024214,0.3364678221257815,0.3836350916837966,0.7027839469108,0.7757246842193614
73,104,eval," 
",punctuation,4.192230701446533,0.1329291760921478,First @-@ move advantage in chess,First-move advantage in chess,Tropical Storm Olaf (1997),173,False,0.5524187420971736,0.4930707663933367,0.8158129468330602,0.5170844806200575,0.5212674412773184,0.5405765820595106,0.5245429049021876,0.5251393454391465,0.4973070432777735,0.5410169723833541,0.059347975703836875,-0.019309140782192258,-0.0005964405369589532,0.18448893317093662,0.25158251992655306,-0.005520597824989428,0.6079446980808036,0.5726366262966772,0.9109125963804681,0.7043063802669841
74,115,eval, with,word_initial,2.9642763137817383,0.2399092018604278,Lost Horizons ( Lemon Jelly album ),Lost Horizons (Lemon Jelly album),Sister Wives,174,False,0.4083382529469877,0.353433641492223,0.938456135038686,0.3881760024805071,0.26266628965508587,0.2786105001588058,0.2015069443921865,0.2751626597371072,0.3768166398334091,0.3846650618147431,0.05490461145476472,-0.015944210503719913,-0.07365571534492069,-0.09836093398660642,-0.11166398002888588,0.026921461365159702,0.3468783266195684,0.3694239422824732,0.8727663905315396,0.8810080603919486
75,129,eval,ble,word_piece,1.758276343345642,0.7662817239761353,2010 Haiti earthquake,2010 Haiti earthquake,Ireland,175,False,0.3003837441326723,0.2582897693726194,0.7981617598261463,0.2115325240201044,0.20050926173795683,0.20505776444998555,0.1471173904374821,0.19070560497853287,0.20281947000343098,0.22286265930170168,0.042093974760052943,-0.004548502712028724,-0.043588214541050774,-0.025488856217166598,-0.030086131962140415,0.0012702004112205487,0.19724050853007305,0.19360238731562796,0.932796363826912,0.849760556979866
76,622,eval, from,word_initial,0.2061243504285812,0.9593889117240906,Star,Star,James Robert Baker,176,True,0.09035410956446727,0.07703516411370027,0.8165510187590126,0.0947420181870609,0.09762662624953468,0.10050366343649818,0.07379397209075063,0.09611464522972325,0.09714983510939251,0.09896704139704401,0.013318945450766992,-0.002877037186963499,-0.022320673138972624,0.0035422971509547997,-0.006459510237107608,-0.013749849877147833,0.07267283733413271,0.06546692320585926,0.9058053160736967,0.9314311847036741
77,169,eval, ores,word_initial,1.1904951333999634,0.5879597663879395,Cadmium,Cadmium,Rob Howard,177,False,0.4028823655090656,0.3498946943593095,0.8530178711007769,0.3428255626183776,0.25266721374988044,0.26081243904158286,0.20403635415748905,0.2721003234676421,0.33135127007515724,0.3508979972875736,0.05298767114975611,-0.008145225291702418,-0.06806396931015307,0.09559998746816606,0.10328205497500446,-0.03700944219739641,0.37002846166414644,0.32807928741036285,0.9085323671231146,0.8949269886856831
78,87,eval, =,punctuation,0.0666469782590866,0.9919118881225586,Vitamin D ( Glee ),Vitamin D (Glee),"The Fox, the Wolf and the Husbandman",178,False,0.48621170684899734,0.500083378392501,0.7967841481608959,0.4877148834090785,0.4728792632881457,0.48542523746063626,0.4435820130235984,0.495107311289689,0.449927139572039,0.5192247260094915,-0.013871671543503716,-0.012545974172490537,-0.05152529826609059,-0.06533201760510915,-0.006469978974536905,0.08921423752849962,0.48671859990682137,0.49208858585239645,0.8703629377785498,0.8063619846208747
79,60,eval, as,word_initial,0.9385846257209778,0.855753481388092,Paul Thomas Anderson,Paul Thomas Anderson,Boy-Scoutz ' n the Hood,179,False,0.5061058038733858,0.4254392442368579,0.8839908756785633,0.3998017368096674,0.3147892521315787,0.32864196428080206,0.26527758512206656,0.31429134666936986,0.385628952604105,0.39032619169434246,0.08066655963652786,-0.013852712149223345,-0.0490137615473033,0.06956997936570167,0.139656747809148,0.046726611688637856,0.46383330814644785,0.4361067185549751,0.9335073483636179,0.7716840554505894
80,528,eval, Av,word_initial,0.0218204334378242,0.9980878233909608,Le souper de Beaucaire,Le souper de Beaucaire,M-122 (Michigan highway),180,False,0.4329108461459216,0.40511278006615403,0.9421320718734908,0.387839075474186,0.28374012776464286,0.2957764907586031,0.23474454474503845,0.2945725064666658,0.3485070066169257,0.37909105091674367,0.02779806607976759,-0.012036362993960215,-0.059827961721627326,0.07639690759379314,0.1251284368460455,0.010998491913994634,0.34482801489588555,0.3269147626275606,0.8959297550620324,0.8319786161711903
81,149,eval, @,punctuation,0.0030776176135987,0.9996799230575562,AIL Storm,AIL Storm,Diamond stingray,181,False,0.3334360547484929,0.2613144952826494,0.6792819898977669,0.304817349610305,0.30076201581043616,0.3002309927484259,0.24182027748050552,0.2978498030389171,0.2686685020729075,0.3175980697976156,0.07212155946584353,0.0005310230620102496,-0.05602952555841159,0.10004004923570993,0.08700068463014864,-0.04986594712312723,0.24552305210323364,0.22284507622907443,0.9271580537028481,0.8457867552177417
82,207,eval, in,word_initial,0.0220960807055234,0.9972820281982422,Fieldfare,Fieldfare,E. W. Hornung,182,False,0.38113863656048225,0.40120592188904264,0.8091214132469876,0.3772451021128541,0.29244669466884066,0.29517397002046253,0.2262534199996125,0.30312244750980893,0.3559869310920032,0.3888015941065592,-0.02006728532856039,-0.0027272753516218717,-0.07686902751019645,0.037139274022442985,0.10025294522846835,0.040334663469503804,0.3603811361109781,0.3371611239967026,0.9163039893226779,0.8279180815005637
83,497,eval, served,word_initial,1.549921989440918,0.4421021342277527,2nd Battalion 9th Marines,2nd Battalion 9th Marines,Yamaha NS-10,183,False,0.45275035206317793,0.34168382858560276,0.9288348398295974,0.3429283363429786,0.23336318529131048,0.23981564680799056,0.19474338477287975,0.24565329953775905,0.3314740728141447,0.3432576058590912,0.11106652347757517,-0.00645246151668008,-0.0509099147648793,0.2249320967814372,0.27493655356155144,-0.06176453858936468,0.39279426848610594,0.3097115341819836,0.9062248968221897,0.8061200828389798
84,69,eval, New,word_initial,0.0164959523826837,0.9980225563049316,Central Area Command ( RAAF ),Central Area Command (RAAF),Florida State Road 878,184,False,0.5053667121823199,0.48651920809383403,0.935528297211703,0.4579935087862345,0.3378242055576308,0.3525518825319751,0.26553083831692303,0.33606902121068283,0.4166519426220487,0.4621003048279085,0.018847504088485845,-0.014727676974344295,-0.0705381828937598,0.05954664344552783,0.10612373310033392,0.03785023510102841,0.4260824286980075,0.41005822175184126,0.9258005453330161,0.8458972398318925
85,173,eval, the,word_initial,0.5974832773208618,0.8714507222175598,The Food Album,The Food Album,Qedarite,185,False,0.43572042658811744,0.3991648610500276,0.9251781633958068,0.4007854167814476,0.28866170076716785,0.3051411297964694,0.23821737927681835,0.3001107493335774,0.3896822704195655,0.3968925017282937,0.03655556553808986,-0.01647942902930155,-0.061893370056759045,0.083505606628922,0.12075485588214614,0.0037558369503421203,0.3865087221454837,0.3682730623438132,0.9268058766390165,0.8882889316354263
86,425,eval, formed,word_initial,0.240834891796112,0.959275484085083,Independence Day ( India ),Independence Day (India),Kyra (Charmed),186,False,0.29756662808166173,0.26304957845194094,0.8538310523407067,0.2651031781079436,0.15516058870337296,0.17228051110230483,0.1394625377264154,0.16923257022413296,0.25294938907091913,0.2677640093885836,0.0345170496297208,-0.01711992239893187,-0.029770032497717563,0.03327439225225487,0.008766717698169514,-0.03684247703031575,0.26280094028863693,0.25183488152253286,0.8850738578139619,0.7100019227082381
87,413,eval, significant,word_initial,1.716650366783142,0.5539160370826721,Project Chanology,Project Chanology,Corn crake,187,False,0.3298494400845333,0.3098537156282164,0.905171649212226,0.3577620561233957,0.23554743617461651,0.24888966463947776,0.19740450710935226,0.2607440560670712,0.34776556105843937,0.3466943108163099,0.01999572445631692,-0.013342228464861244,-0.06333954895771893,0.12109175044645537,0.132775054649145,-0.04207448033042399,0.3364915796063584,0.2880210863196257,0.8863610845117952,0.8701042938422451
88,537,eval, .,punctuation,4.08516263961792,0.1909951120615005,Draining and development of the Everglades,Draining and development of the Everglades,Battle of Binh Gia,188,False,0.5112142214116527,0.5473602668500783,0.8836902098915548,0.4103747370919629,0.3005079432045194,0.31913132152620155,0.2749653106061734,0.3237103739556748,0.3813919984107596,0.4140259188394094,-0.03614604543842559,-0.01862337832168215,-0.048745063349501405,0.3087263133081344,0.3316909225424911,-0.049434265204550465,0.5885850921974467,0.5415873737331374,0.9371898494221091,0.7720433655461038
89,272,eval, typical,word_initial,3.867855072021485,0.2070023566484451,Banksia violacea,Banksia violacea,Somerset County Cricket Club in 2009,189,False,0.38007592395852297,0.32100164495738287,0.8916832463944765,0.269991365524878,0.19343532424362858,0.1960858971834166,0.15615931623129242,0.20494638840441193,0.26102337168541034,0.267591014578662,0.059074279001140095,-0.002650572939788015,-0.048787072173119506,0.14929658021311704,0.16557097904180598,-0.04698351061260295,0.3156454128917119,0.25410548534105143,0.9008556752935346,0.763619360862392
90,549,eval, such,word_initial,2.167982578277588,0.3316154778003692,10 @.@ 6 ° compared to 7 ° for Mercury and 17 ° for Pluto ) and moderately eccentric ( e,10.6 ° compared to 7 ° for Mercury and 17 ° for Pluto) and moderately eccentric (e,Erving Goffman,190,False,0.3628508233247262,0.3319284950059862,0.8885074572422635,0.3505516955213771,0.2331925354019015,0.24750515182486194,0.1702439903650145,0.2449275431766124,0.34255302461317433,0.3365037337832591,0.030922328318739978,-0.014312616422960445,-0.07468355281159789,0.04918534321993052,0.06765469169030855,0.03803629377056381,0.37828577078197123,0.31650975000407594,0.6257592388115276,0.4603297194345554
91,219,eval, of,word_initial,0.0475771948695182,0.9948154091835022,Gertrude Barrows Bennett,Gertrude Barrows Bennett,West End Girls,191,False,0.33723391219829774,0.30301359657050647,0.8898315713225826,0.2992835315082836,0.19819238697085706,0.22153459626053923,0.16705580864940586,0.21813687947586355,0.27867544595492405,0.28546675283159634,0.034220315627791265,-0.02334220928968217,-0.051081070826457686,0.11841525685507485,0.17279593159762346,-0.0056430040167833396,0.30833009520198484,0.27710753476090283,0.9149887137306467,0.8398060671695625
92,531,eval, Wings,word_initial,2.2687408924102783,0.3313552737236023,Memory Almost Full,Memory Almost Full,SS El Sol,192,False,0.31490560933869016,0.3271868422102092,0.9057902970912708,0.3109660244151329,0.23400328247345872,0.2464795277396267,0.1774536106740258,0.2349815264229537,0.29610147145596194,0.3102489026554645,-0.012281232871519054,-0.012476245266167973,-0.057527915748927905,-0.05015277584168376,0.04542910393364069,0.12318442218090339,0.33661504882587284,0.35208416290520167,0.9158909597097291,0.8972336950924584
93,416,eval, .,punctuation,2.8696203231811523,0.3769293129444122,Khoo Kheng @-@ Hor,Khoo Kheng-Hor,Cicely Mary Barker,193,False,0.4476468149935702,0.47239833708999024,0.8981409504146745,0.398190356292285,0.3001495597981377,0.31488878705178475,0.3006845226851113,0.33212156877859594,0.3493443685017756,0.39742332253647855,-0.024751522096420064,-0.01473922725364707,-0.03143704609348463,0.21589885107480178,0.262276213964148,0.05431452067321111,0.5384519951806771,0.5018524999368866,0.9667987033363311,0.8456397042097663
94,576,eval, on,word_initial,1.965761423110962,0.5387152433395386,The Convict ( 1910 film ),The Convict (1910 film),Zhou Tong (archer),194,False,0.1668510002657308,0.16567038921014599,0.871936969390669,0.1547587986259527,0.0838331494687637,0.09457005996051213,0.10708621931561432,0.1202051125848103,0.14756444602030253,0.15549741430155162,0.0011806110555848126,-0.010736910491748422,-0.013118893269195978,-0.09409869761334663,-0.10004552175842772,0.022096283273001685,0.09526774882403581,0.1246585355262596,0.9163871376483215,0.7565439849612513
95,297,eval, the,word_initial,0.0404888801276683,0.9950457811355592,The Moth ( Lost ),The Moth (Lost),Comair Flight 5191,195,False,0.28392786991845065,0.2815850016137412,0.9066623617733168,0.3263442934093443,0.24069348717995515,0.2579008156349143,0.18656859057981218,0.24351684601838638,0.3291005960103771,0.316655283962768,0.0023428683047094223,-0.017207328454959148,-0.05694825543857421,0.03926715213283363,0.04882217437543272,-0.004804869363654509,0.29053536294128846,0.2774236919402958,0.8943657246237259,0.8342693229133491
96,62,eval, in,word_initial,0.2917990088462829,0.9553833603858948,Joe Nathan,Joe Nathan,Elgin Cathedral,196,False,0.3137952903306469,0.28231735572107547,0.8597305561292348,0.2812211387257781,0.17848490978136378,0.1983304112645444,0.12752871135017763,0.187828647260531,0.257261860100789,0.2701525235189237,0.031477934609571434,-0.019845501483180622,-0.060299935910353375,0.05683576426682399,0.07616887874816024,-0.004900604810107838,0.2871766802152381,0.2551110317087058,0.926131163070024,0.8555844441016607
97,5,eval, .,punctuation,3.177055835723877,0.2724564373493194,2011 – 12 Columbus Blue Jackets season,2011 – 12 Columbus Blue Jackets season,Islais Creek,197,False,0.39683148684191516,0.3880675809248082,0.8639323374532557,0.3265730339467289,0.25782676719839004,0.25916181947957057,0.27052410895806417,0.28795133939633627,0.2817261801711677,0.3275509495598285,0.008763905917106962,-0.0013350522811805265,-0.0174272304382721,0.07660992334071709,0.06470724477309159,-0.04923063927509418,0.4861866466530525,0.43486339655436695,0.884359777868778,0.6824706170818089
98,550,eval,ymology,word_piece,0.9751981496810912,0.6970856189727783,Skye,Skye,"14.1 years), 115mCd (t1 / 2",198,False,0.4908898734258289,0.37765176560392333,0.8670939832591201,0.4563135682014378,0.4133674655495453,0.43632694858222637,0.3684405081977326,0.4237532773710357,0.45724948338140975,0.480706442447239,0.11323810782190558,-0.022959483032681083,-0.05531276917330308,0.07766650311787708,-0.03179559582351261,-0.09128451309575958,0.48781229295170986,0.40929320911107514,0.5978663949735112,0.599996699906872
99,337,eval, in,word_initial,4.527798652648926,0.3236514031887054,Maggie Simpson,Maggie Simpson,Superman: Escape from Krypton,199,False,0.42170252997924934,0.4312733943902477,0.9029124553877792,0.405664374372719,0.24560206812017435,0.2743779662572494,0.20114880047858996,0.2628419350208762,0.388841154578942,0.3955794168123137,-0.009570864410998359,-0.028775898137075068,-0.061693134542286254,-0.04276469639561768,-0.02055800244949571,0.038810097779732634,0.3676258715812911,0.3861371052417695,0.9146472349907778,0.8949829775044376
100,379,eval, serve,word_initial,0.2209740430116653,0.963945209980011,Politics of Croatia,Politics of Croatia,Tropical Storm Brenda (1960),0,False,0.28931763906993996,0.25373808773976825,0.8851544892279158,0.2436670221323326,0.18215121688120964,0.19659348793022244,0.15314997623925056,0.1967792804129683,0.24241689834261146,0.24121947624473958,0.03557955133017171,-0.0144422710490128,-0.04362930417371774,-0.006688755693185554,-0.01402808506821513,-0.0047891731891571586,0.22558427565432776,0.2281349300520853,0.8992302065468994,0.7983308498415598
101,538,eval, and,word_initial,0.6954081058502197,0.9069049954414368,DuMont Television Network,DuMont Television Network,Hoover Dam,1,False,0.4781884912551354,0.47636741215162315,0.9157015132497454,0.4300318208792563,0.3155449285318062,0.33446945706609227,0.29116537092939876,0.3511232503111478,0.4199600806853035,0.4215425307726836,0.0018210791035122575,-0.018924528534286056,-0.05995787938174907,-0.18054842327948797,-0.14290098114516533,0.10694765012451822,0.4093242232664899,0.43120791368380545,0.9378346535224551,0.839910375495427
102,75,eval, matter,word_initial,2.0288679599761963,0.4419825673103332,Sarnia,Sarnia,Cape lobster,2,False,0.33988676327833567,0.3647258198426761,0.9017038694486288,0.3090909129441634,0.2128393579487863,0.2228274452666267,0.15579644096960493,0.21138932609163794,0.2973152679024723,0.31736776324934524,-0.024839056564340434,-0.0099880873178404,-0.055592885122033,-0.01705652542499692,0.12734997465098216,0.15466181010502444,0.32285872251520087,0.32683394860430354,0.9353113924764714,0.8740661238555751
103,95,eval, sing,word_initial,1.6044440269470217,0.460409939289093,Why Does It Hurt So Bad,Why Does It Hurt So Bad,June 1941 uprising in eastern Herzegovina,3,False,0.28108787205201835,0.22467319690216467,0.8927301864260383,0.1939235189586074,0.14836623285562223,0.1402034584759262,0.12313976210889048,0.15559852976386238,0.21483692388224365,0.2032987325157642,0.05641467514985368,0.008162774379696036,-0.032458767654971896,0.022698011691949405,0.11256838910616387,0.06256609429218773,0.2706167794118428,0.23657990674575935,0.8614094653233048,0.7275146603151831
104,469,eval, characters,word_initial,1.5631734132766724,0.6893309354782104,Martin Keamy,Martin Keamy,Pokiri,4,False,0.3888303736122334,0.3818453278153213,0.8688086894865119,0.3409714243517994,0.2653634223449261,0.2731992058820458,0.22060642229730906,0.2847057669934503,0.31781364269223794,0.3479435607953706,0.006985045796912059,-0.007835783537119723,-0.06409934469614123,-0.0015424196402462787,0.07959923150669668,0.09544162554291362,0.3918613647239873,0.3880707160227434,0.9657905840624403,0.9444310940983396
105,99,eval, NBC,word_initial,1.5631064176559448,0.6136959195137024,New Year 's Eve ( Up All Night ),New Year's Eve (Up All Night),Rebbie Jackson,5,False,0.32639641259743385,0.29135289810391907,0.9197639529033972,0.2890753219972695,0.2094593833000767,0.2106808678294251,0.15808748732023611,0.19556660815518193,0.2747455479144337,0.2790106965895803,0.03504351449351478,-0.0012214845293483934,-0.03747912083494581,0.11066219561744779,0.09208471478049586,-0.07066265393038317,0.28551960499338486,0.24787203933438107,0.9098312739822592,0.7991340446138099
106,381,eval, for,word_initial,0.7533829808235168,0.8640279769897461,Brandon Minor,Brandon Minor,Missouri River,6,False,0.3688248239878968,0.4114708188487444,0.902221072333644,0.3811671061919525,0.26225738881464183,0.27475141180529805,0.19619786008591586,0.2661911852536617,0.33906372937507306,0.3686224597207192,-0.042645994860847636,-0.012494022990656217,-0.06999332516774584,0.03983223996282509,0.058084865721001015,-0.003904229048074575,0.36735353837881746,0.35065982605426055,0.9236479534973984,0.8665206190306469
