row,stim_idx,claim_idx,n_claims,is_last,edit_type,single_word,error,word_pos,word_orig,word_corrupt,lp_orig,lp_corrupt,n_tok_orig,n_tok_corrupt,d_inj,lp_orig_noinj,lp_corrupt_noinj,d_noinj,d_inj_minus_noinj,prefill,lead,split,foreign_stim_idx,context_left_64,token_str,context_right_16,in_ctx,in_ctx_right,corrupt_in_ctx,claim,lp_orig_pos2,lp_corrupt_pos2,lp_orig_foreign,lp_corrupt_foreign,t2b_error,d_own,d_pos2,d_foreign,own_minus_pos2,own_minus_foreign,pos2_minus_noinj,foreign_minus_noinj
261,75,0,3,False,corrupt,True,,14,Haitian,Japanese,-1.1472938060760498,-14.49104118347168,2.0,1.0,13.34374737739563,-18.689178466796875,-12.6910400390625,-5.998138427734375,19.341885805130005,"<explanation>
Trilingual (English/Creole) language format with a search result or dictionary entry structure, presenting a", ,eval,175," = 2010 Haiti earthquake = 
 
 The 2010 Haiti earthquake ( French : Séisme de 2010 à Haïti ; Haitian Creole : Tran",ble,manntè 12 janvye 2010 nan pe,True,True,False,"Trilingual (English/Creole) language format with a search result or dictionary entry structure, presenting a Haitian phrase about earthquake.",-15.793066024780273,-14.824309349060059,-21.97126007080078,-17.033485412597656,,13.34374737739563,-0.9687566757202148,-4.937774658203125,14.312504053115845,18.281522035598755,5.02938175201416,1.06036376953125
261,75,0,3,False,corrupt_det,True,,14,Haitian,Another,-1.1472938060760498,-19.97541618347168,2.0,1.0,18.82812237739563,-18.689178466796875,-20.7379150390625,2.048736572265625,16.779385805130005,"<explanation>
Trilingual (English/Creole) language format with a search result or dictionary entry structure, presenting a", ,eval,175," = 2010 Haiti earthquake = 
 
 The 2010 Haiti earthquake ( French : Séisme de 2010 à Haïti ; Haitian Creole : Tran",ble,manntè 12 janvye 2010 nan pe,True,True,False,"Trilingual (English/Creole) language format with a search result or dictionary entry structure, presenting a Haitian phrase about earthquake.",-15.793066024780273,-22.464933395385742,-21.97126007080078,-22.939735412597656,,18.82812237739563,6.671867370605469,0.968475341796875,12.156255006790161,17.859647035598755,4.623130798339844,-1.08026123046875
262,75,1,3,False,corrupt_det,True,,4,"Temblble""","Over""",-7.332220077514648,-21.288421630859375,4.0,2.0,13.956201553344728,-39.36969375610352,-14.715509414672852,-24.654184341430664,38.61038589477539,"<explanation>
The phrase ""Lòt la:", ,eval,175," = 2010 Haiti earthquake = 
 
 The 2010 Haiti earthquake ( French : Séisme de 2010 à Haïti ; Haitian Creole : Tran",ble,manntè 12 janvye 2010 nan pe,False,False,False,"The phrase ""Lòt la: Temblble"" mirrors a Haitian Creole word (""Tremble""), suggesting a compound noun or historical term describing Haiti's earthquake or seismic event, likely a proper noun or similar phrase.",-55.51905059814453,-28.378347396850586,-44.449974060058594,-23.288475036621094,,13.956201553344728,-27.140703201293945,-21.1614990234375,41.09690475463867,35.11770057678223,-2.4865188598632812,3.492685317993164
263,75,2,3,True,corrupt_det,True,,2,"""Tremble""","""Deathless""",-0.4112991392612457,-37.5987548828125,5.0,4.0,37.187455743551254,-45.90989685058594,-31.07386589050293,-14.836030960083008,52.02348670363426,"<explanation>
Final token", ,eval,175," = 2010 Haiti earthquake = 
 
 The 2010 Haiti earthquake ( French : Séisme de 2010 à Haïti ; Haitian Creole : Tran",ble,manntè 12 janvye 2010 nan pe,False,False,False,"Final token ""Tremble"" is mid-word (""Plamble""), part of a quoted Haitian Creole phrase (""Mòbl ble""), immediately expecting ""mè"" or ""mèt"" (earthquake) or ""yò"" completing the compound noun describing the earthquake or shaking.",-64.02870178222656,-71.30534362792969,-55.196372985839844,-46.673118591308594,,37.187455743551254,7.276641845703125,-8.52325439453125,29.91081389784813,45.710710138082504,22.112672805786133,6.312776565551758
265,76,1,3,False,corrupt_det,True,,2,"""The","""Stromeyer",-7.8121442794799805,-42.8331298828125,2.0,4.0,35.02098560333252,-8.861515998840332,-28.213699340820312,19.35218334197998,15.668802261352539,"<explanation>
The sentence", ,eval,176," amounts of heavier elements . When the stellar core is sufficiently dense , hydrogen becomes steadily converted into helium through nuclear fusion , releasing energy in the process . The remainder of the star 's interior carries energy away from the core through a combination of radiative and convective heat transfer processes . The star 's internal pressure prevents it", from, collapsing further under its own gravity . When the hydrogen fuel at the core is exhausted,True,True,False,"The sentence ""The gravitational force of a white dwarf is balanced by electron degeneracy pressure, preventing it from"" is a standard physics definition clause completing the stellar structure description, directly invoking the gravitational collapse mechanism of a star.",-9.730952262878418,-41.810611724853516,-9.76644515991211,-28.276391983032227,,35.02098560333252,32.0796594619751,18.509946823120117,2.941326141357422,16.511038780212402,12.727476119995117,-0.8422365188598633
266,76,2,3,True,corrupt,True,,23,"collapsing""),","floating""),",-0.6062191724777222,-23.490991592407227,2.0,2.0,22.884772419929504,-19.896484375,-20.292327880859375,0.395843505859375,22.48892891407013,"<explanation>
Final token ""from"" ends an incomplete phrase (""preventing it from""), part of the standard astronomical definition clause (""The star's gravity prevents it from", ,eval,176," amounts of heavier elements . When the stellar core is sufficiently dense , hydrogen becomes steadily converted into helium through nuclear fusion , releasing energy in the process . The remainder of the star 's interior carries energy away from the core through a combination of radiative and convective heat transfer processes . The star 's internal pressure prevents it", from, collapsing further under its own gravity . When the hydrogen fuel at the core is exhausted,False,True,False,"Final token ""from"" ends an incomplete phrase (""preventing it from""), part of the standard astronomical definition clause (""The star's gravity prevents it from collapsing""), immediately requiring a noun like ""collapsing"" or ""completely collapsing"" or ""disintegrating,"" continuing the gravitational mechanics description.",-12.527721405029297,-18.525035858154297,-22.05597496032715,-21.457229614257812,,22.884772419929504,5.997314453125,-0.5987453460693359,16.887457966804504,23.48351776599884,5.601470947265625,-0.9945888519287109
266,76,2,3,True,corrupt_det,True,,17,"(""The","(""This",-4.509359836578369,-16.196861267089844,2.0,2.0,11.687501430511476,-10.225858688354492,-11.788358688354492,1.5625,10.125001430511475,"<explanation>
Final token ""from"" ends an incomplete phrase (""preventing it from""), part of the standard astronomical definition clause", ,eval,176," amounts of heavier elements . When the stellar core is sufficiently dense , hydrogen becomes steadily converted into helium through nuclear fusion , releasing energy in the process . The remainder of the star 's interior carries energy away from the core through a combination of radiative and convective heat transfer processes . The star 's internal pressure prevents it", from, collapsing further under its own gravity . When the hydrogen fuel at the core is exhausted,True,True,False,"Final token ""from"" ends an incomplete phrase (""preventing it from""), part of the standard astronomical definition clause (""The star's gravity prevents it from collapsing""), immediately requiring a noun like ""collapsing"" or ""completely collapsing"" or ""disintegrating,"" continuing the gravitational mechanics description.",-8.367534637451172,-20.805034637451172,-12.414194107055664,-16.882944107055664,,11.687501430511476,12.4375,4.46875,-0.7499985694885236,7.218751430511476,10.875,2.90625
267,77,0,3,False,corrupt,True,,10,"silver,","gold,",-2.3129682540893555,-2.7510781288146973,2.0,2.0,0.4381098747253418,-12.964427947998049,-12.398330688476562,-0.5660972595214844,1.0042071342468262,"<explanation>
Wiki-style scientific article format with technical definitions and properties of", ,eval,177,"s crust is between 0 @.@ 1 and 0 @.@ 5 parts per million ( ppm ) . It was discovered in 1817 simultaneously by Stromeyer and Hermann , both in Germany , as an impurity in zinc carbonate . 
 Cadmium occurs as a minor component in most zinc", ores, and is a byproduct of zinc production . Cadmium was used for a long,False,False,False,"Wiki-style scientific article format with technical definitions and properties of silver, listing chemical characteristics and behavior of the element.",-12.421609878540039,-12.42288875579834,-22.713106155395508,-22.871761322021484,,0.4381098747253418,0.0012788772583007812,0.15865516662597656,0.436830997467041,0.27945470809936523,0.5673761367797852,0.7247524261474609
268,77,1,3,False,corrupt_det,True,,2,"""The","""Byzantine",-8.061610221862793,-27.87173843383789,2.0,4.0,19.810128211975098,-8.861515998840332,-22.282514572143555,13.420998573303224,6.389129638671875,"<explanation>
The sentence", ,eval,177,"s crust is between 0 @.@ 1 and 0 @.@ 5 parts per million ( ppm ) . It was discovered in 1817 simultaneously by Stromeyer and Hermann , both in Germany , as an impurity in zinc carbonate . 
 Cadmium occurs as a minor component in most zinc", ores, and is a byproduct of zinc production . Cadmium was used for a long,False,False,False,"The sentence ""The metal is often found in high concentrations in most uranium ores"" appears to introduce a clause about silver's natural occurrence or mining context, likely continuing with a claim about its rarity or difficulty of extraction from ore samples, possibly referencing the original definition's context.",-10.077417373657227,-28.77448272705078,-11.554800033569336,-28.449504852294922,,19.810128211975098,18.697065353393555,16.894704818725586,1.113062858581543,2.9154233932495117,5.27606678009033,3.4737062454223615
269,77,2,3,True,corrupt,True,,45,"impure.""","pure.""",-12.5277099609375,-14.904058456420898,3.0,2.0,2.3763484954833984,-22.027679443359375,-17.244808197021484,-4.782871246337891,7.159219741821289,"<explanation>
Final token ""ores"" ends mid-clause (""in most copper ore ores""), part of an incomplete noun phrase listing sources (""Almost all found in most copper ore ores""), expecting continuation like ""and"" or ""so it is commonly associated"" or ""and other minerals,"" or ""and thus is often", ,eval,177,"s crust is between 0 @.@ 1 and 0 @.@ 5 parts per million ( ppm ) . It was discovered in 1817 simultaneously by Stromeyer and Hermann , both in Germany , as an impurity in zinc carbonate . 
 Cadmium occurs as a minor component in most zinc", ores, and is a byproduct of zinc production . Cadmium was used for a long,False,False,False,"Final token ""ores"" ends mid-clause (""in most copper ore ores""), part of an incomplete noun phrase listing sources (""Almost all found in most copper ore ores""), expecting continuation like ""and"" or ""so it is commonly associated"" or ""and other minerals,"" or ""and thus is often impure.""",-17.76146125793457,-11.929609298706055,-27.022327423095703,-21.45272445678711,,2.3763484954833984,-5.831851959228516,-5.569602966308594,8.208200454711914,7.945951461791992,-1.048980712890625,-0.7867317199707031
269,77,2,3,True,corrupt_det,True,,18,"(""Almost","(""When",-16.193561553955078,-17.881061553955078,2.0,2.0,1.6875,-19.502382278442383,-17.596132278442383,-1.90625,3.59375,"<explanation>
Final token ""ores"" ends mid-clause (""in most copper ore ores""), part of an incomplete noun phrase listing sources", ,eval,177,"s crust is between 0 @.@ 1 and 0 @.@ 5 parts per million ( ppm ) . It was discovered in 1817 simultaneously by Stromeyer and Hermann , both in Germany , as an impurity in zinc carbonate . 
 Cadmium occurs as a minor component in most zinc", ores, and is a byproduct of zinc production . Cadmium was used for a long,False,False,False,"Final token ""ores"" ends mid-clause (""in most copper ore ores""), part of an incomplete noun phrase listing sources (""Almost all found in most copper ore ores""), expecting continuation like ""and"" or ""so it is commonly associated"" or ""and other minerals,"" or ""and thus is often impure.""",-21.734947204589844,-16.672449111938477,-26.944900512695312,-20.226150512695312,,1.6875,-5.062498092651367,-6.71875,6.749998092651367,8.40625,-3.156248092651367,-4.8125
270,78,0,3,False,corrupt,True,,3,numbered,lettered,-0.7014110684394836,-10.427655220031738,1.0,2.0,9.726244151592256,-3.74365234375,-10.856522560119627,7.112870216369629,2.6133739352226257,"<explanation>
Wiki-style format with", ,eval,178,"ays and Jane Lynch as cheerleading coach Sue Sylvester attracted praise , as did the staging of the musical mash @-@ ups . However , Aly Semigran of MTV and Mandi Bierly of Entertainment Weekly both noted critically that dramatic storylines in the episode dominated over the musical performances . 
 
 = = Plot", =," = 
 
 Believing the glee club members are becoming complacent ahead of the",False,False,False,"Wiki-style format with numbered bullet points listing plot elements from a TV show, establishing a structured metadata template with ""Summary"" section header.",-5.73958683013916,-12.368478775024414,-2.2744994163513184,-9.449719429016113,,9.726244151592256,6.628891944885254,7.175220012664795,3.0973522067070025,2.5510241389274615,-0.483978271484375,0.062349796295166016
270,78,0,3,False,corrupt_det,True,,11,TV,English,-0.1499513536691665,-16.149951934814453,1.0,1.0,16.000000581145287,-9.107892990112305,-11.139142990112305,2.03125,13.968750581145287,"<explanation>
Wiki-style format with numbered bullet points listing plot elements from a", ,eval,178,"ays and Jane Lynch as cheerleading coach Sue Sylvester attracted praise , as did the staging of the musical mash @-@ ups . However , Aly Semigran of MTV and Mandi Bierly of Entertainment Weekly both noted critically that dramatic storylines in the episode dominated over the musical performances . 
 
 = = Plot", =," = 
 
 Believing the glee club members are becoming complacent ahead of the",False,False,False,"Wiki-style format with numbered bullet points listing plot elements from a TV show, establishing a structured metadata template with ""Summary"" section header.",-8.479727745056152,-14.479727745056152,-21.67955780029297,-10.906120300292969,,16.000000581145287,6.0,-10.7734375,10.000000581145287,26.773438081145287,3.96875,-12.8046875
271,78,1,3,False,corrupt,True,,28,defined,undefined,-5.881958961486816,-15.741333961486816,1.0,1.0,9.859375,-13.578570365905762,-15.281695365905762,1.703125,8.15625,"<explanation>
The phrase "" == Plot : = The story begins"" signals a second section header (""=Definition of the concept= ""), strongly implying the next tokens continue with the", ,eval,178,"ays and Jane Lynch as cheerleading coach Sue Sylvester attracted praise , as did the staging of the musical mash @-@ ups . However , Aly Semigran of MTV and Mandi Bierly of Entertainment Weekly both noted critically that dramatic storylines in the episode dominated over the musical performances . 
 
 = = Plot", =," = 
 
 Believing the glee club members are becoming complacent ahead of the",False,False,False,"The phrase "" == Plot : = The story begins"" signals a second section header (""=Definition of the concept= ""), strongly implying the next tokens continue with the defined plot summary or numbered list of story elements.",-11.535493850708008,-14.238618850708008,-8.371315002441406,-14.043190002441406,,9.859375,2.703125,5.671875,7.15625,4.1875,1.0,3.96875
271,78,1,3,False,corrupt_det,True,,4,Plot,Decision,-0.8521456718444824,-16.38339614868164,1.0,1.0,15.531250476837158,-10.097333908081056,-12.597333908081056,2.5,13.031250476837158,"<explanation>
The phrase "" ==", ,eval,178,"ays and Jane Lynch as cheerleading coach Sue Sylvester attracted praise , as did the staging of the musical mash @-@ ups . However , Aly Semigran of MTV and Mandi Bierly of Entertainment Weekly both noted critically that dramatic storylines in the episode dominated over the musical performances . 
 
 = = Plot", =," = 
 
 Believing the glee club members are becoming complacent ahead of the",True,True,False,"The phrase "" == Plot : = The story begins"" signals a second section header (""=Definition of the concept= ""), strongly implying the next tokens continue with the defined plot summary or numbered list of story elements.",-8.37393569946289,-14.47940444946289,-11.211128234863281,-13.023628234863281,,15.531250476837158,6.10546875,1.8125,9.425781726837158,13.718750476837158,3.60546875,-0.6875
272,78,2,3,True,corrupt_det,True,,10,Plot,Scott,-0.0990868657827377,-16.69283676147461,1.0,1.0,16.59374989569187,-12.34676456451416,-13.15926456451416,0.8125,15.781249895691872,"<explanation>
Final token "" = "" closes a header label (""=", ,eval,178,"ays and Jane Lynch as cheerleading coach Sue Sylvester attracted praise , as did the staging of the musical mash @-@ ups . However , Aly Semigran of MTV and Mandi Bierly of Entertainment Weekly both noted critically that dramatic storylines in the episode dominated over the musical performances . 
 
 = = Plot", =," = 
 
 Believing the glee club members are becoming complacent ahead of the",True,True,False,"Final token "" = "" closes a header label (""= Plot =""), part of a section structure pattern (""== Summary =""), immediately expecting continuation like ""s"" or "" The following"" or "" ""The character's goal is..."" or "" ""The following is the defined structure:"" completing the defined section header.",-7.619359016418457,-6.431859016418457,-12.626243591308594,-11.407493591308594,,16.59374989569187,-1.1875,-1.21875,17.78124989569187,17.81249989569187,-2.0,-2.03125
273,79,0,3,False,corrupt_det,True,,16,David,Stephen,-1.4220541715621948,-6.609554290771484,1.0,1.0,5.1875001192092896,-6.560345649719238,-9.591595649719238,3.03125,2.1562501192092896,"<explanation>
Biographical filmography format with descriptive prose establishing a celebrity's career details, suggesting a Wikipedia-style entry about", ,eval,179," = Paul Thomas Anderson = 
 
 Paul Thomas Anderson ( born June 26 , 1970 ) also known", as," P.T. Anderson , is an American film director , screenwriter and producer .",False,False,False,"Biographical filmography format with descriptive prose establishing a celebrity's career details, suggesting a Wikipedia-style entry about David Cronenberg.",-2.8916425704956055,-4.7041425704956055,-7.086813926696777,-7.774313926696777,,5.1875001192092896,1.8125,0.6875,3.3750001192092896,4.5000001192092896,-1.21875,-2.34375
274,79,1,3,False,corrupt,True,,32,"""Arnon.""","""Zimmer.""",-15.608243942260742,-27.307350158691406,4.0,4.0,11.699106216430664,-26.034997940063477,-26.761228561401367,0.7262306213378906,10.972875595092773,"<explanation>
The phrase ""Canadian filmmaker known as Darren Aronofsky, also known as"" mirrors a name abbreviation pattern, implying a nickname or dual identity is being introduced, directly referencing the film industry's shortened name", ,eval,179," = Paul Thomas Anderson = 
 
 Paul Thomas Anderson ( born June 26 , 1970 ) also known", as," P.T. Anderson , is an American film director , screenwriter and producer .",False,False,False,"The phrase ""Canadian filmmaker known as Darren Aronofsky, also known as"" mirrors a name abbreviation pattern, implying a nickname or dual identity is being introduced, directly referencing the film industry's shortened name ""Arnon.""",-31.840499877929688,-31.493694305419922,-24.83135986328125,-22.30085563659668,,11.699106216430664,-0.3468055725097656,-2.5305042266845703,12.04591178894043,14.229610443115234,-1.0730361938476562,-3.256734848022461
274,79,1,3,False,corrupt_det,True,,2,"""Canadian","""Everyday",-2.876978635787964,-16.659055709838867,2.0,3.0,13.782077074050903,-11.208086967468262,-13.807672500610352,2.59958553314209,11.182491540908813,"<explanation>
The phrase", ,eval,179," = Paul Thomas Anderson = 
 
 Paul Thomas Anderson ( born June 26 , 1970 ) also known", as," P.T. Anderson , is an American film director , screenwriter and producer .",False,False,False,"The phrase ""Canadian filmmaker known as Darren Aronofsky, also known as"" mirrors a name abbreviation pattern, implying a nickname or dual identity is being introduced, directly referencing the film industry's shortened name ""Arnon.""",-11.773356437683105,-14.277095794677734,-10.042150497436523,-12.227803230285645,,13.782077074050903,2.503739356994629,2.185652732849121,11.278337717056274,11.596424341201782,-0.09584617614746094,-0.41393280029296875
275,79,2,3,True,corrupt,True,,26,"""DA""","""Bob""",-1.5001752376556396,-10.99383544921875,3.0,3.0,9.49366021156311,-14.727900505065918,-15.602322578430176,0.8744220733642578,8.619238138198853,"<explanation>
Final token ""as"" ends an incomplete noun phrase (""also known as""), part of a name attribution clause (""known as Darren Aronofsky, also known as""), strongly expecting", ,eval,179," = Paul Thomas Anderson = 
 
 Paul Thomas Anderson ( born June 26 , 1970 ) also known", as," P.T. Anderson , is an American film director , screenwriter and producer .",False,False,False,"Final token ""as"" ends an incomplete noun phrase (""also known as""), part of a name attribution clause (""known as Darren Aronofsky, also known as""), strongly expecting ""DA"" or ""Arno"" or ""Aronofsky"" or ""DAF"" to complete the nickname or abbreviated identity.",-26.859132766723633,-19.61974334716797,-33.28556442260742,-31.31245231628418,,9.49366021156311,-7.239389419555664,-1.9731121063232422,16.733049631118774,11.466772317886353,-8.113811492919922,-2.8475341796875
275,79,2,3,True,corrupt_det,True,,19,Darren,AI,-4.2722697257995605,-16.30937957763672,1.0,1.0,12.037109851837158,-14.067898750305176,-12.224148750305176,-1.84375,13.880859851837158,"<explanation>
Final token ""as"" ends an incomplete noun phrase (""also known as""), part of a name attribution clause (""known as", ,eval,179," = Paul Thomas Anderson = 
 
 Paul Thomas Anderson ( born June 26 , 1970 ) also known", as," P.T. Anderson , is an American film director , screenwriter and producer .",False,False,False,"Final token ""as"" ends an incomplete noun phrase (""also known as""), part of a name attribution clause (""known as Darren Aronofsky, also known as""), strongly expecting ""DA"" or ""Arno"" or ""Aronofsky"" or ""DAF"" to complete the nickname or abbreviated identity.",-16.03570556640625,-18.97320556640625,-17.634666442871094,-18.275291442871094,,12.037109851837158,2.9375,0.640625,9.099609851837158,11.396484851837158,4.78125,2.484375
276,80,0,3,False,corrupt_det,True,,8,French,Thus,-0.7999898195266724,-18.385927200317383,1.0,1.0,17.58593738079071,-5.28328800201416,-14.16610050201416,8.8828125,8.70312488079071,"<explanation>
Historical article format with structured biographical context about", ,eval,180," subject to feudalism under the monarchical Ancien Régime . 
 
 = = Rebellion in Southern France = = 
 
 In July 1793 Captain Napoleon Bonaparte , an artillery officer , was placed under the command of Jean @-@ Baptiste Carteaux to deal with rebels from Marseille situated in", Av,"ignon , where army munitions required by the French Army of Italy were being stored",False,True,False,"Historical article format with structured biographical context about French Revolution, presenting a scholarly account with numbered points about Napoleon's political actions and military history.",-5.326376438140869,-18.56856346130371,-24.122411727905273,-25.288427352905273,,17.58593738079071,13.242187023162842,1.166015625,4.343750357627869,16.41992175579071,4.359374523162842,-7.716796875
277,80,1,3,False,corrupt,True,,17,"Av""","A""",-1.2263613939285278,-15.823307991027832,2.0,2.0,14.596946597099304,-27.335922241210938,-15.045743942260742,-12.290178298950195,26.8871248960495,"<explanation>
The sentence ""The Pope also sent troops from Rome to support the Carbonari in the village of", ,eval,180," subject to feudalism under the monarchical Ancien Régime . 
 
 = = Rebellion in Southern France = = 
 
 In July 1793 Captain Napoleon Bonaparte , an artillery officer , was placed under the command of Jean @-@ Baptiste Carteaux to deal with rebels from Marseille situated in", Av,"ignon , where army munitions required by the French Army of Italy were being stored",True,False,False,"The sentence ""The Pope also sent troops from Rome to support the Carbonari in the village of Av"" appears to be listing a specific location or event, likely a place name or military campaign detail about the rebellion's advance.",-25.639320373535156,-22.825729370117188,-29.75414276123047,-20.056182861328125,,14.596946597099304,-2.8135910034179688,-9.697959899902344,17.410537600517273,24.294906497001648,9.476587295532227,2.5922183990478516
277,80,1,3,False,corrupt_det,True,,2,"""The","""Meteorological",-10.1745023727417,-31.534109115600582,2.0,3.0,21.359606742858887,-8.861515998840332,-24.079740524291992,15.21822452545166,6.141382217407227,"<explanation>
The sentence", ,eval,180," subject to feudalism under the monarchical Ancien Régime . 
 
 = = Rebellion in Southern France = = 
 
 In July 1793 Captain Napoleon Bonaparte , an artillery officer , was placed under the command of Jean @-@ Baptiste Carteaux to deal with rebels from Marseille situated in", Av,"ignon , where army munitions required by the French Army of Italy were being stored",True,True,False,"The sentence ""The Pope also sent troops from Rome to support the Carbonari in the village of Av"" appears to be listing a specific location or event, likely a place name or military campaign detail about the rebellion's advance.",-10.63890266418457,-32.0717887878418,-10.73082447052002,-28.530864715576172,,21.359606742858887,21.432886123657227,17.800040245056152,-0.07327938079833984,3.5595664978027344,6.214661598205566,2.581815719604492
278,80,2,3,True,corrupt,True,,36,"""Armentières,""","""Zimbabwe,""",-20.43734359741211,-26.715557098388672,5.0,4.0,6.2782135009765625,-37.753875732421875,-21.016376495361328,-16.737499237060547,23.01571273803711,"<explanation>
Final token ""Av"" is a truncated word mid-sentence (""in the village of Av""), part of a specific example list item describing a location (""During the siege of Av...""), strongly expecting completion like ""ignon"" or ""ille,"" or", ,eval,180," subject to feudalism under the monarchical Ancien Régime . 
 
 = = Rebellion in Southern France = = 
 
 In July 1793 Captain Napoleon Bonaparte , an artillery officer , was placed under the command of Jean @-@ Baptiste Carteaux to deal with rebels from Marseille situated in", Av,"ignon , where army munitions required by the French Army of Italy were being stored",False,False,False,"Final token ""Av"" is a truncated word mid-sentence (""in the village of Av""), part of a specific example list item describing a location (""During the siege of Av...""), strongly expecting completion like ""ignon"" or ""ille,"" or ""Armentières,"" or ""two neighboring areas.""",-35.710453033447266,-34.449039459228516,-49.12115478515625,-35.89039611816406,,6.2782135009765625,-1.26141357421875,-13.230758666992188,7.5396270751953125,19.50897216796875,15.476085662841797,3.5067405700683594
278,80,2,3,True,corrupt_det,True,,2,"""Av""","""November""",-4.017312312498689e-05,-32.878211975097656,3.0,3.0,32.87817180197453,-29.039398193359375,-23.85973358154297,-5.179664611816406,38.05783641379094,"<explanation>
Final token", ,eval,180," subject to feudalism under the monarchical Ancien Régime . 
 
 = = Rebellion in Southern France = = 
 
 In July 1793 Captain Napoleon Bonaparte , an artillery officer , was placed under the command of Jean @-@ Baptiste Carteaux to deal with rebels from Marseille situated in", Av,"ignon , where army munitions required by the French Army of Italy were being stored",True,False,False,"Final token ""Av"" is a truncated word mid-sentence (""in the village of Av""), part of a specific example list item describing a location (""During the siege of Av...""), strongly expecting completion like ""ignon"" or ""ille,"" or ""Armentières,"" or ""two neighboring areas.""",-43.83926010131836,-22.37506866455078,-48.746337890625,-40.68377685546875,,32.87817180197453,-21.464191436767578,-8.06256103515625,54.34236323874211,40.94073283713078,-16.284526824951172,-2.8828964233398438
279,81,0,3,False,corrupt_det,True,,17,"""Star","""Test",-2.395695924758911,-9.645695686340332,2.0,2.0,7.249999761581421,-6.906705856323242,-9.812955856323242,2.90625,4.343749761581421,"<explanation>
Product description format with structured metadata and image caption, showing a vehicle spec with bolded attributes like", ,eval,181," JK has been completed and significant production for both Israeli and foreign customers is under way . 
 
 = = Storm I = = 
 
 The M @-@ 240 Storm MultiMission Vehicle is the first of three Storm generations . A variant of the 1991 Jeep Wrangler YJ and the older CJ", @,"-@ 6 / CJ @-@ 8 wheelbase , it is",False,False,False,"Product description format with structured metadata and image caption, showing a vehicle spec with bolded attributes like ""Star Wars"" and ""Speed"" context.",-13.289626121520996,-14.945876121520996,-12.70841121673584,-12.83341121673584,,7.249999761581421,1.65625,0.125,5.593749761581421,7.124999761581421,-1.25,-2.78125
280,81,1,3,False,corrupt,True,,23,@Y',@Z',-6.412059307098389,-8.849775314331055,3.0,3.0,2.437716007232666,-24.808582305908203,-25.271089553833008,0.4625072479248047,1.9752087593078613,"<explanation>
The phrase ""The title 'BMW M3 2005' is a truncated version of the model name, with the text listing 'all except the X", ,eval,181," JK has been completed and significant production for both Israeli and foreign customers is under way . 
 
 = = Storm I = = 
 
 The M @-@ 240 Storm MultiMission Vehicle is the first of three Storm generations . A variant of the 1991 Jeep Wrangler YJ and the older CJ", @,"-@ 6 / CJ @-@ 8 wheelbase , it is",False,False,False,"The phrase ""The title 'BMW M3 2005' is a truncated version of the model name, with the text listing 'all except the X @Y' suggesting a parenthetical technical specification about the 'X' series.""",-24.05049705505371,-24.63266944885254,-31.06015968322754,-29.59429168701172,,2.437716007232666,0.5821723937988281,-1.4658679962158203,1.855543613433838,3.9035840034484863,0.11966514587402344,-1.928375244140625
280,81,1,3,False,corrupt_det,True,,5,M3,M10,-2.408965587615967,-6.809226989746094,2.0,3.0,4.400261402130127,-5.425363063812256,-9.158032417297363,3.7326693534851074,0.6675920486450195,"<explanation>
The phrase ""The title 'BMW", ,eval,181," JK has been completed and significant production for both Israeli and foreign customers is under way . 
 
 = = Storm I = = 
 
 The M @-@ 240 Storm MultiMission Vehicle is the first of three Storm generations . A variant of the 1991 Jeep Wrangler YJ and the older CJ", @,"-@ 6 / CJ @-@ 8 wheelbase , it is",False,False,False,"The phrase ""The title 'BMW M3 2005' is a truncated version of the model name, with the text listing 'all except the X @Y' suggesting a parenthetical technical specification about the 'X' series.""",-6.180809020996094,-6.09443473815918,-17.832592010498047,-19.873136520385742,,4.400261402130127,-0.08637428283691406,2.0405445098876953,4.486635684967041,2.3597168922424316,-3.8190436363220215,-1.692124843597412
281,81,2,3,True,corrupt_det,True,,26,"-1""","-3""",-2.380709171295166,-4.477097511291504,3.0,3.0,2.096388339996338,-18.05437469482422,-22.387035369873047,4.332660675048828,-2.2362723350524902,"<explanation>
Final token "" @ "" is mid-specification term (""XY @""), part of an incomplete quoted technical phrase (""the 'HSI and the YHIS...""), expecting continuation like """, ,eval,181," JK has been completed and significant production for both Israeli and foreign customers is under way . 
 
 = = Storm I = = 
 
 The M @-@ 240 Storm MultiMission Vehicle is the first of three Storm generations . A variant of the 1991 Jeep Wrangler YJ and the older CJ", @,"-@ 6 / CJ @-@ 8 wheelbase , it is",False,False,False,"Final token "" @ "" is mid-specification term (""XY @""), part of an incomplete quoted technical phrase (""the 'HSI and the YHIS...""), expecting continuation like "" -1"" or "" -12"" or ""s product numbers"" to complete the parenthetical clause.",-37.63047790527344,-41.16599655151367,-43.756874084472656,-47.148521423339844,,2.096388339996338,3.5355186462402344,3.3916473388671875,-1.4391303062438965,-1.2952589988708496,-0.7971420288085938,-0.9410133361816406
