row,stim_idx,claim_idx,n_claims,is_last,in_full_prefix,stratum,slot_type,word_orig,core_orig,word_corrupt,claim,error,pool_short,span_a,span_b,dup_sentence,pool_size,n_alts,alts,cos_orig,cos_alts_mean,cos_alts_max,cos_alts_min,rank,top1,rr,gap,gap_max,spread
277,80,1,3,False,True,nonlast_in_prefix,entity,"""The",The,"""Meteorological","The sentence ""The Pope also sent troops from Rome to support the Carbonari in the village of Av"" appears to be listing a specific location or event, likely a place name or military campaign detail about the rebellion's advance.",,False,198,425,False,187,7,Singapore|First|Aggi|Beirut|Nip|UK|Having,0.9421320718734908,0.9425643293397893,0.9440817586886155,0.9418189912031452,7,0.0,0.14285714285714285,-0.00043225746629849127,-0.0019496868151247515,0.002262767485470385
278,80,2,3,True,True,positive_control_last,entity,"""Av""",Av,"""November""","Final token ""Av"" is a truncated word mid-sentence (""in the village of Av""), part of a specific example list item describing a location (""During the siege of Av...""), strongly expecting completion like ""ignon"" or ""ille,"" or ""Armentières,"" or ""two neighboring areas.""",,False,427,692,False,187,7,Bal|An|Test|DC-3|Championship|But|New,0.9421320718734908,0.9131971900105581,0.927590478416775,0.8817058257362608,1,1.0,1.0,0.028934881862932693,0.014541593456715796,0.06042624613723002
279,81,0,3,False,False,nonlast_not_in_prefix,entity,"""Star",Star,"""Test","Product description format with structured metadata and image caption, showing a vehicle spec with bolded attributes like ""Star Wars"" and ""Speed"" context.",,False,0,154,False,195,7,British|Wikipedia|1970s|Put|As|Mike|Red,0.6792819898977669,0.6796046313109974,0.6877813119252032,0.6751709252808735,4,0.0,0.25,-0.00032264141323046225,-0.008499322027436307,0.012610386644329674
280,81,1,3,False,False,nonlast_not_in_prefix,entity,M3,M3,M10,"The phrase ""The title 'BMW M3 2005' is a truncated version of the model name, with the text listing 'all except the X @Y' suggesting a parenthetical technical specification about the 'X' series.""",,False,156,351,False,196,7,Several|Pikachu|Singaporean|1970s|RCA|World|Stromeyer,0.6792819898977669,0.6839835402220749,0.6899639900200252,0.6811257152544549,8,0.0,0.125,-0.004701550324307968,-0.010682000122258284,0.010682000122258284
281,81,2,3,True,False,positive_control_last,entity,"-1""",-1,"-3""","Final token "" @ "" is mid-specification term (""XY @""), part of an incomplete quoted technical phrase (""the 'HSI and the YHIS...""), expecting continuation like "" -1"" or "" -12"" or ""s product numbers"" to complete the parenthetical clause.",,False,353,587,False,196,7,Tech|Test|Pikachu|New|14-0|Later|TV,0.6792819898977669,0.64475208894856,0.659112211918199,0.6255052855895045,1,1.0,1.0,0.03452990094920694,0.02016977797956787,0.053776704308262424
283,82,1,3,False,False,nonlast_not_in_prefix,detail,15,15,22,"The measurement value ""Height: 15 cm (6 in"" is mid-sentence with a numeric comparison (""length: 15 cm (6 in""), suggesting a second unit or closing parenthesis completing the size description of the bird's dimensions.",,False,154,370,False,,7,16|22|28|30|45|115|14,0.8091214132469876,0.8078945218903548,0.8090236999040057,0.8070314263711038,1,1.0,1.0,0.0012268913566327866,9.771334298191992e-05,0.002089986875883798
284,82,2,3,True,False,positive_control_last,detail,"(""6",6,"(""13","Final token ""in"" ends an incomplete unit expression (""6 in""), part of a parenthetical measurement specification (""length: 15 cm (6 in""), immediately expecting "" )"" or "" ) in diameter"" or "" a)"" to close the size comparison, likely continuing the bird's physical description.",,False,372,645,False,,7,7|13|19|12|18|106|5,0.8091214132469876,0.8080922863482147,0.8094367413043616,0.8046880790627484,3,0.0,0.3333333333333333,0.0010291268987728808,-0.00031532805737399805,0.0047486622416131885
285,83,0,3,False,False,nonlast_not_in_prefix,entity,American,American,Gateway,"Historical military biography format with military historian detailing combat service of an American soldier during Vietnam War, listing sequential tours and unit assignments.",,False,0,175,False,194,7,Two|Elephanta|Sm|Samian|1960s|Carangoides|Symbolic,0.9288348398295974,0.9286569254240061,0.9290451301847389,0.9284158461914349,3,0.0,0.3333333333333333,0.0001779144055912285,-0.00021029035514152916,0.0006292839933039751
286,83,1,3,False,False,nonlast_not_in_prefix,detail,101,101,108,"The sentence structure ""During the first tour of Iraq, Task Force 101 served"" implies a third clause continuing the list of accomplishments or duties, likely describing another specific mission or combat role or unit performance during the Gulf War.",,False,177,426,False,,7,102|108|114|202|303|201|100,0.9288348398295974,0.928488714676654,0.9290297185792654,0.9282061077564504,3,0.0,0.3333333333333333,0.0003461251529434106,-0.0001948787496680593,0.000823610822815013
289,84,1,3,False,True,nonlast_in_prefix,entity,"""The",The,"""Arrival","The phrase ""The unit was one of the first Australian Army Air Corps personnel to serve in the defence of New"" implies a geographic or historical context clause about New Zealand's territory or scale, with ""New Zealand"" being a specific location name expected to complete the list of areas covered.",,False,151,448,False,194,7,Divine|M3|Star|1960s|Stromeyer|Saul|Caucasian,0.935528297211703,0.935928116383694,0.936368703935629,0.9352130796146906,7,0.0,0.14285714285714285,-0.00039981917199094497,-0.000840406723925935,0.0011556243209384087
290,84,2,3,True,True,positive_control_last,entity,"""New""",New,"""Tales""","Final token ""New"" is mid-word (""New""), part of a parenthetical geographic specification (""the entire area of New""), immediately requiring ""Zealand"" or ""Zealand's"" or ""South Island,"" continuing the historical context about the unit's wartime personnel scope.",,False,450,707,False,194,7,Bible|1640's|T-12-03-15|Texas|Death|Related|11:45,0.935528297211703,0.9038159085596069,0.9332036540490737,0.8386408052670735,1,1.0,1.0,0.031712388652096135,0.0023246431626293695,0.09688749194462953
291,85,0,3,False,False,nonlast_not_in_prefix,entity,CD,CD,Seasons,"Article format: wiki-style music article detailing a CD compilation album, listing track information and exclusions for the debut album ""The Best of Nickelback.""",,False,0,161,False,193,7,They|During|Spanish|Red|Singapore|Hawaiian|Manhattan,0.9251781633958068,0.9245273726095047,0.9252936726563898,0.9231790152989872,3,0.0,0.3333333333333333,0.0006507907863021467,-0.00011550926058301325,0.002114657357402683
292,85,1,3,False,False,nonlast_not_in_prefix,entity,"""While",While,"""Dutch","The sentence structure ""While some songs were originally intended for the compilation album, several artists chose not to include certain tracks on the final tracklist"" establishes a pattern of explaining exclusions, implying the final answer about the original album's tracklist.",,False,163,443,False,193,7,Proteins|Senate|Over|Additionally|NBC|Known|Saul,0.9251781633958068,0.9258223217470861,0.9261037300105988,0.9254580352439091,8,0.0,0.125,-0.0006441583512792892,-0.0009255666147919284,0.0009255666147919284
293,85,2,3,True,True,positive_control_last,entity,"(""Several",Several,"(""Island","Final token ""the"" is an article mid-phrase (""left off off the""), completing a parallel clause (""Several artists excluded tracks off the album that made it onto the compilation""), strongly expecting ""album"" or ""initial tracklist"" or ""final compilation, causing controversy.""",,False,445,718,False,194,7,Put|Is|Death|Korea|Native|Wings|Palestinian,0.9251781633958068,0.9251305626544996,0.9258266028170086,0.923588410707198,6,0.0,0.16666666666666666,4.760074130727432e-05,-0.0006484394212017408,0.0022381921098105773
295,86,1,3,False,True,nonlast_in_prefix,entity,"""Indian",Indian,"""Samian","The sentence ""Indian nationalism, meanwhile, was developing, with the Indian National Congress, formed"" is mid-clause describing historical political organizations, referencing India's nationalist movement and its founding context with a historical date or founding figure.",,False,182,455,False,191,7,When|Related|Muslim|Tomorrowland|T-12-03-15|World|My,0.8538310523407067,0.8525906857597632,0.8546364694433777,0.8486032993479098,2,0.0,0.5,0.0012403665809435083,-0.0008054171026710133,0.006033170095467888
296,86,2,3,True,False,positive_control_last,detail,"1885""",1885,"1892""","Final token ""formed"" ends an incomplete clause (""the Indian National Congress, formed...""), part of a parenthetical list of social institutions (""While the Indian elite, India's elite political party, formed""), expecting continuation like ""in 1885"" or ""as a progressive party"" or similar.",,False,457,745,False,,7,1886|1892|1898|3770|5655|1985|1884,0.8538310523407067,0.8531578361487231,0.8543838839696962,0.8480473412157588,5,0.0,0.2,0.0006732161919835722,-0.0005528316289895585,0.006336542753937469
297,87,0,3,False,False,nonlast_not_in_prefix,entity,IRC,IRC,Piac,"Wiki article format with technical discussion of IRC software, mixing technical details with historical context about the Free Software movement and a specific hacker.",,False,0,167,False,191,7,Korean|Although|Bulleted|Samian|William|T-12-03-15|M3,0.905171649212226,0.9046336811008439,0.9049513375372522,0.9042504991194381,1,1.0,1.0,0.000537968111382181,0.00022031167497382764,0.0009211500927879257
299,87,2,3,True,True,positive_control_last,entity,"(""An",An,"(""Test","Final token ""significant"" ends an incomplete clause (""generated a significant""), part of a parenthetical historical example (""An initial protest against the name change resulted in a protest that resulted in a significant""), expecting continuation like ""public backlash"" or ""increase in wiki activity"" or ""negative media attention around the boycott.""",,False,444,795,False,191,7,After|Los|Nip|Carangoides|Indian|But|Haitian,0.905171649212226,0.9057053729508596,0.9062198652047635,0.9048476669683553,7,0.0,0.14285714285714285,-0.0005337237386335847,-0.0010482159925374601,0.0013721982364082175
300,88,0,7,False,False,nonlast_not_in_prefix,entity,Native,Native,Battalion,"Historical/academic article format with a citation structure introducing a modern military concept, establishing context around environmental pollution and Native American resistance.",,False,0,183,False,193,7,Canadian|C60|Edith|Over|Background|November|Manhattan,0.8836902098915548,0.8846024116325413,0.8851777987338297,0.8836725612134044,7,0.0,0.14285714285714285,-0.0009122017409864958,-0.0014875888422749561,0.0015052375204253066
303,88,3,7,False,False,nonlast_not_in_prefix,entity,Indian,Indian,Red,""" sets up a quoted historical narrative explaining early military actions and motivations, implying a causal clause about the Indian War.",,False,356,493,False,192,7,He|Trek|Mike|As|Corps|An|Divine,0.8836902098915548,0.8834639274696416,0.8837851043120025,0.8829278845048587,2,0.0,0.5,0.00022628242191313763,-9.489442044774421e-05,0.0008572198071438164
305,88,5,7,False,True,nonlast_in_prefix,entity,"(""The",The,"(""New",""" closes a quoted historical clause mid-sentence (""The army was sent there during the American Revolution to remove Indian tribes and they claimed land .",,False,514,667,False,192,7,African|Saul|Carangoides|Edith|Everyday|Latin|Test,0.8836902098915548,0.883112150928664,0.8836736302949554,0.8825246181453325,1,1.0,1.0,0.0005780589628907595,1.657959659939756e-05,0.0011655917462223275
307,89,0,3,False,True,nonlast_in_prefix,entity,New,New,Association,"Australian botanical/field guide format with structured species description, detailing a rare New Zealand orchid species with botanical characteristics and habitat.",,False,0,164,False,192,7,Korea|Nip|He|Haji|Los|David|Additionally,0.8916832463944765,0.8915615837776365,0.8919731744748223,0.889927252302214,6,0.0,0.16666666666666666,0.00012166261683999036,-0.00028992808034578044,0.002045922172608239
308,89,1,3,False,True,nonlast_in_prefix,entity,"""The",The,"""Illness","The sentence ""The flower is tubular shaped, emerging from a bulb-like spike typical"" introduces a descriptive clause mid-sentence listing flower features, likely referencing the orchid's characteristic corolla structure or inflorescence form from the genus.",,False,166,423,False,192,7,Young|Aviation|This|18th|Reviewers|Manhattan|African,0.8916832463944765,0.8922739583973573,0.8947463330677661,0.8907254316369309,6,0.0,0.16666666666666666,-0.0005907120028808555,-0.0030630866732895834,0.004020901430835222
309,89,2,3,True,True,positive_control_last,entity,"(""Flowers",Flowers,"(""Mantua","Final token ""typical"" ends an incomplete noun phrase (""from typical""), part of a botanical description clause (""Flowers feature from typical""), immediately expecting a noun like ""orchidoid sepals"" or ""rounded orchid flowers"" or ""Bulbous orchid flower structures"" continuing the taxonomic description.",,False,425,725,False,192,7,Put|They|Jewish|Plot|He|Proteins|French,0.8916832463944765,0.8908203783644043,0.8922367311076302,0.8897696425230102,3,0.0,0.3333333333333333,0.0008628680300721836,-0.0005534847131537513,0.0024670885846200807
310,90,0,3,False,False,nonlast_not_in_prefix,entity,Moon.,Moon,Cholera.,"Scientific encyclopedia article on exoplanet orbiting, with structured astronomical data presenting orbital characteristics of Earth's Moon.",,False,0,140,False,196,7,15th|Carangoides|T-12-03-15|Young|Stromeyer|Meteorological|An,0.8885074572422635,0.8902111099494151,0.8915001765555648,0.8883414591007205,7,0.0,0.14285714285714285,-0.0017036527071515595,-0.002992719313301251,0.0031587174548443064
312,90,2,3,True,False,positive_control_last,detail,"(""15",15,"(""22","Final token ""such"" ends an incomplete noun phrase (""15 such""), part of a clause listing discovered temporary satellites (""At least 15 such objects...""), expecting ""companions have been recorded"" or ""objects have been identified as temporary satellites.""",,False,432,685,False,,7,16|22|28|30|45|115|14,0.8885074572422635,0.8869985184561592,0.8880205820677249,0.8852655127197815,1,1.0,1.0,0.0015089387861043635,0.0004868751745386035,0.0032419445224820542
313,91,0,3,False,False,nonlast_not_in_prefix,entity,Edith,Edith,Robbery,"Historical biography format with literary analysis of Edith Wharton's works, presenting chronological details about her career and publishing schedule.",,False,0,151,False,188,7,Av|Death|12th|1930s|Nip|But|2D,0.8898315713225826,0.891540939484539,0.892076293031048,0.8907398585132923,8,0.0,0.125,-0.0017093681619564371,-0.002244721708465347,0.002244721708465347
314,91,1,3,False,True,nonlast_in_prefix,entity,"""While",While,"""Great","The paragraph structure ""While writing her second novel, Wharton temporarily stopped her career to care for her ailing mother"" mirrors the second point about her financial difficulties, now detailing a personal life change affecting her writing schedule and domestic duties.",,False,153,427,False,188,7,19th-century|Some|1995–96|Time|-1|1970s|Florida,0.8898315713225826,0.8899183198385773,0.8908065116848262,0.8892263516139032,3,0.0,0.3333333333333333,-8.674851599466127e-05,-0.0009749403622435482,0.0015801600709229868
315,91,2,3,True,True,positive_control_last,entity,"(""When",When,"(""The","Final token ""of"" ends an incomplete phrase (""when she took care of""), continuing the second example clause (""When she stopped taking care of""), directly requiring a noun phrase like ""her mother"" or ""her household affairs and her own health"" or ""her children and her literary duties, she began struggling.""",,False,429,734,False,188,7,FBI|Later|It|Darkwolf|1640's|Ou|IRC,0.8898315713225826,0.8874976602875119,0.8891297996669368,0.8866666909832105,1,1.0,1.0,0.002333911035070746,0.0007017716556457776,0.0031648803393721225
317,92,1,3,False,True,nonlast_in_prefix,entity,"""His",His,"""German","The phrase ""His solo career discography, excluding his former Wings"" suggests a parenthetical clarification or historical note about Paul McCartney's solo work versus his band Wings, likely referencing his earlier Beatles-era material or other projects.",,False,139,392,False,195,7,PM|Proteins|Filipino|M3|Carangoides|Spanish|US,0.9057902970912708,0.9045194753432076,0.9049131677992618,0.9040568634853039,1,1.0,1.0,0.0012708217480631445,0.0008771292920090046,0.0017334336059668942
318,92,2,3,True,True,positive_control_last,entity,"""Wings""",Wings,"""Royal""","Final token ""Wings"" ends mid-phrase (""excluding his Wings""), part of a list or qualifier clause (""all his solo recordings, excluding his Wings""), strongly expecting continuation like ""albums"" or ""associated works"" or ""career contributions"" or ""band duties"" or ""records,"" completing the exclusion clause about McCartney's band.",,False,394,720,False,194,7,Samian|Trek|One|China|Sm|Muslim|Murphy,0.9057902970912708,0.8520122399774266,0.8676726242009393,0.8322304877801873,1,1.0,1.0,0.0537780571138442,0.03811767289033152,0.07355980931108352
319,93,0,5,False,False,nonlast_not_in_prefix,entity,Singaporean,Singaporean,Spears,"Malaysian media article format with biographical entries listing political figures and their career milestones, using numbered sections with historical details about Singaporean singer Lee Kuan Yew.",,False,0,198,False,189,7,Bulleted|Unlike|Member|IRC|Time|Tomorrowland|1960s,0.8981409504146745,0.8984648147002934,0.8990208802111632,0.8973079660217547,6,0.0,0.16666666666666666,-0.00032386428561892444,-0.0008799297964887653,0.0017129141894085542
320,93,1,5,False,False,nonlast_not_in_prefix,detail,1972,1972,1979,"The sentence structure ""Prior to his television career , Lim had joined the Singapore Customs Department in 1972 and served as an executive assistant .",,False,200,351,False,,7,1973|1979|1985|3944|5916|2072|1971,0.8981409504146745,0.8973849942164576,0.8980958815534854,0.8963879724890184,1,1.0,1.0,0.0007559561982168894,4.506886118904596e-05,0.0017529779256560962
323,93,4,5,True,False,positive_control_last,detail,"1985""",1985,"1992""",""" closes a clause mid-sentence listing his early career duties (""During his tenure with Singapore Airlines , he worked as a chemical engineer and later took a leave of absence to pursue his studies .""), expecting continuation like ""He then left in 1985"" or similar.",,False,477,742,False,,7,1986|1992|1998|3970|5955|2085|1984,0.8981409504146745,0.8969425412430699,0.8982935906331903,0.8952515517536324,2,0.0,0.5,0.0011984091716045198,-0.00015264021851579823,0.0030420388795578956
324,94,0,3,False,True,nonlast_in_prefix,entity,American,American,Alaska,"Old American literary narrative with illustrated chapter headings depicting dramatic action scenes, quoting from a novel about ""The Great Train Robbery.""",,False,0,153,False,192,7,Prior|Tyrannosaurus|Positive|Edith|Latin|Related|William,0.871936969390669,0.8698749303935811,0.8722705405230496,0.867921088648958,2,0.0,0.5,0.0020620389970879005,-0.00033357113238063896,0.004349451874091637
325,94,1,3,False,False,nonlast_not_in_prefix,entity,"(""Second",Second,"(""Pd","The quoted passage mid-sentence (""Second time he 'slipped' — put back on track"") lists sequential events with parenthetical details about the fugitive's pursuit and confusion, continuing a pattern of bodily experiences and reversals.",,False,155,388,False,192,7,Ou|Charles|Carter|French|-1|Background|Young,0.871936969390669,0.8735252900426705,0.8769457097177473,0.871068672855324,6,0.0,0.16666666666666666,-0.0015883206520015403,-0.00500874032707832,0.005877036862423357
326,94,2,3,True,True,positive_control_last,entity,"""Put",Put,"""The","Final token ""on"" ends an incomplete phrase ""Put back on,"" part of a quoted sequence describing a third event (""Re-set on the trail""), expecting a noun like ""track"" or ""the trail again"" or ""his feet by police"" or ""the journey, finds new trouble,"" completing the clause.",,False,390,658,False,192,7,DC-3|1970s|1990s|19th-century|Bal|Championship|Angel,0.871936969390669,0.8517774432734517,0.8570124226369668,0.849006185091549,1,1.0,1.0,0.020159526117217275,0.01492454675370225,0.02293078429911999
328,95,1,3,False,True,nonlast_in_prefix,entity,"""After",After,"""Navy","The sentence structure ""After being forced into drugs for the first time, Mike starts using cocaine to fit in with the gang, and he tries it himself for the"" continues listing specific incidents and motivations, with a concrete example of the protagonist's initial drug use.",,False,165,439,False,189,7,Calathea|Korea|Saul|Equivalently|Time|As|Its,0.9066623617733168,0.9036796055399529,0.9045828898473535,0.90143483533679,1,1.0,1.0,0.00298275623336397,0.002079471925963361,0.005227526436526797
329,95,2,3,True,False,positive_control_last,entity,"(""Mike",Mike,"(""Herman","Final token ""the"" is an incomplete noun phrase mid-clause (""for the""), part of a specific example clause (""Mike takes drugs for the first time for drugs, and he tries cocaine for...""), expecting ""first time"" or ""first time to experience high"" or similar consequence.",,False,441,707,False,189,7,Singapore|Japanese|Sm|C60|Korean|Critical|Although,0.9066623617733168,0.9064155610842928,0.906952766181897,0.9056393313869295,2,0.0,0.5,0.0002468006890240515,-0.00029040440858019156,0.001313434794967483
331,96,1,3,False,False,nonlast_not_in_prefix,entity,"""Over",Over,"""Club","The sentence ""Over the course of his career, Scott Kazmir was a reliever who had stints in"" implies a specific list of minor league roles or pitching appearances, with ""holes in"" suggesting a phrase describing his rotation or roster positions.",,False,164,407,False,192,7,Scottish|Korean|11:45|Second|Imagine|1990s|Tyrannosaurus,0.8597305561292348,0.8584432214411334,0.8596858875078649,0.8561880787917265,1,1.0,1.0,0.0012873346881013825,4.466862136986993e-05,0.003542477337508232
334,97,1,6,False,False,nonlast_not_in_prefix,detail,2008,2008,2015,"The sentence mid-entry (""In January 2008 the Phillies traded for Carlos Ruiz to help the team during the season .",,False,124,237,False,,7,2009|2015|2021|4016|6024|2108|2007,0.8639323374532557,0.8648278635956277,0.8676785971210367,0.8627453519808574,5,0.0,0.2,-0.0008955261423719829,-0.003746259667780971,0.004933245140179232
337,97,4,6,False,True,nonlast_in_prefix,entity,"(""The",The,"(""American",""" closes a clause mid-item (""The team traded for Ruiz and signed him to a contract with the goal of improving the catching position .",,False,434,567,False,188,7,While|UK|This|Club|However|Meteorological|He,0.8639323374532557,0.8636005816697079,0.8646066479628262,0.8629077972894609,3,0.0,0.3333333333333333,0.00033175578354782687,-0.0006743105095704527,0.001698850673365282
338,97,5,6,True,True,positive_control_last,entity,"""The",The,"""Italian","The original trade...""), expecting continuation like ""The player was then released"" or ""His contract details followed.""",,False,568,687,False,188,7,Major|2D|Another|Bal|Murphy|Turkish|1990s,0.8639323374532557,0.8647165135708935,0.8658951092864707,0.8637215032253006,6,0.0,0.16666666666666666,-0.0007841761176378137,-0.001962771833215027,0.002173606061170119
339,98,0,5,False,False,nonlast_not_in_prefix,entity,"(""Singapore",Singapore,"(""The","Wiki-style list format with numbered entries describing a historical place name (""Singapore River""), suggesting a structured metadata or trivia format with a second section expected.",,False,0,182,False,194,7,Bal|Tomorrowland|Young|However|Song|First|Proteins,0.8670939832591201,0.865121568037414,0.8663050126429453,0.8642711571039673,1,1.0,1.0,0.001972415221706103,0.0007889706161747778,0.0028228261551528355
340,98,1,5,False,False,nonlast_not_in_prefix,detail,"""1.",1,"""3.","The phrase ""1.",,True,184,198,False,,6,2|8|14|3|101|0,0.8670939832591201,0.8672594043593785,0.8688127636617623,0.8643936341946036,5,0.0,0.2,-0.0001654211002584116,-0.0017187804026421727,0.004419129467158722
343,98,4,5,True,False,positive_control_last,entity,"'Singapore'""",Singapore,"'Related'""","Etymology""), strongly expecting continuation like ""and definition"" or ""of the name"" or ""of the terms"" or ""and other details"" or ""of the word 'Singapore'"" completing the query.",,False,495,670,False,193,7,During|Known|Elephanta|Strom|American|Caucasian|Darren,0.8670939832591201,0.8647116327088123,0.8654892795352953,0.8636208018780349,1,1.0,1.0,0.002382350550307777,0.0016047037238248185,0.003473181381085211
345,99,1,3,False,True,nonlast_in_prefix,entity,"""In",In,"""Congress","The sentence ""In one episode, the couple's marriage is shown to be in a state of crisis, with the main character and his wife going on a road trip to a church in"" contains a specific fictional anecdote about a quick marriage location, likely referencing a fictional town or emergency.",,False,145,429,False,193,7,Strom|November|Symbolic|EMI|2D|An|Av,0.9029124553877792,0.9012991353205348,0.906827421845795,0.8984675946959773,3,0.0,0.3333333333333333,0.0016133200672443504,-0.003914966458015812,0.008359827149817756
346,99,2,3,True,True,positive_control_last,entity,"(""He",He,"(""TNG","Final token ""in"" ends an incomplete noun phrase (""married at a grocery store in""), part of a parenthetical example clause (""He married at a church a garage in""), expecting a location name or temporal detail like ""Texas"" or ""a nearby motel to escape.""",,False,431,681,False,193,7,Tyrannosaurus|TV|Strom|World|While|Darren|1st,0.9029124553877792,0.9007274017270894,0.902319386757777,0.8996400241716077,1,1.0,1.0,0.002185053660689773,0.0005930686300021915,0.0032724312161714897
347,100,0,3,False,False,nonlast_not_in_prefix,entity,Wikipedia,Wikipedia,Software,"Structured Wikipedia article format with numbered sections listing political parties of South Korea, detailing government and legislative system.",,False,0,145,False,196,7,Darren|Florida|Bal|19th-century|Sm|CD|It,0.8851544892279158,0.8832451289780553,0.8843902825099401,0.8826903373334153,1,1.0,1.0,0.0019093602498605478,0.0007642067179757239,0.0024641518945005547
349,100,2,3,True,True,positive_control_last,entity,"(""The",The,"(""Free","Final token ""serve"" ends an incomplete clause (""to serve""), part of a constitutional description defining the president's role and term length (""The President is elected to serve""), strongly expecting ""a four-year term"" or ""a single term of four years"" or ""a presidential term with duties.""",,False,416,706,False,196,7,Club|After|Canadian|Critical|During|FBI|Allied,0.8851544892279158,0.8853864487648578,0.8867401397977104,0.8846895481366511,5,0.0,0.2,-0.00023195953694199467,-0.0015856505697945389,0.0020505916610592534
350,101,0,3,False,False,nonlast_not_in_prefix,entity,RCA,RCA,Parliament,"Historical encyclopedia article format with factual prose describing a record company's decline, listing causes for RCA Victor's failure.",,False,0,137,False,195,7,Almost|NES|Global|Aggi|Time|Young|Italian,0.9157015132497454,0.9157787705968848,0.9166807062617511,0.9149441739576182,5,0.0,0.2,-7.725734713948107e-05,-0.0009791930120057746,0.001736532304132954
351,101,1,3,False,False,nonlast_not_in_prefix,entity,"""While",While,"""November","The sentence structure ""While the company faced competition from other labels, it suffered from poor management, financial difficulties, and a decline in popularity, as well as"" mirrors a numbered list of causes, implying the third item continues listing additional fatal flaws or challenges.",,False,139,431,False,194,7,Seasons|When|Carter|Reviewers|Its|2D|My,0.9157015132497454,0.917175015033109,0.9178049961208776,0.9160207282844485,8,0.0,0.125,-0.0014735017833636954,-0.0021034828711322673,0.0021034828711322673
353,102,0,4,False,True,nonlast_in_prefix,entity,Canadian,Canadian,ACC,"News article format with local environmental reporting style detailing Canadian city air quality, listing environmental facts about a specific highway.",,False,0,151,False,189,7,DC-3|RCA|Palestinian|DAG|Prior|Kennedy|Texas,0.9017038694486288,0.8999055033021321,0.90121292880547,0.8992844843590088,1,1.0,1.0,0.0017983661464966438,0.0004909406431587993,0.0024193850896200297
354,102,1,4,False,False,nonlast_not_in_prefix,entity,"""Some",Some,"""Baptist","The sentence structure ""Some studies have shown that the city of Los Angeles is one of the dirtiest in the US...",,False,153,265,False,189,7,Singapore|EMI|But|Thus|William|Plot|IRC,0.9017038694486288,0.9017664277440406,0.9039886611183701,0.9000942265610176,4,0.0,0.25,-6.255829541179647e-05,-0.0022847916697412707,0.0038944345573524997
355,102,2,4,False,False,nonlast_not_in_prefix,entity,PM,PM,Summary,"The majority of the particulate matter"" introduces a specific statistic about PM pollution sources or measurements, suggesting a third fact about particulate matter composition or emissions.",,False,266,456,False,189,7,Moon|Properties|Her|mid-1810s|Star|11:45|Japanese,0.9017038694486288,0.9025016057495724,0.9030289021145502,0.9019824381159662,8,0.0,0.125,-0.0007977363009435967,-0.0013250326659214329,0.0013250326659214329
356,102,3,4,True,True,positive_control_last,entity,"(""The",The,"(""And","Final token ""matter"" ends mid-clause (""The majority of the particulate matter""), part of a numerical claim (""One third of the particulate matter""), expecting continuation like ""in the air is from vehicle emissions"" or ""is found in the city's air"" or ""comes from pollution.""",,False,458,731,False,189,7,Related|Caucasian|AI|They|Club|Destiny|Context,0.9017038694486288,0.9001302750050781,0.900506085234942,0.8996281313558363,1,1.0,1.0,0.0015735944435506521,0.00119778421368677,0.0020757380927924896
358,103,1,4,False,True,nonlast_in_prefix,entity,"(""But",But,"(""Sm","The quote mid-sentence (""But she says, 'I've been holding back for so long...",,False,161,238,False,187,7,Wings|Bal|Pikachu|Section|Allied|Beirut|Palestinian,0.8927301864260383,0.8917368948222391,0.8937900392367196,0.889447617877739,4,0.0,0.25,0.00099329160379924,-0.0010598528106813276,0.004342421358980664
362,104,1,3,False,True,nonlast_in_prefix,entity,"""Unlike",Unlike,"""Aviation","The sentence structure ""Unlike many of his fellow characters"" suggests a contrast clause continuing a character trait or narrative arc about the villain's mysterious origin versus the show's other characters, likely referencing the novel's established ensemble cast or lack of backstory.",,False,156,443,False,192,7,But|Additionally|Over|Everyday|15th|Angel|When,0.8688086894865119,0.8691586681088292,0.8729519134528247,0.8664245199920008,4,0.0,0.25,-0.00034997862231733734,-0.004143223966312837,0.0065273934608239825
363,104,2,3,True,True,positive_control_last,entity,"(""Unlike",Unlike,"(""Dracaena","Final token ""characters"" ends mid-clause (""Unlike many of his characters""), part of a comparative clause (""Unlike other aspects of the show's cast of characters""), strongly expecting continuation like ""who are fully developed,"" ""this villain is,"" or ""the protagonist's backstory, he remains mysterious"" or similar.",,False,445,759,False,193,7,Royal|Having|But|Second|Tremble|Song|Context,0.8688086894865119,0.8681581583396153,0.8711126558667884,0.8574521740208568,5,0.0,0.2,0.0006505311468966157,-0.002303966380276523,0.013660481845931605
365,105,1,3,False,True,nonlast_in_prefix,entity,"""The",The,"""Championship","The phrase ""The episode was the highest-rated Thursday night show on NBC, beating both the CW's Friday ratings and the overall NBC"" suggests a concluding statistic about network performance or ratings ranking, completing a second item about NBC's primetime lineup or Thursday night broadcast.",,False,135,427,False,191,7,Charles|1980s|Indian|Singaporean|Carter|Moon|Prior,0.9197639529033972,0.9205247706793059,0.9225201509059491,0.9180998083665435,7,0.0,0.14285714285714285,-0.0007608177759087509,-0.0027561980025518906,0.004420342539405597
