row,stim_idx,claim_idx,stratum,is_last,in_full_prefix,slot_type,word_orig,core_orig,claim,partner_row,d_norm,cos_dhat_hhat,proj,cos_z,cos_zc,ref_persist_word,ref_quoted_token_ok,complete,own_persist_word,own_persist_claim,own_jaccard_expl,own_parse_ok,own_cjk,own_format_break,own_cos_h_AR_new,own_cos_hprime_h,own_quoted_token_ok,own_n_tokens,random_persist_word,random_persist_claim,random_jaccard_expl,random_parse_ok,random_cjk,random_format_break,random_cos_h_AR_new,random_cos_hprime_h,random_quoted_token_ok,random_n_tokens
265,76,1,nonlast_in_prefix,False,True,entity,"""The",The,"The sentence ""The gravitational force of a white dwarf is balanced by electron degeneracy pressure, preventing it from"" is a standard physics definition clause completing the stellar structure description, directly invoking the gravitational collapse mechanism of a star.",168,30.800321578979492,0.22506199777126312,0.22506199777126312,0.8165510187590126,0.7987648999284495,True,True,True,1.0,0.3404255319148936,0.5977011494252874,1.0,0.0,0.0,0.7860764147503408,0.9542165752649292,1.0,146.0,1.0,0.4523809523809524,0.6463414634146342,1.0,0.0,0.0,0.8201047469976946,0.9574891535523181,1.0,144.0
297,87,0,nonlast_not_in_prefix,False,False,entity,IRC,IRC,"Wiki article format with technical discussion of IRC software, mixing technical details with historical context about the Free Software movement and a specific hacker.",240,18.50309181213379,0.0669352114200592,0.0669352114200592,0.905171649212226,0.9056961960183945,True,True,True,0.0,0.13513513513513514,0.35294117647058826,1.0,0.0,0.0,0.8883456126947157,0.9563768291813913,0.0,144.0,0.0,0.2903225806451613,0.41,1.0,0.0,0.0,0.8758010575284665,0.9555617835292326,1.0,146.0
533,157,2,positive_control_last,True,True,entity,"(""Her",Her,"Final token ""to"" ends an incomplete comparison clause (""her vocals compared to""), part of a quoted attribute list (""Her vocal style has been compared to""), expecting a specific artist name or descriptor like ""Whitney Houston's"" or ""those of other female singers"" or ""the likes of Britney Spears.""",172,117.83091735839844,0.5616260170936584,0.5616260170936584,0.9179487936400337,0.7332612016603082,True,True,True,1.0,0.36363636363636365,0.5612244897959183,1.0,0.0,0.0,0.9279030694654755,0.9582175012194744,1.0,145.0,1.0,0.6976744186046512,0.6041666666666666,1.0,0.0,0.0,0.9249334150491612,0.9604162167598588,1.0,143.0
268,77,1,nonlast_in_prefix,False,True,entity,"""The",The,"The sentence ""The metal is often found in high concentrations in most uranium ores"" appears to introduce a clause about silver's natural occurrence or mining context, likely continuing with a claim about its rarity or difficulty of extraction from ore samples, possibly referencing the original definition's context.",579,53.026058197021484,0.3437212407588959,0.3437212407588959,0.8530178711007769,0.849713096249333,True,True,True,1.0,0.1774193548387097,0.41284403669724773,1.0,0.0,0.0,0.8404430202325784,0.9540412306249768,1.0,144.0,1.0,0.32075471698113206,0.4,1.0,0.0,0.0,0.8327943687366977,0.9584888739516886,1.0,143.0
325,94,1,nonlast_not_in_prefix,False,False,entity,"(""Second",Second,"The quoted passage mid-sentence (""Second time he 'slipped' — put back on track"") lists sequential events with parenthetical details about the fugitive's pursuit and confusion, continuing a pattern of bodily experiences and reversals.",285,47.26921081542969,0.13555102050304413,0.13555102050304413,0.871936969390669,0.8397559513871872,True,True,True,0.0,0.19230769230769232,0.3394495412844037,1.0,0.0,0.0,0.7984299189052769,0.9552031214317157,0.0,145.0,0.0,0.21818181818181817,0.2894736842105263,1.0,0.0,0.0,0.8262755792049465,0.9557619442780351,1.0,146.0
536,158,2,positive_control_last,True,True,entity,Allied,Allied,"Final token ""ships"" ends mid-clause (""kept a number of Allied warships occupied a number of guard duty ships""), likely completing with ""in the Atlantic"" or ""that were otherwise tied up"" or ""and prevented them from other duties,"" continuing the clause about naval competition for resources.",343,87.70350646972656,0.5152425765991211,0.5152425765991211,0.8667564623040475,0.7630872531051585,True,True,True,0.0,0.30357142857142855,0.41284403669724773,1.0,0.0,0.0,0.8315453046095864,0.9567339529977082,1.0,143.0,1.0,0.39622641509433965,0.42990654205607476,1.0,0.0,0.0,0.86871712201749,0.9564155277685105,1.0,143.0
276,80,0,nonlast_in_prefix,False,True,entity,French,French,"Historical article format with structured biographical context about French Revolution, presenting a scholarly account with numbered points about Napoleon's political actions and military history.",265,24.352916717529297,0.2060985565185547,0.2060985565185547,0.9421320718734909,0.9268499118464323,True,True,True,1.0,0.15384615384615385,0.33962264150943394,1.0,0.0,0.0,0.9086631422133579,0.954369536216754,1.0,146.0,1.0,0.375,0.4895833333333333,1.0,0.0,0.0,0.9417439470633295,0.9565826347878441,1.0,146.0
339,98,0,nonlast_not_in_prefix,False,False,entity,"(""Singapore",Singapore,"Wiki-style list format with numbered entries describing a historical place name (""Singapore River""), suggesting a structured metadata or trivia format with a second section expected.",535,48.72822952270508,0.04953870549798012,0.04953870549798012,0.8670939832591201,0.861804109099127,True,False,True,0.0,0.1,0.41975308641975306,1.0,0.0,0.0,0.8555999768886645,0.9567260913898862,0.0,145.0,1.0,0.34375,0.5657894736842105,1.0,0.0,0.0,0.8660457418795737,0.9577924466663628,0.0,144.0
572,169,2,positive_control_last,True,True,entity,"""Bal""",Bal,"Final token ""Bal"" is a truncated surname mid-phrase (""Herman Bal""), part of a name list or attribution clause (""The late Dutch filmmaker Herman Bal""), strongly expecting completion like ""boom"" or ""man's"" or ""Schwarz's"" or ""Koek's"" artistic influences.",585,54.46125411987305,0.5360333919525146,0.5360333919525146,0.9533332633883294,0.8993856264781035,True,True,True,1.0,0.40476190476190477,0.4444444444444444,1.0,0.0,0.0,0.9450497472112466,0.9573533822039679,1.0,148.0,1.0,0.4146341463414634,0.42857142857142855,1.0,0.0,0.0,0.9450731043377076,0.9562544379594098,1.0,147.0
277,80,1,nonlast_in_prefix,False,True,entity,"""The",The,"The sentence ""The Pope also sent troops from Rome to support the Carbonari in the village of Av"" appears to be listing a specific location or event, likely a place name or military campaign detail about the rebellion's advance.",499,23.716562271118164,0.09558643400669098,0.09558643400669098,0.9421320718734909,0.9339040553826266,True,True,True,1.0,0.21153846153846154,0.38095238095238093,1.0,0.0,0.0,0.9362136831952884,0.9558460854642049,1.0,145.0,1.0,0.41304347826086957,0.46464646464646464,1.0,0.0,0.0,0.9397859395734711,0.9543032134317165,1.0,144.0
385,112,0,nonlast_not_in_prefix,False,False,entity,New,New,"Australian military history article detailing a New Zealand battalion unit during WWI, with structured account of unit formations and casualties.",594,31.383514404296875,0.27360475063323975,0.27360475063323975,0.9158290738245534,0.9063523412551141,True,True,True,0.0,0.21212121212121213,0.37254901960784315,1.0,0.0,0.0,0.8717647180531258,0.9539747079417508,0.0,147.0,1.0,0.5555555555555556,0.4329896907216495,1.0,0.0,0.0,0.9122447015004301,0.9587736999272392,1.0,143.0
585,173,2,positive_control_last,True,False,detail,"15""",15,"Final token ""diss"" is a truncated word mid-clause (""reported that diss""), part of a list of evidence items (""While it was reported that the storm claimed to diss...""), strongly expecting ""ipated on September 15"" or ""ipated completely, but its track was unclear.""",346,34.171688079833984,0.396322637796402,0.396322637796402,0.9019273420170179,0.8853630298535679,True,True,True,0.0,0.5,0.5760869565217391,1.0,0.0,0.0,0.8846581946637883,0.9544526411267962,1.0,145.0,0.0,0.675,0.6363636363636364,1.0,0.0,0.0,0.9071164283370506,0.9556586720381985,1.0,146.0
289,84,1,nonlast_in_prefix,False,True,entity,"""The",The,"The phrase ""The unit was one of the first Australian Army Air Corps personnel to serve in the defence of New"" implies a geographic or historical context clause about New Zealand's territory or scale, with ""New Zealand"" being a specific location name expected to complete the list of areas covered.",458,39.31666564941406,0.3227122724056244,0.3227122724056244,0.935528297211703,0.9210371718194544,True,True,True,1.0,0.25,0.3939393939393939,1.0,0.0,0.0,0.9224629747877462,0.9539663523481706,1.0,145.0,1.0,0.28846153846153844,0.37894736842105264,1.0,0.0,0.0,0.923277666185161,0.9585458431717908,0.0,143.0
392,114,0,nonlast_not_in_prefix,False,False,entity,Texas.,Texas,"Historical weather article format with structured storm reporting details, detailing a tropical cyclone's evolution into a tornado event over Texas.",297,21.32297706604004,0.13898508250713348,0.13898508250713348,0.9010468338847171,0.8905212379123824,True,True,True,0.0,0.20588235294117646,0.47368421052631576,1.0,0.0,0.0,0.8727860685603821,0.9551534020803988,1.0,146.0,0.0,0.25,0.41414141414141414,1.0,0.0,0.0,0.8703421293149455,0.9580768373783204,1.0,146.0
307,89,0,nonlast_in_prefix,False,True,entity,New,New,"Australian botanical/field guide format with structured species description, detailing a rare New Zealand orchid species with botanical characteristics and habitat.",496,30.63628578186035,0.1667492836713791,0.1667492836713791,0.8916832463944765,0.8799698659167164,True,True,True,0.0,0.25,0.40860215053763443,1.0,0.0,0.0,0.8845137500558309,0.9547849084403869,1.0,146.0,0.0,0.6363636363636364,0.4431818181818182,1.0,0.0,0.0,0.8863337833525916,0.9572042039622117,1.0,146.0
402,117,1,nonlast_not_in_prefix,False,False,detail,"15,",15,"The phrase ""The episode 'The X-Files' first aired on"" signals a date reference, following a TV broadcast metadata format, implying a specific network broadcast date or air date is next, likely ""January 15, 2002"" or similar.",634,24.35041046142578,0.11546872556209564,0.11546872556209564,0.8959252553986603,0.894343076765184,True,True,True,1.0,0.24390243902439024,0.43902439024390244,1.0,0.0,0.0,0.8756556226760244,0.9555116200979303,1.0,143.0,1.0,0.34146341463414637,0.3953488372093023,1.0,0.0,0.0,0.8474810442225276,0.9579841522388676,1.0,144.0
324,94,0,nonlast_in_prefix,False,True,entity,American,American,"Old American literary narrative with illustrated chapter headings depicting dramatic action scenes, quoting from a novel about ""The Great Train Robbery.""",430,40.933650970458984,0.3285595178604126,0.3285595178604126,0.871936969390669,0.8279354832860125,True,True,True,0.0,0.10256410256410256,0.3486238532110092,1.0,0.0,0.0,0.8065563850020532,0.9539822978773368,1.0,144.0,1.0,0.14285714285714285,0.3761467889908257,1.0,0.0,0.0,0.8407255780753664,0.9586109999481469,1.0,141.0
408,119,1,nonlast_not_in_prefix,False,False,entity,"Beirut,",Beirut,"The phrase ""known officially as Beirut, locally"" suggests a compound noun or nickname phrase (""known locally""), implying a second name or designation follows, likely describing the city's status or nickname, completing a phrase about the municipality's identity.",392,29.417879104614258,0.30837878584861755,0.30837878584861755,0.8769603088237321,0.8495447951764944,True,True,True,0.0,0.27906976744186046,0.3764705882352941,1.0,0.0,0.0,0.8242853336955072,0.9539428612608926,1.0,145.0,0.0,0.3611111111111111,0.425,1.0,0.0,0.0,0.8684116452873841,0.9588799791661549,1.0,147.0
353,102,0,nonlast_in_prefix,False,True,entity,Canadian,Canadian,"News article format with local environmental reporting style detailing Canadian city air quality, listing environmental facts about a specific highway.",447,45.04975891113281,0.2551482319831848,0.2551482319831848,0.9017038694486287,0.8983292554589021,True,True,True,0.0,0.23333333333333334,0.4891304347826087,1.0,0.0,0.0,0.8884206688827322,0.9540404840102211,1.0,144.0,1.0,0.42857142857142855,0.4431818181818182,1.0,0.0,0.0,0.8977928077314897,0.9562436168709288,1.0,144.0
410,120,0,nonlast_not_in_prefix,False,False,entity,Senate,Senate,"Political news article format with quoted tweet structure detailing a celebrity's Senate testimony, establishing narrative context around Republican congressman Roy Moore's sexual assault allegations.",450,40.53062057495117,0.16458946466445923,0.16458946466445923,0.8793253036354206,0.8540927022008258,True,True,True,1.0,0.15789473684210525,0.28695652173913044,1.0,0.0,0.0,0.834712440328117,0.9548114061638142,1.0,144.0,1.0,0.21621621621621623,0.4074074074074074,1.0,0.0,0.0,0.8931622461814126,0.9552980890020011,1.0,144.0
358,103,1,nonlast_in_prefix,False,True,entity,"(""But",But,"The quote mid-sentence (""But she says, 'I've been holding back for so long...",638,22.452253341674805,0.2211148887872696,0.2211148887872696,0.8927301864260383,0.8892394454627067,True,True,True,1.0,0.1,0.44954128440366975,1.0,0.0,0.0,0.8674037974219073,0.9542457852605983,1.0,148.0,1.0,0.2857142857142857,0.46296296296296297,1.0,0.0,0.0,0.890054554192049,0.9552936342542769,1.0,144.0
416,122,0,nonlast_not_in_prefix,False,False,entity,Dutch,Dutch,"Wikipedia article format with Dutch aviation history listing airline company details, chronological sequence describing aircraft changes and fleet history.",469,31.655466079711914,0.1670416295528412,0.1670416295528412,0.8471802088303045,0.8427281351084998,True,False,True,0.0,0.22580645161290322,0.28431372549019607,1.0,0.0,0.0,0.8376270179648189,0.9547813694553176,0.0,143.0,1.0,0.36,0.3645833333333333,1.0,0.0,0.0,0.814134227311856,0.960196795891366,0.0,142.0
362,104,1,nonlast_in_prefix,False,True,entity,"""Unlike",Unlike,"The sentence structure ""Unlike many of his fellow characters"" suggests a contrast clause continuing a character trait or narrative arc about the villain's mysterious origin versus the show's other characters, likely referencing the novel's established ensemble cast or lack of backstory.",558,28.458498001098633,0.21218232810497284,0.21218232810497284,0.8688086894865119,0.871009415342831,True,True,True,1.0,0.32653061224489793,0.42424242424242425,1.0,0.0,0.0,0.8376874098006042,0.9543170146777653,1.0,143.0,1.0,0.3953488372093023,0.45098039215686275,1.0,0.0,0.0,0.8485279586584168,0.9591161971120555,1.0,146.0
432,127,0,nonlast_not_in_prefix,False,False,entity,British,British,"Literary reference format with a book description structure, establishing a historical novel about British radicalism and feminism.",325,23.918689727783203,0.18972556293010712,0.18972556293010712,0.9152670107783298,0.9067417815723462,True,False,True,1.0,0.20689655172413793,0.41379310344827586,1.0,0.0,0.0,0.8936337669547165,0.954526670472935,0.0,145.0,1.0,0.5,0.42528735632183906,1.0,0.0,0.0,0.8925869238362165,0.9587978679590732,0.0,145.0
365,105,1,nonlast_in_prefix,False,True,entity,"""The",The,"The phrase ""The episode was the highest-rated Thursday night show on NBC, beating both the CW's Friday ratings and the overall NBC"" suggests a concluding statistic about network performance or ratings ranking, completing a second item about NBC's primetime lineup or Thursday night broadcast.",268,26.73976707458496,0.2366553694009781,0.2366553694009781,0.9197639529033973,0.9094555448081808,True,True,True,1.0,0.2708333333333333,0.42696629213483145,1.0,0.0,0.0,0.8806543415583447,0.9541388409964056,1.0,145.0,1.0,0.275,0.41379310344827586,1.0,0.0,0.0,0.873896891462122,0.9544208370382578,1.0,141.0
439,129,1,nonlast_not_in_prefix,False,False,detail,1875,1875,"The sentence structure ""The club had started as a Social Club in Glasgow, before becoming the Glasgow Football Club, and then in 1875 formed as Glasgow Cricket Club"" establishes a chronological pattern describing the club's name change and founding membership shift.",402,35.992584228515625,0.21603776514530182,0.21603776514530182,0.8332392602637032,0.8225693502362375,True,True,True,0.0,0.3333333333333333,0.4666666666666667,1.0,0.0,0.0,0.8249714353664005,0.9542854030629095,1.0,147.0,1.0,0.2553191489361702,0.36082474226804123,1.0,0.0,0.0,0.8297599688964676,0.9569355247544972,1.0,145.0
368,106,1,nonlast_in_prefix,False,True,entity,"""In",In,"The sentence structure ""In his sophomore season, Johnson finished the season as a finalist for the Walter Camp Freshman of the Year award and was a candidate for"" lists awards, specifically naming a college football award category (Heisman, Walter Camp).",456,23.46256446838379,0.2676661014556885,0.2676661014556885,0.9022210723336441,0.8908530326107392,True,True,True,1.0,0.2916666666666667,0.5348837209302325,1.0,0.0,0.0,0.8320913586361484,0.9539922708009632,1.0,140.0,1.0,0.46808510638297873,0.5555555555555556,1.0,0.0,0.0,0.8780158100553079,0.956174817645731,1.0,145.0
442,130,1,nonlast_not_in_prefix,False,False,detail,1965,1965,"The sentence ""The first reported use of the Schmid group in 1965 was the formation of a heterocyclic ring via Pd catalysis.",249,19.440139770507812,0.20164801180362701,0.20164801180362701,0.9160329404056763,0.9109443845160846,True,True,True,0.0,0.16666666666666666,0.28448275862068967,1.0,0.0,0.0,0.9022366723145611,0.9544099781851896,1.0,145.0,0.0,0.2962962962962963,0.42857142857142855,1.0,0.0,0.0,0.9108338182933466,0.9553693870553982,1.0,146.0
380,110,1,nonlast_in_prefix,False,True,entity,"""Proteins",Proteins,"The phrase ""Proteins can undergo modification, folding, regulation, activity"" is mid-listing a series of attributes of enzymes or proteins, following a familiar compound noun pattern from biology definitions about protein characteristics.",596,34.7138786315918,0.20284299552440643,0.20284299552440643,0.8688460975130029,0.8327290488099283,True,True,True,1.0,0.22727272727272727,0.5185185185185185,1.0,0.0,0.0,0.8177463452393661,0.9543989504676533,1.0,142.0,0.0,0.27906976744186046,0.5421686746987951,1.0,0.0,0.0,0.8448548864502334,0.9613025013748991,1.0,144.0
450,132,1,nonlast_not_in_prefix,False,False,entity,"""Critical",Critical,"The sentence ""Critical reception of the film was mixed; reviewers"" signals a concluding clause listing reactions or reviews, likely continuing with praise or analysis of the novel's qualities or reception among audiences.",541,33.37665939331055,0.2638658881187439,0.2638658881187439,0.9329782556800509,0.9260513990336418,True,False,True,1.0,0.40625,0.5172413793103449,1.0,0.0,0.0,0.9272271865930757,0.9540053162520411,0.0,141.0,1.0,0.3684210526315789,0.3939393939393939,1.0,0.0,0.0,0.9151049493458434,0.9593351819923913,0.0,143.0
393,114,1,nonlast_in_prefix,False,True,entity,"""The",The,"The paragraph structure ""The storm system moved into the United States on Saturday morning, with the tropical wave developing into a strong low pressure system that tracked through portions of the Southeast"" mirrors earlier details, establishing a timeline sequence describing initial movement and track.",380,38.3963623046875,0.14505375921726227,0.14505375921726227,0.9010468338847171,0.8689051703466614,True,True,True,1.0,0.3148148148148148,0.43617021276595747,1.0,0.0,0.0,0.86328480541315,0.9550677261195986,1.0,147.0,1.0,0.4166666666666667,0.6097560975609756,1.0,0.0,0.0,0.8965925445449509,0.9568164520873738,1.0,146.0
455,134,0,nonlast_not_in_prefix,False,False,entity,Italian,Italian,"Historical encyclopedia article format with structured quotation and attribution, listing Italian military figures with biographical context about Napoleon's political ideology.",187,20.093521118164062,0.14312905073165894,0.14312905073165894,0.8971884566463244,0.88946088004249,True,False,True,1.0,0.1388888888888889,0.34831460674157305,1.0,0.0,0.0,0.8629060541301966,0.9550945926591883,0.0,140.0,1.0,0.5185185185185185,0.4166666666666667,1.0,0.0,0.0,0.8997788862078107,0.9569386101586537,0.0,135.0
411,120,1,nonlast_in_prefix,False,True,entity,"""The",The,"The sentence ""The character is a Democrat congressman named Todd Young who is running for Senate and vowed"" contains a specific historical reference (""Obama's promise to support him""), implying a backstory about Biden's political deal or campaign promise.",180,45.100074768066406,0.41442033648490906,0.41442033648490906,0.8793253036354206,0.8403583063197196,True,True,True,1.0,0.24528301886792453,0.3275862068965517,1.0,0.0,0.0,0.8535913599341695,0.9546729676057247,0.0,145.0,1.0,0.3,0.39805825242718446,1.0,0.0,0.0,0.8477786390948079,0.9591463017079523,1.0,141.0
465,137,1,nonlast_not_in_prefix,False,False,detail,1975,1975,"The sentence ending ""In 1975 the surrounding land was declared a Historic Reserve and in 1981 the Botanic Gardens were formally established.",501,21.859895706176758,0.199448823928833,0.199448823928833,0.8901798521815971,0.8730810545688769,True,True,True,0.0,0.14634146341463414,0.4020618556701031,1.0,0.0,0.0,0.8633789265194962,0.9544306009384619,1.0,147.0,0.0,0.2857142857142857,0.47126436781609193,1.0,0.0,0.0,0.9002126658021509,0.960496716393518,1.0,148.0
429,126,0,nonlast_in_prefix,False,True,entity,Major,Major,"Sports article format with historical baseball statistics, presenting game details from a Major League Baseball record.",174,26.659818649291992,0.21672575175762177,0.21672575175762177,0.87194837729231,0.8517924727307625,True,False,True,0.0,0.2222222222222222,0.44086021505376344,1.0,0.0,0.0,0.8543971495753987,0.9542799106026258,0.0,142.0,0.0,0.25,0.3684210526315789,1.0,0.0,0.0,0.8743740390814636,0.9562850729201462,0.0,143.0
469,138,0,nonlast_not_in_prefix,False,False,entity,"(""Sir",Sir,"Wikipedia article format with structured header (""Sir Winston Churchill"") establishes a biographical template pattern.",432,40.52204895019531,-0.036363642662763596,-0.036363642662763596,0.8127081133470961,0.8010355087180817,True,True,True,0.0,0.09090909090909091,0.3058823529411765,1.0,0.0,0.0,0.8067478224886045,0.9587275732780427,1.0,147.0,0.0,0.16,0.2823529411764706,1.0,0.0,0.0,0.8104431177078634,0.9571575581178966,1.0,146.0
430,126,1,nonlast_in_prefix,False,True,entity,"""The",The,"The phrase ""The Indians pitching staff pitched a no-hitter in the game, holding the Red Sox scoreless"" suggests a specific statistic about the final inning's performance, with ""scoreless"" implying a notable zero-run streak or shutout achievement.",411,31.249656677246094,0.09533489495515823,0.09533489495515823,0.87194837729231,0.8748341293841981,True,False,True,1.0,0.29545454545454547,0.42391304347826086,1.0,0.0,0.0,0.8620486031420442,0.9558505108624588,0.0,144.0,1.0,0.2826086956521739,0.3469387755102041,1.0,0.0,0.0,0.8696641772216943,0.9546294618798041,0.0,145.0
473,139,1,nonlast_not_in_prefix,False,False,entity,"""Another",Another,"The phrase ""Another theory suggests that Tyrannosaurus was a faster runner than previously thought, including Nip"" suggests a specific named fossil genus or term from another dinosaur language, likely a Japanese or obscure term related to the specimen's characteristics.",145,27.64067268371582,0.11643924564123154,0.11643924564123154,0.9621672875997088,0.9353284716672043,True,False,True,1.0,0.27450980392156865,0.43956043956043955,1.0,0.0,0.0,0.9278005521257289,0.9554960222408475,0.0,142.0,1.0,0.3333333333333333,0.42391304347826086,1.0,0.0,0.0,0.9621980791719916,0.9586446800754506,0.0,145.0
447,131,1,nonlast_in_prefix,False,True,entity,"""The",The,"The sentence ""The species was placed in a genus group (clade)"" introduces a technical term (""genotype""), mid-definition, continuing the parenthetical clause describing evolutionary subgroups using a taxonomic rank concept from phylogenetics.",476,44.8216667175293,0.2658635675907135,0.2658635675907135,0.8193717256599727,0.774786736520554,True,True,True,1.0,0.20930232558139536,0.4605263157894737,1.0,0.0,0.0,0.7476995974880738,0.9539982756263164,1.0,143.0,1.0,0.4,0.527027027027027,1.0,0.0,0.0,0.8047771191271837,0.9552310599518361,1.0,142.0
479,141,1,nonlast_not_in_prefix,False,False,entity,"""My",My,"The paragraph pattern ""My study documents the phylogenetic status of three genera with the name Cyrtopodium : Calathea , Dracaena , and"" lists specific species names with their own putative virulence traits.",619,25.265317916870117,0.15893088281154633,0.15893088281154633,0.8873071523390885,0.8732152875297758,True,True,True,0.0,0.1590909090909091,0.28888888888888886,1.0,0.0,0.0,0.8538070211723335,0.9548825515100922,1.0,145.0,0.0,0.18604651162790697,0.22105263157894736,1.0,0.0,0.0,0.7978880121681702,0.9547357714818425,1.0,142.0
449,132,0,nonlast_in_prefix,False,True,entity,Japanese,Japanese,"Wiki article format with structured entries describing a Japanese anime series, detailing plot and media history of the manga ""The Adventures of Tintin.""",629,54.07555389404297,0.32495322823524475,0.32495322823524475,0.9329782556800509,0.9092107473689031,True,False,True,0.0,0.1,0.3469387755102041,1.0,0.0,0.0,0.9161918892909839,0.9539720269672916,0.0,142.0,1.0,0.5384615384615384,0.5357142857142857,1.0,0.0,0.0,0.9173799111345733,0.9550669857487276,0.0,145.0
492,145,0,nonlast_not_in_prefix,False,False,detail,"1977,",1977,"Historical weather report format with numbered accounts detailing a tornado event in Alaska during January 1977, presenting factual data and damage statistics.",531,43.71344757080078,0.11715993285179138,0.11715993285179138,0.8646711882143121,0.8491493361901131,True,False,True,0.0,0.19444444444444445,0.3958333333333333,1.0,0.0,0.0,0.8565535983780099,0.9554844994044412,0.0,146.0,0.0,0.3870967741935484,0.41,1.0,0.0,0.0,0.8160676433589878,0.9550579597852114,0.0,146.0
456,134,1,nonlast_in_prefix,False,True,entity,"""He",He,"The phrase ""He was also Duke of Parma and Piacenza, and the cities of Mantua and Piac"" is mid-sentence describing a compound Italian place name with a historical list of Italian towns, suggesting a corrupted or obscure Italian place name completion.",613,29.41718292236328,0.12045758962631226,0.12045758962631226,0.8971884566463244,0.8828805424176847,True,False,True,1.0,0.4634146341463415,0.5443037974683544,1.0,0.0,0.0,0.8981944893924255,0.955432188124794,0.0,142.0,0.0,0.5526315789473685,0.5121951219512195,1.0,0.0,0.0,0.8839126455871577,0.9562319741071548,0.0,144.0
495,146,0,nonlast_not_in_prefix,False,False,entity,Pikachu.,Pikachu,"Wiki article format with numbered list detailing a fictional character's attributes and appearances, listing achievements and media appearances for a fictional Pokémon character named Pikachu.",479,28.378055572509766,0.22474876046180725,0.22474876046180725,0.9341455002882673,0.9271823343833481,True,True,True,0.0,0.16216216216216217,0.3684210526315789,1.0,0.0,0.0,0.892431285452544,0.9542188247159881,1.0,145.0,0.0,0.5,0.5238095238095238,1.0,0.0,0.0,0.9305093627210783,0.9580658950555049,1.0,146.0
458,135,0,nonlast_in_prefix,False,True,entity,Canadian,Canadian,"Wiki article format with biographical music article structure detailing a Canadian rock band's career, listing albums and influences with informal tone.",276,29.001209259033203,0.326888769865036,0.326888769865036,0.9020259253976409,0.904354684447324,True,True,True,0.0,0.4230769230769231,0.41836734693877553,1.0,0.0,0.0,0.8618105629815602,0.9539773505949571,1.0,146.0,0.0,0.21875,0.41414141414141414,1.0,0.0,0.0,0.8801645517287296,0.9558246261059635,1.0,143.0
501,148,0,nonlast_not_in_prefix,False,False,entity,TV,TV,"Wiki-style TV show article format with informal tone and parenthetical references establishes a structured episode summary pattern about ""The Simpsons"" episode ""The Good Wife.""",416,18.79620933532715,0.001750022522173822,0.001750022522173822,0.8263336908754233,0.8294199554477536,True,False,True,1.0,0.22857142857142856,0.36046511627906974,1.0,0.0,0.0,0.8202352147087898,0.9577848564486743,0.0,143.0,1.0,0.3333333333333333,0.2808988764044944,1.0,0.0,0.0,0.7885599275832309,0.9586632026888325,0.0,142.0
476,140,1,nonlast_in_prefix,False,True,detail,"25""",25,"The phrase ""The fifth novel of Stephen King , his 25"" strongly implies a numbered list or record of his works, with ""25th novel"" suggesting a milestone or ranking number for his career.",623,27.77716827392578,0.1930958777666092,0.1930958777666092,0.8914699055144052,0.8767124258152255,True,False,True,1.0,0.2619047619047619,0.46835443037974683,1.0,0.0,0.0,0.870379128792631,0.9544924617824714,0.0,145.0,1.0,0.3939393939393939,0.5428571428571428,1.0,0.0,0.0,0.8881416985125135,0.9578617654066118,0.0,144.0
508,150,0,nonlast_not_in_prefix,False,False,entity,British,British,"Historical military aviation technical article format with technical specifications and dates, describing a British aircraft design designation.",222,21.85387420654297,0.05101507529616356,0.05101507529616356,0.9289029653903451,0.925498910555164,True,True,True,0.0,0.2222222222222222,0.3917525773195876,1.0,0.0,0.0,0.9052152983622472,0.9566956804064147,1.0,147.0,1.0,0.4166666666666667,0.45161290322580644,1.0,0.0,0.0,0.9294710684771208,0.9599854416187418,1.0,145.0
493,145,1,nonlast_in_prefix,False,True,entity,"""The",The,"The sentence structure ""The damage report noted that only two structures in Fairbanks sustained damage during the storm , "" provides a specific example listing local incidents, with ""Two buildings in Northwood suffered damage"" suggesting a count or details follow.",192,38.149253845214844,0.13642723858356476,0.13642723858356476,0.8646711882143121,0.8431528050337187,True,False,True,1.0,0.4222222222222222,0.4725274725274725,1.0,0.0,0.0,0.827995515839445,0.9551903522434374,0.0,144.0,1.0,0.34,0.4842105263157895,1.0,0.0,0.0,0.8556221324131712,0.957724017943934,0.0,146.0
517,153,0,nonlast_not_in_prefix,False,False,entity,19th-century,19th-century,"German historical biography with structured chapters detailing a 19th-century Mennonite family's business career in Danzig, Poland.",171,33.51584243774414,0.13624614477157593,0.13624614477157593,0.8859772861442085,0.8823085247238535,True,True,True,0.0,0.125,0.23478260869565218,1.0,0.0,0.0,0.8568377857052826,0.9551929720652309,1.0,145.0,1.0,0.2857142857142857,0.44,1.0,0.0,0.0,0.855612148987901,0.9582880064049198,0.0,145.0
496,146,1,nonlast_in_prefix,False,True,entity,"""The",The,"The sentence ending ""The character has received a video game series, a toy line, and a song; as well as a mascot appearance and a"" suggests a concluding list item or additional media appearances or merchandise, implying a final achievement or product.",170,32.877872467041016,0.30204278230667114,0.30204278230667114,0.9341455002882673,0.909028523750412,True,True,True,1.0,0.5609756097560976,0.6710526315789473,1.0,0.0,0.0,0.9079413037146831,0.9539394093914833,1.0,145.0,1.0,0.47619047619047616,0.43478260869565216,1.0,0.0,0.0,0.9313615691903485,0.9599448537988383,1.0,142.0
